_uf;_label;_level;efetivo_total;nascidos;vitimados;comprados;vendidos;confianca
MG;OLIMPIO NORONHA;microrregiao;;;83.0;;107.0;alta
MG;OURO FINO;microrregiao;;836.0;11222.0;;41421.0;alta
MG;PEORALVA;microrregiao;;369590.0;23683.0;;267363.0;alta
MG;PIRANGUINHO;microrregiao;;26585.0;420.0;;12049.0;alta
MG;POÇO FUNDO;microrregiao;;18495.0;1629.0;;19288.0;alta
MG;POUSO ALEGRE;microrregiao;;383265.0;3683.0;;381502.0;alta
MG;SANTA RITA DO SAPUCAI;microrregiao;;96000.0;449.0;;7677.0;alta
MG;SÃO BENTO ABADE;microrregiao;;648.0;30.0;;522.0;alta
MG;SÃO GONÇALO DO SAPUCAI;microrregiao;;2375.0;9780.0;;8139.0;alta
MG;SÃO JOÃO DA MATA;microrregiao;;;187.0;;2519.0;alta
MG;SÃO JOSE DO ALEGRE;microrregiao;;;30.0;;516.0;alta
MG;SÃO LOURENÇO;microrregiao;;20.0;123030.0;;33580.0;alta
MG;SÃO SEBASTIÃO DA BELA VISTA;microrregiao;;;35.0;;65.0;alta
MG;SENADOR JOSE BENTO;microrregiao;;;834.0;;2291.0;alta
MG;SILVIANOPOLIS;microrregiao;;595.0;499.0;;10261.0;alta
MG;SOLEDADE DE MINAS;microrregiao;;816.0;751.0;;1231.0;alta
MG;TRES CORAÇÕES;microrregiao;;94113.0;3125.0;;110101.0;alta
MG;TURVOLANDIA;microrregiao;;34.0;764.0;;4155.0;alta
MG;ALTO RIO GRANDE;microrregiao;865414.0;213382.0;251.0;1572777.0;;alta
MG;AIURUOCA;municipio;283.0;503.0;942.0;;;alta
MG;ALAGOA;municipio;;;;;415.0;alta
MG;ANDRELANOIA;municipio;174.0;705.0;;;;alta
MG;ARANTINA;municipio;;;;;765.0;alta
MG;BAEPENDI;municipio;445.0;3011.0;50.0;10753.0;;alta
MG;BOCAINA DE MINAS;municipio;40.0;102.0;991.0;;;alta
MG;BOM JARDIM DE MINAS;municipio;;;;;4021.0;alta
MG;CARRANCAS;municipio;;;;;60.0;alta
MG;CARVALHOS;municipio;107.0;421.0;11.0;650.0;;alta
MG;CRUZILIA;municipio;110.0;832.0;110.0;2024.0;;alta
MG;IJACI;municipio;;;96030.0;;92732.0;alta
MG;INGAI;municipio;;;20.0;;2823.0;alta
MG;ITUMIRIM;municipio;91.0;2072.0;;;;alta
MG;ITUTINGA;municipio;44.0;;;;;alta
MG;LAVRAS;municipio;747935.0;205323.0;;;;alta
MG;LIBERDADE;municipio;;;;;2007.0;alta
MG;LUMINAR IAS;municipio;;;6100.0;;1757.0;alta
MG;MADRE DE DEUS DE MINAS;municipio;;;11530.0;;326.0;alta
MG;MINDURI;municipio;;;;;220.0;alta
MG;PASSA VINTE;municipio;20.0;73.0;450.0;;;alta
MG;PIEDADE;municipio;;;180.0;;583.0;alta
MG;SANTANA DO GARAMBEU;municipio;;;;;2364.0;alta
MG;SÃO TOME DAS LETRAS;municipio;;;2400.0;;4069.0;alta
MG;SÃO VICENTE DE MINAS;municipio;;;;;182.0;alta
MG;SERITINGA;municipio;40.0;154.0;;;;alta
MG;SERRANOS;municipio;;;;;184.0;alta
MG;ALTA MANTIQUEIRA;microrregiao;720710.0;73334.0;150.0;631939.0;;alta
MG;BRAZOPOLIS;municipio;36137.0;5243.0;;;;alta
MG;BUENO BRANDÃO;municipio;;;35410.0;;16702.0;alta
MG;CAMANDUCAIA;municipio;894.0;1341.0;135.0;;;alta
MG;CAMBUI;municipio;215.0;19033.0;;;;alta
MG;CONSOLAÇÃO;municipio;73.0;360.0;6617.0;;;alta
MG;CORREGO DO BOM .JESUS;municipio;107.0;2551.0;10613.0;;;alta
MG;CRISTINA;municipio;;;;;2273.0;alta
MG;DELFIM MOREIRA;municipio;2303.0;337.0;3537.0;;;alta
MG;DOM VIÇOSO;municipio;;;;;1995.0;alta
MG;EXTREMA;municipio;675.0;878.0;;;;alta
MG;GONÇALVES;municipio;30.0;266.0;5453.0;;;alta
MG;ITAJUBA;municipio;74837.0;478.0;52641.0;;;alta
MG;ITAMONTE;municipio;15071.0;139002.0;;;;alta
MG;ITANHANOU;municipio;;;191600.0;;104562.0;alta
MG;ITAPEVA;municipio;350.0;225.0;;;;alta
MG;MARIA DA FE;municipio;518.0;4560.0;;;;alta
MG;MARMELOPOLIS;municipio;173.0;496.0;;;;alta
MG;MUNHOZ;municipio;40.0;414.0;;;;alta
MG;PARAISOPOLIS;municipio;1699.0;372.0;;;;alta
MG;PASSA QUATRO;municipio;;;132720.0;;136339.0;alta
MG;PIRANGUÇU se;municipio;605.0;10.0;45852.0;;;alta
MG;POUSO ALTO;municipio;612.0;566.0;2742.0;;;alta
MG;SÃO SEBASTIÃO DO RIO VERDE;municipio;490.0;;;;;alta
MG;SAPUCAl-MIRIM;municipio;;;270.0;;1431.0;alta
MG;TOLEDO;municipio;424.0;;;;;alta
MG;V(RGINIA;municipio;;;950.0;;767.0;alta
MG;WENCESLAU BRAZ;municipio;;;;;1367.0;alta
MG;CENTRO-LESTE MINEIRO;mesorregiao;;20347008.0;510361.0;37211.0;;alta
MG;CALCARIOS DE SETE LAGOAS;microrregiao;452084.0;14656.0;1554.0;389833.0;;alta
MG;ARAÇAI;municipio;;;788.0;;;alta
MG;BALDIM;municipio;;2050.0;192.0;;;alta
MG;CACHOEIRA DA PRATA;municipio;;440.0;40.0;;;alta
MG;CAETANOPOLIS;municipio;;3000.0;20.0;;;alta
MG;CORDI SBURGO;municipio;190.0;3443.0;10.0;9237.0;;alta
MG;FORTUNA DE MINAS;municipio;770.0;641.0;1146.0;2.0;;alta
MG;FUNILANOIA;municipio;;650.0;308.0;290.0;;alta
MG;INHAUMA;municipio;40.0;327.0;528.0;;;alta
MG;JABOTICATUBAS;municipio;141471.0;1763.0;10.0;89332.0;;alta
MG;JEQUITIBA;municipio;16280.0;1085.0;20.0;9385.0;;alta
MG;MARAVILHAS;municipio;;120050.0;17.0;;;alta
MG;PAPAGAIOS;municipio;100.0;200.0;157.0;;;alta
MG;PARAOPEBA;municipio;72.0;104.0;;;;alta
MG;PEQUI;municipio;;36567.0;171.0;;;alta
MG;SANTANA DE PIRAPAMA;municipio;20.0;4612.0;78.0;21232.0;;alta
MG;SANTANA DO RIACHO;municipio;;;310.0;;;alta
MG;SETE LAGOAS;municipio;130456.0;667.0;112598.0;;;alta
MG;SIDERURGICA;microrregiao;;1349271.0;209770.0;2272.0;;alta
MG;ANTONIO DIAS;municipio;;2150.0;1193.0;251.0;;alta
MG;BARÃO CE COCAIS;municipio;28602.0;3182.0;124.0;29706.0;;alta
MG;BELA VISTA DE MINAS;municipio;;36000.0;102.0;;;alta
MG;BOM JESUS DO AMPARO;municipio;;420000.0;183101.0;;;alta
MG;CONCEIÇÃO DO MATO DENTRO;municipio;14.0;1459.0;30.0;2444.0;;alta
MG;CONGONHAS DO NORTE;municipio;;;392.0;10.0;;alta
MG;CORONEL FABRICIANO;municipio;8420.0;190.0;13740.0;;;alta
MG;DIONISIO;municipio;;2000.0;762.0;;;alta
MG;FERROS;municipio;31.0;1304.0;40.0;8947.0;;alta
MG;IPATINGA;municipio;;60330.0;12289.0;;;alta
MG;ITABIRA;municipio;112192.0;1140.0;36.0;18304.0;;alta
MG;ITAMBE;municipio;;;111.0;;;alta
MG;JAGUARAÇU;municipio;262526.0;316.0;228225.0;;;alta
MG;JOÃO MONLEVAOE;municipio;;;369.0;73.0;;alta
MG;MARLIERIA;municipio;;142.0;110.0;412.0;;alta
MG;MORRO DO PILAR;municipio;278.0;292.0;;;;alta
MG;NOVA ERA;municipio;;7227.0;126.0;;;alta
MG;PASSABEM;municipio;;;100.0;;;alta
MG;RIO PIRACICABA;municipio;;325.0;278.0;;;alta
MG;SANTA BARBARA;municipio;;40.0;108.0;;;alta
MG;SANTA MARIA DE ITABIRA;municipio;80.0;770.0;1459.0;;;alta
MG;SANTO ANTONIO DO RIO ABAIXO;municipio;;;280.0;;;alta
MG;SÃO DOMINGOS DO PRATA;municipio;155.0;1460.0;91.0;6758.0;;alta
MG;SÃO GONÇALO DO RIO ABAIXO;municipio;407575.0;60.0;1200.0;362205.0;;alta
MG;SÃO JOSE DO GOIABAL;municipio;100.0;151.0;966.0;;;alta
MG;SÃO SEBASTIÃO DO RIO PRETO;municipio;;;100.0;;;alta
MG;TIMOTEO;municipio;1362.0;39.0;276.0;;;alta
MG;DIVINOPOLIS;microrregiao;;15680625.0;95386.0;12037.0;;alta
MG;CARMO;municipio;17699.0;419.0;10.0;7206.0;;alta
MG;OIVINOPOLIS;municipio;413585.0;357881.0;;;;alta
MG;FLORESTAL;municipio;;914716.0;113.0;;;alta
MG;IGARAPE;municipio;135.0;809320.0;;;;alta
MG;IGARATINGA;municipio;;1981942.0;55311.0;;;alta
MG;ITAUNA zoo;municipio;356.0;189441.0;;;;alta
MG;MATEUS LEME;municipio;;158.0;840.0;21.0;;alta
MG;ONÇA DE PITANGUI;municipio;;681760.0;76.0;;;alta
MG;PARA QE MINAS;municipio;6821779.0;14766.0;12000.0;7574337.0;;alta
MG;SÃO GONÇALO DO PARA;municipio;;;;;;alta
MG;SÃO JOSE DA VARGINHA;municipio;3811942.0;140.0;3316526.0;;;alta
MG;ESPINHAÇO MERIDIONAL;microrregiao;;;106540.0;;599.0;alta
MG;ALVINOPOLIS;municipio;;;2606.0;;296.0;alta
MG;BELO VALE;municipio;850.0;543.0;2634.0;;;alta
MG;BONFIM;municipio;151.0;893.0;;;;alta
MG;BRUMA D I NHO;municipio;446.0;919.0;24.0;396363.0;;alta
MG;CASA GRANDE;municipio;847.0;687.0;1875.0;;;alta
MG;CATAS ALTAS DA NORUEGA;municipio;6.0;624.0;1571.0;;;alta
MG;CONGONHAS;municipio;;;661.0;;;alta
MG;CONSELHEIRO LAFAIETE;municipio;22104.0;1268.0;4404.0;;;alta
MG;CRISTIANO OTONI;municipio;;;650.0;;12.0;alta
MG;CRUCILANDIA;municipio;139.0;670.0;84.0;3789.0;;alta
MG;ITABI-ITO;municipio;838.0;50.0;518.0;;;alta
MG;ITATIAIUÇU;municipio;;;30008.0;;;alta
MG;ITAVERAVA;municipio;255.0;789.0;12960.0;;;alta
MG;JECEABA;municipio;1108.0;227.0;3439.0;;;alta
MG;MARIANA;municipio;;;5305.0;;;alta
MG;MOEDA;municipio;20.0;230.0;307.0;;;alta
MG;OURO BRANCO;municipio;;;;;12.0;alta
MG;OURO PRETO;municipio;2359.0;2841.0;80.0;2425.0;;alta
MG;PIEDADE DOS GERAIS;municipio;;;131.0;;20.0;alta
MG;QUELUZITA;municipio;;;25.0;;;alta
MG;RIO MANSO;municipio;;;50.0;;10.0;alta
MG;SANTANA DOS MONTES;municipio;;;430.0;;;alta
MG;SÃO BRAS DO SUAÇUI;municipio;;;61.0;;;alta
MG;CAMPOS DA MANTIQUEIRA;microrregiao;807198.0;111145.0;337.0;593274.0;;alta
MG;ANTONIO CARLOS;municipio;;;80241.0;;;alta
MG;BARBACENA;municipio;382843.0;99532.0;60.0;168374.0;;alta
MG;BARROSO;municipio;;;20.0;;;alta
MG;CAPELA NOVA;municipio;;;;;127.0;alta
MG;CARANAIBA;municipio;;;;;;alta
MG;CARANDA I;municipio;;;564.0;;21.0;alta
MG;CASSITERITA;municipio;88.0;352.0;508.0;;;alta
MG;CORONEL XAVIER CHAVES;municipio;;;555.0;;;alta
MG;DESTERRO DE ENTRE RIOS;municipio;221.0;788.0;63.0;10229.0;;alta
MG;DESTERRO;municipio;;;;;;alta
MG;DORES DE CAMPOS;municipio;;;;;;alta
MG;ENTRE RIOS DE MINAS;municipio;;;12032.0;;;alta
MG;IBERTIOGA;municipio;;;;;;alta
MG;LAGOA DOURADA;municipio;119124.0;3069.0;121105.0;;;alta
MG;NAZARENO;municipio;;;759.0;;;alta
MG;PRADOS;municipio;;;524.0;;;alta
MG;RESENDE COSTA;municipio;214.0;1036.0;3249.0;;;alta
MG;RESSAQUI NHA;municipio;;;200198.0;;10.0;alta
MG;RITAPOLIS;municipio;1320.0;186.0;763.0;;;alta
MG;SANTA BARBARA DO TUGUR I;municipio;;;;;;alta
MG;SÃO .JOÃO OEL REI;municipio;1355.0;857.0;30.0;19844.0;;alta
MG;SÃO TIAGO;municipio;6585.0;300.0;10.0;7928.0;;alta
MG;SENHORA DOS REMEDI OS;municipio;;;;;;alta
MG;TIRADENTES;municipio;;;55.0;;;alta
MG;.JUIZ DE FORA;microrregiao;1951290.0;64110.0;20412.0;2055351.0;;alta
MG;ARACITABA;municipio;121.0;95.0;788.0;;;alta
MG;BELMIRO BRAGA;municipio;210.0;286.0;54.0;;;alta
MG;BIAS FORTES;municipio;;;;;12.0;alta
MG;BICAS;municipio;12770.0;403.0;14200.0;;;alta
MG;CHACARA;municipio;;;16080.0;;;alta
MG;CHIADOR;municipio;;;68.0;;40.0;alta
MG;CORONEL PACHECO;municipio;;;6763.0;;;alta
MG;DESCOBERTO;municipio;;;113.0;;;alta
MG;EWBANK DA CAMARA;municipio;;;;;;alta
MG;GUARARA;municipio;24120.0;180.0;22714.0;;;alta
MG;JUIZ DE FORA;municipio;938028.0;49472.0;10.0;1288780.0;;alta
MG;LIMA DUARTE;municipio;;;1300.0;;;alta
MG;MAR DE ESPANHA;municipio;;;5092.0;;;alta
MG;MARIPA DE MINAS;municipio;150012.0;288.0;75190.0;;;alta
MG;MATIAS BARBOSA;municipio;;;671270.0;;20000.0;alta
MG;MERCES;municipio;114.0;1844.0;26.0;4777.0;;alta
MG;OLARIA;municipio;;;;;40.0;alta
MG;OLIVEIRA FORTES;municipio;;;;;;alta
MG;PAIVA;municipio;;;;;;alta
MG;PEDRO TEIXEIRA;municipio;;;730.0;;;alta
MG;PEQUER(;municipio;;;2910.0;;;alta
MG;RIO PRETO;municipio;;;6233.0;;;alta
MG;ROCHEDO DE MI NAS;municipio;;;100.0;;;alta
MG;SANTANA DO DESERTO;municipio;;;270.0;;;alta
MG;SANTA RITA DE JACUTINGA so;municipio;105.0;297.0;;;;alta
MG;SANTA RITA;municipio;;;;;;alta
MG;SANTOS DUMONT;municipio;919.0;1044.0;30.0;6950.0;;alta
MG;SÃO JOÃO NEPOMUCENO;municipio;1030.0;2143.0;200.0;1563.0;;alta
MG;SENADOR CORTES;municipio;;;100.0;;;alta
MG;SIMÃO PEREIRA;municipio;;;;;;alta
MG;BETIM;municipio;;;;;;alta
MG;CAETE;municipio;602.0;5817.0;10.0;849.0;;alta
MG;CAPIM BRANCO;municipio;;;2989.0;;;alta
MG;CONTAGEM;municipio;176.0;587.0;287.0;;;alta
MG;ESMERALDAS;municipio;517224.0;3204.0;136.0;529100.0;;alta
MG;IBIRITE zoo;municipio;4717.0;3500.0;25470.0;;;alta
MG;JOSE DE MELO;municipio;24.0;334.0;165467.0;;;alta
MG;LAGOA SANTA;municipio;;;755949.0;;;alta
MG;MATOZINHOS;municipio;;;12108.0;;;alta
MG;NOVA LIMA;municipio;50.0;110.0;79.0;;;alta
MG;PEDRO LEOPOLDO;municipio;225617.0;492.0;153254.0;;;alta
MG;PRUDENTE DE MORAIS;municipio;;;50.0;;;alta
MG;RAPOSOS;municipio;;;;;;alta
MG;RIBEIRÃO DAS NEVES;municipio;;;740.0;;;alta
MG;RIO ACIMA;municipio;;;1861.0;;;alta
MG;SABARA;municipio;120129.0;883.0;100642.0;;;alta
MG;SANTA LUZIA;municipio;60230.0;220.0;55421.0;;;alta
MG;TAQUARAÇU DE MINAS;municipio;767.0;766.0;;;;alta
MG;VESPASIANO;municipio;;;181730.0;;;alta
MS;TOTAIS;total;557840.0;62271.0;3655.0;574497.0;;media
MS;ANASTACIO;microrregiao;874.0;4357.0;;1848.0;;media
MS;BANDEIRANTES;microrregiao;200.0;40.0;;180.0;;media
MS;CORGUINHO;microrregiao;;227.0;;486.0;;media
MS;JARAGUARI;microrregiao;1430.0;165.0;;529.0;;media
MS;RIO NEGRO;microrregiao;;1225.0;;60.0;;media
MS;ROCHEDO;microrregiao;630.0;149.0;;715.0;;media
MS;,TERENOS;microrregiao;18817.0;712.0;2500.0;110987.0;;media
MS;PLANALTO MATOGROSSENSE;mesorregiao;283301.0;20685.0;;147389.0;;media
MS;DOURADOS;mesorregiao;144740.0;9935.0;;94079.0;;media
MS;ARAL MOREIRA;microrregiao;3445.0;1058.0;;302.0;;media
MS;CAARAPO;microrregiao;7986.0;1397.0;;2878.0;;media
MS;OOURADINA;microrregiao;785.0;96.0;;472.0;;media
MS;DOURADOS;microrregiao;88268.0;2049.0;;80321.0;;media
MS;FATIMA DO SUL;microrregiao;14630.0;1737.0;;2947.0;;media
MS;ITAPORÃ;microrregiao;830.0;363.0;;628.0;;media
MS;MARACAJU;microrregiao;11548.0;317.0;;2866.0;;media
MS;PONTA PORÁ;microrregiao;6858.0;133.0;;2005.0;;media
MS;RIO BRILHANTE;microrregiao;6400.0;823.0;;1158.0;;media
MS;SIDROLANDI,';microrregiao;3990.0;962.0;;502.0;;media
MS;IGUATEMI;microrregiao;138561.0;10750.0;;53310.0;;media
MS;AMAMBAI;microrregiao;17456.0;953.0;;19597.0;;media
MS;ANGELICA;microrregiao;173.0;245.0;;823.0;;media
MS;DEODAPOLIS;microrregiao;1653.0;685.0;;2196.0;;media
MS;ELDORADO;microrregiao;;199.0;;311.0;;media
MS;GLORIA DE DOURADOS;microrregiao;12641.0;174.0;;10831.0;;media
MS;IGUATEMI;microrregiao;547.0;841.0;;1421.0;;media
MS;ITAOUIRAI;microrregiao;;241.0;;536.0;;media
MS;IVINHEMA;microrregiao;4105.0;2768.0;;7113.0;;media
MS;JATEI;microrregiao;104.0;45.0;;261.0;;media
MS;MUNDO NOVO;microrregiao;132.0;916.0;;553.0;;media
MS;NAVIRAI;microrregiao;101330.0;3041.0;;4226.0;;media
MS;SETE QUEDAS;microrregiao;420.0;642.0;;3703.0;;media
MS;TACURU;microrregiao;;;;739.0;;media
MS;PANTANAL;mesorregiao;19275.0;16099.0;;235489.0;;media
MS;PANTANAIS;microrregiao;15142.0;4333.0;;17677.0;;media
MS;AQUIDAUANA;microrregiao;6733.0;1447.0;;6005.0;;media
MS;CORUMBA;microrregiao;409.0;1986.0;;1276.0;;media
MS;LADARIO;microrregiao;;222.0;;439.0;;media
MS;MIRANDA;microrregiao;7600.0;326.0;;9071.0;;media
MS;PORTO MURTI NHO;microrregiao;400.0;352.0;;886.0;;media
MS;BODOQUENA;microrregiao;4133.0;11766.0;;217812.0;;media
MS;ANTONIO JOÃO;microrregiao;1099.0;419.0;;1825.0;;media
MS;BELA VISTA;microrregiao;1380.0;589.0;;563.0;;media
MS;BODOQUENA;microrregiao;;655.0;;61.0;;media
MS;BONITO;microrregiao;;;;;;media
MS;PLANALTO LESTE MATOGROSSENSE;mesorregiao;;18093.0;911.0;67030.0;;media
MS;ALTO T AQUAR I;microrregiao;;3887.0;;22661.0;;media
MS;CAMAPUÃ;municipio;;939.0;;2444.0;;media
MS;COXIM se;municipio;;569.0;;;;media
MS;PEDRO GOMES;municipio;;481.0;;1947.0;;media
MS;RIO VERDE DE MATO GROSSO;municipio;;1054.0;;436.0;;media
MS;SÃO GABRIEL DO OESTE;municipio;;844.0;;15681.0;;media
MS;PARANAIBA;microrregiao;;11120.0;911.0;30951.0;;alta
MS;APARECIDA DO TABOADO;municipio;;867.0;;5107.0;;alta
MS;CASSILANOIA;municipio;;1103.0;;3331.0;;alta
MS;COSTA RICA;municipio;;628.0;811.0;1659.0;;alta
MS;INOCENCIA;municipio;;409.0;;1856.0;;alta
MS;PARANAIBA;municipio;;7850.0;100.0;18748.0;;alta
MS;SELVIRIA;municipio;;263.0;;250.0;;alta
MS;TRES LAGOAS;microrregiao;;1208.0;;;;media
MS;AGUA CLARA;municipio;;50.0;;;;media
MS;BRASILANDIA;municipio;;579.0;;;;media
MS;RIBAS;municipio;;;;;;media
MS;TRES LAGOAS . e;municipio;;403.0;;9133.0;;media
MS;NOVA ANDRADINA;microrregiao;;1878.0;;3.0;;media
MS;ANAURILANOIA;municipio;;417.0;;886.0;;media
MS;BAT AGUASSU;municipio;;268.0;;705.0;;media
MS;BATAIPO-Â;municipio;;236.0;;272.0;;media
MS;NOVA ANORAOINA;municipio;;406.0;;31.0;;media
MS;TAQUARUSSU;municipio;;551.0;;315.0;;media
MS;TOTAIS;total;616.0;203.0;;;;media
MS;ANASTACIO;mesorregiao;;;;;;media
MS;BANDEIRANTES;mesorregiao;;;;;;media
MS;CORGUINHO;mesorregiao;;;;;;media
MS;JARAGUARI;mesorregiao;;;;;;media
MS;RIO NEGRO;mesorregiao;;;;;;media
MS;ROCHEDO;mesorregiao;;;;;;media
MS;TERENOS;mesorregiao;;;;;;media
MS;PLANALTO MA TO GROSSENSE;mesorregiao;207.0;68.0;;;;media
MS;DOURADOS;mesorregiao;38.0;18.0;;;;media
MS;ARAL MOREIRA;mesorregiao;;;;;;media
MS;CAARAPO;mesorregiao;;;;;;media
MS;OOURADINA;mesorregiao;;;;;;media
MS;DOURADOS;mesorregiao;;;;;;media
MS;FAT IMA DO SUL s;mesorregiao;;;;;;media
MS;MARACAJ-;mesorregiao;;;;;;media
MS;PONTA PORÁ;mesorregiao;;;;;;media
MS;RIO BRILHANTE;mesorregiao;;;;;;media
MS;SIDROLANDIA;mesorregiao;10.0;;;;;media
MS;IGUATEMI;mesorregiao;169.0;50.0;;;;media
MS;AMAMBAI;mesorregiao;;;;;;media
MS;ANGELICA;mesorregiao;50.0;12.0;;;;media
MS;OEODAPOLIS;mesorregiao;;;;;;media
MS;ELDORADO;mesorregiao;;;;;;media
MS;GLORIA DE DOURADOS;mesorregiao;;;;;;media
MS;IGUATEMI;mesorregiao;;;;;;media
MS;ITAQUIRAI;mesorregiao;;;;;;media
MS;IVINHEMA;mesorregiao;51.0;;;;;media
MS;JATEI;mesorregiao;48.0;;;;;media
MS;MUNDO NOVO;mesorregiao;;;;;;media
MS;NAVIRAI;mesorregiao;;;;;;media
MS;SETE QUEDAS;mesorregiao;;;;;;media
MS;TACURU;mesorregiao;;;;;;media
MS;PANTANAL;mesorregiao;132.0;61.0;;;;media
MS;PANTANAIS;mesorregiao;82.0;39.0;;;;media
MS;AQUI DAUANA;mesorregiao;;;;;;media
MS;CORUMBA;mesorregiao;72.0;37.0;;;;media
MS;LAOARIO;mesorregiao;;;;;;media
MS;MIRANDA;mesorregiao;;;;;;media
MS;PORTO MURTINHO;mesorregiao;10.0;;;;;media
MT;TOTAIS;total;203873.0;141566.0;6124.0;513328.0;;alta
MT;NORTE DE MATO GROSSO;mesorregiao;83436.0;47176.0;981.0;184922.0;;alta
MT;NORTE MATOGROSSENSE;microrregiao;74050.0;22051.0;514.0;133920.0;;alta
MT;ALTA FLORESTA;municipio;19039.0;611.0;;8030.0;;alta
MT;ARIPUANÃ;municipio;60.0;163.0;;2465.0;;alta
MT;COLIDER;municipio;37907.0;13864.0;472.0;97376.0;;alta
MT;JUARA;municipio;750.0;2258.0;;982.0;;alta
MT;.JUINA;municipio;3800.0;2980.0;;15265.0;;alta
MT;PORTO DOS GAUCHOS;municipio;5000.0;80.0;;1597.0;;alta
MT;SÃO JOSE DO RIO CLARO;municipio;;223.0;;1161.0;;alta
MT;SINOP;municipio;7494.0;1872.0;40.0;7044.0;;alta
MT;NORTE ARAGUAIA;microrregiao;4499.0;9298.0;224.0;13896.0;;alta
MT;LUC IARA;municipio;2972.0;;;;;alta
MT;SANTA TEREZI NHA;municipio;3391.0;6616.0;169.0;7497.0;;alta
MT;SÃO FELIX DO ARAGUAIA;municipio;1100.0;1564.0;55.0;3427.0;;alta
MT;PARECIS-AL TO TElES PIRES;microrregiao;1854.0;1365.0;190.0;4138.0;;alta
MT;DIAMANTINO;municipio;948.0;320.0;190.0;1600.0;;alta
MT;NOBRES;municipio;906.0;1045.0;;2538.0;;alta
MT;MEDIO ARAGUAIA;microrregiao;3033.0;14462.0;53.0;32968.0;;alta
MT;AGUA BOA;municipio;1262.0;2128.0;;1864.0;;alta
MT;BARRA DO GARÇAS;municipio;1010.0;2427.0;;5872.0;;alta
MT;CANARANA;municipio;;120.0;;210.0;;alta
MT;NOVA BRASILANDIA;municipio;;1211.0;;3817.0;;alta
MT;NOVA XAVANTINA;municipio;151.0;6153.0;53.0;17701.0;;alta
MT;PARANAT I NGA;municipio;610.0;2423.0;;3504.0;;alta
MT;ACORIZAL;municipio;1095.0;2047.0;44.0;7474.0;;alta
MT;CHAPADA DOS GUIMARÃES;municipio;15470.0;1691.0;45.0;4130.0;;alta
MT;NOSSA SENHORA DO LIVRAMENTO;municipio;1670.0;5380.0;45.0;12089.0;;alta
MT;ROSAR(O OESTE;municipio;993.0;1968.0;;32620.0;;alta
MT;SANTO ANTONIO DO LEVERGER;municipio;3671.0;1176.0;170.0;8198.0;;alta
MT;VARZEA GRANDE;municipio;12278.0;1053.0;3000.0;2313.0;;alta
MT;SUDESTE DE MATO GROSSO;mesorregiao;26078.0;31671.0;1076.0;100967.0;;alta
MT;RONDONOPOLIS;microrregiao;18977.0;12037.0;155.0;59805.0;;alta
MT;ALTO ARAGUAIA;municipio;30.0;2799.0;;23324.0;;alta
MT;ALTO GARÇAS;municipio;;;;275.0;;alta
MT;DOM AQUINO;municipio;;1338.0;;1934.0;;alta
MT;IT(QUIRA;municipio;690.0;1390.0;;780.0;;alta
MT;.JACIARA;municipio;150.0;356.0;45.0;1667.0;;alta
MT;JUSCIMEIRA;municipio;170.0;344.0;30.0;3347.0;;alta
MT;PEDRA PRETA;municipio;180.0;496.0;;2969.0;;alta
MT;RONOONOPOLIS;municipio;17757.0;5314.0;80.0;25509.0;;alta
MT;TESOURO;microrregiao;2.0;7101.0;;921.0;;alta
MT;ARAGUA I NHA;municipio;;;;;;alta
MT;GENERAL CARNEIRO;municipio;;112.0;;;;alta
MT;GUIRATINGA;municipio;3955.0;984.0;4586.0;;;alta
MT;PONTE BRANCA;municipio;;;;;;alta
MT;POXOREO;municipio;2.0;2986.0;;875.0;;alta
MT;TESOURO;municipio;;;;;;alta
MT;TORIXOREU;municipio;48.0;536.0;46.0;5562.0;;alta
MT;SUDOESTE DE MATO GROSSO;mesorregiao;39973.0;42781.0;736.0;231.0;;alta
MT;Al TO GUAPORE;microrregiao;4511.0;16.0;25257.0;;;alta
MT;PONTES E LACERDA;municipio;2168.0;16.0;17528.0;;;alta
MT;VILA BELA SANTISSIMA TRINDADE;municipio;2343.0;7729.0;;;;alta
MT;ALTO PARAGUAI;microrregiao;1365.0;7146.0;110.0;;;alta
MT;ALTO PARAGUAI;municipio;35.0;6044.0;70.0;3221.0;;alta
MT;ARENAPOLIS;municipio;130.0;914.0;40.0;4143.0;;alta
MT;NORTELANDIA;municipio;;1200.0;;;;alta
MT;PARAGUAI .JAURU;microrregiao;31756.0;21408.0;315.0;82924.0;;alta
MT;ARAPUT ANGA;municipio;;;;80.0;;alta
MT;BARRA DO BUGRES;municipio;;945.0;;;;alta
MT;DENISE;municipio;;80.0;;20.0;;alta
MT;.JAURU;municipio;;;;;;alta
MT;MIRASSOL O' OESTE;municipio;;;;;;alta
MT;SAL TO DO CEU;municipio;2009.0;100.0;4501.0;;;alta
MT;SÃO .JOSE DOS QUATRO MARCOS;municipio;17.0;2773.0;50.0;8123.0;;alta
MT;TANGARA DA SERRA;municipio;1709.0;3918.0;25.0;8346.0;;alta
MT;ALTO PANTANAL;microrregiao;6852.0;9716.0;295.0;26901.0;;alta
MT;BARÃO DE MELGAÇO;municipio;3190.0;2063.0;165.0;;;alta
MT;CACERES;municipio;2920.0;;;;;alta
MT;POCONE;municipio;742.0;;;;;alta
PA;TOTAIS;total;16.0;5929158.0;1292914.0;8705687.0;6719512.0;alta
