_uf;_label;_level;inform_1safra;qtde_1safra;area_ha_1safra;inform_2safra;qtde_2safra;area_ha_2safra;confianca
MG;DIVINOPOLIS;municipio;;;;;;;media
MG;FLORESTAL;municipio;;;;;;;media
MG;IGARATINGA;municipio;;;;;;;media
MG;ITAUNA;municipio;;;;;;;media
MG;MATEUS LEME;municipio;;;;;;;media
MG;ONÇA DE PI TANGUI;municipio;;;;13.0;;;media
MG;PARA DE MINAS;municipio;;;;100.0;;;media
MG;SÂO JOSE DA VARGINHA;municipio;13.0;17.0;17.0;;;;media
MG;ESPINHAÇO MERIDIONAL;microrregiao;;;;184.0;;;media
MG;ALVINOPOLIS;municipio;;;;;;;media
MG;BONFIM;municipio;;;;;;;media
MG;BRUMADI NHO;municipio;;;;63.0;;;media
MG;CATAS ALTAS DA NORUEGA;municipio;29.0;;;;;;media
MG;CONGONHAS;municipio;;;;;;;media
MG;CONSELHEIRO LAFAIETE;municipio;42.0;12.0;22.0;;;;media
MG;CRUCILANDIA;municipio;;;;35.0;;;media
MG;ITABIRITO;municipio;;;;;;;media
MG;ITATIAIUÇU;municipio;;;;12.0;;;media
MG;ITAVERAVA;municipio;;;;;;;media
MG;MOEDA;municipio;;;;15.0;;;media
MG;OURO PRETO;municipio;;;;;;;media
MG;PIEDADE DOS GERAIS;municipio;29.0;17.0;;;;;media
MG;QUELUZITA;municipio;;;;;;;media
MG;CAMPOS DA MANTIQUEIRA;microrregiao;;;;1141.0;;;media
MG;ANTONIO CARLOS;municipio;;;;238.0;;;media
MG;BARBACENA;municipio;;;;455.0;;;media
MG;CAPELA NOVA;municipio;;;;;;;media
MG;CARANDAI;municipio;;;;;;;media
MG;CASSITERITA;municipio;;;;;;;media
MG;CORONEL XAVIER CHAVES;municipio;16.0;15.0;15.0;;;;media
MG;DESTERRO DE ENTRE RIOS;municipio;135.0;93.0;154.0;;;;media
MG;DORES DE CAMPOS;municipio;;;;;;;media
MG;ENTRE RIOS DE MINAS;municipio;;;;;;;media
MG;IBERTIOGA;municipio;;;;13.0;;;media
MG;LAGOA DOURADA;municipio;;;;24.0;;;media
MG;NAZARENO;municipio;;;;24.0;;;media
MG;PRADOS;municipio;;;;20.0;;;media
MG;RESENDE COSTA;municipio;;;;18.0;;;media
MG;RESSAQUINHA;municipio;;;;67.0;;;media
MG;RITAPOLIS;municipio;;;;;;;media
MG;SÃO JOÃO OEL REI;municipio;287.0;139.0;369.0;;;;media
MG;SÃO TIAGO;municipio;;;;;;;media
MG;SENHORA DOS REMEDI OS;municipio;;;;;;;media
MG;TIRADENTES;municipio;;;;;;;media
MG;JUIZ DE FORA;microrregiao;;;;93.0;;;media
MG;ARACITABA;municipio;;;;;;;media
MG;BICAS;municipio;;;;;;;media
MG;CHACARA;municipio;;;;;;;media
MG;CHIADOR;municipio;;;;;;;media
MG;BETIM;municipio;;;;;;;media
MG;CAETE;municipio;;;;;;;media
MG;CAPIM BRANCO;municipio;;;;36.0;;;media
MG;CONTAGEM;municipio;;;;;;;media
MG;ESMERALDAS;municipio;;;35.0;39.0;;;media
MG;IBIRITE;municipio;;;12.0;;;;media
MG;LAGOA SANTA;municipio;14.0;;;;;;media
MG;MATOZINHOS;municipio;;;;;;;media
MG;NOVA LIMA;municipio;;;;;;;media
MG;PEDRO LEOPOLDO;municipio;;;;;;;media
MG;PRUDENTE DE MORAIS;municipio;;;;30.0;;;media
MG;RIO ACIMA;municipio;;;22.0;;;;media
MG;SABARA;municipio;;;16.0;;;;media
MG;SANTA LUZIA;municipio;;;19.0;;;;media
MG;TAQUARAÇU DE MINAS;municipio;;;;59.0;;;media
MG;VESPASIANO;municipio;;;;;;;media
MG;TOTAIS;total;20364.0;38187.0;1063.0;;;;media
MG;NORDESTE MINEIRO;mesorregiao;13321.0;92766.0;;;58.0;;media
MG;SANFRANCI SCANA DE JANUARI A;microrregiao;1211.0;465.0;;;30.0;;media
MG;I T ACARAMB I;municipio;31.0;451.0;;;;;media
MG;JANUARIA;municipio;17.0;306.0;;;10.0;;media
MG;MANGA;municipio;1056.0;8344.0;;;;;media
MG;MONTALVANIA;municipio;;11.0;;;;;media
MG;SÂO FRANCISCO;municipio;102.0;371.0;;;17.0;;media
MG;SERRA GERAL DE MINAS;microrregiao;11911.0;83217.0;;;;;media
MG;ESPINOSA;municipio;2532.0;1744.0;;;;;media
MG;MATO VERDE;municipio;1262.0;16298.0;;;;;media
MG;MONTE AZUL;municipio;2343.0;14323.0;15064.0;;;;media
MG;PORTEIRINHA;municipio;88.0;37727.0;;;;;media
MG;RIACHO DOS MACHADOS;municipio;686.0;2382.0;;;;;media
MG;CHAPADÕES DO PARACATU;microrregiao;192.0;55.0;;;20.0;;media
MG;BONFINOPOLIS DE MINAS;municipio;68.0;11.0;;;;;media
MG;JOÃO PINHEIRO;municipio;;23.0;;;;;media
MG;LAGAMAR;municipio;56.0;;;;;;media
MG;PARACATU;municipio;;;;;;;media
MG;PRESIDENTE OLEGARIO;municipio;16.0;;;;;;media
MG;UNAI;municipio;43.0;;;;;;media
MG;ALTO-MEDIO SÂO FRANCISCO;microrregiao;;;;;;;media
MG;BURITIZEIRO;municipio;;;;;;;media
MG;PIRAPORA;municipio;;;;;;;media
MG;SÃO ROMÃO;municipio;;;;;;;media
MG;NORDESTE MIN-'IRO;mesorregiao;5544.0;15343.0;;;735.0;;media
MG;ALTO RIO PARDO;microrregiao;406.0;1298.0;;;41.0;;media
MG;AGUAS VERMELHAS;municipio;;;;;11.0;;media
MG;RIO PARDO DE MINAS;municipio;321.0;725.0;;;;;media
MG;RUBELITA;municipio;12.0;15.0;;;;;media
MG;SALINAS;municipio;54.0;323.0;;;24.0;;media
MG;SÃO JOÃO DO PARA ISO;municipio;11.0;29.0;;;;;media
MG;TAIOBEIRAS;municipio;187.0;201.0;;;;;media
MG;MONTES CLAROS;microrregiao;2849.0;13286.0;;;111.0;;media
MG;BOCAIUVA;municipio;;172.0;;;15.0;;media
MG;BRASILIA DE MINAS;municipio;23.0;359.0;;;22.0;;media
MG;CAPITÃO ENEAS;municipio;54.0;413.0;;;;;media
MG;CLARO DOS POÇÕES;municipio;105.0;543.0;582.0;;;;media
MG;CORAÇÃO DE JESUS;municipio;55.0;257.0;;;;;media
MG;ENGENHE l RO NAVARRO;municipio;;55.0;;;;;media
MG;FRANCISCO DUMONT;municipio;;79.0;;;;;media
MG;FRANCISCO SA;municipio;682.0;1876.0;;;;;media
MG;JANAUBA;municipio;791.0;5127.0;;;;;media
MG;JEQUITAI;municipio;;706.0;;;;;media
MG;JURAMENTO AO;municipio;;50.0;;;;;media
MG;MONTES CLAROS;municipio;;;;;;;media
MG;SÀO .JOÂO DA PONTE;municipio;;;;;;;media
MG;MINERADORA DO ALTO .JEQUITINHONHA;microrregiao;;;;;;;media
MG;ITACAMBIRA;municipio;;;;;;;media
MG;PASTOR( L DE PEDRA AZUL;microrregiao;;;;;;;media
MG;ANDRE FERNANDES;municipio;;;;;;;media
MG;ARAÇUAI;municipio;;;;;;;media
MG;CARA(;municipio;;;;;;;media
MG;COMERCI NHO;municipio;;;;;;;media
MG;CORONEL MURTA;municipio;;;;;;;media
MG;ITAOBIM;municipio;;;;;;;media
MG;(TINGA;municipio;;;;;;;media
MG;PADRE PARAI SO;municipio;;;;;;;media
MG;VIRGEM DA LAPA;municipio;;;;;;;media
MG;SANTA MARIA DO SALTO;municipio;;;;;;;media
MG;MINERADORA DE DIAMANTINA;microrregiao;;;;;;;media
MG;BERTLO;municipio;;;;;;;media
MG;CAPELINHA;municipio;;;;;;;media
MG;CHAPADA DO NORTE;municipio;;;;;;;media
MG;DATAS;municipio;;;;;;;media
MG;DIAMANTINA;municipio;;;;;;;media
MG;FRANCISCO BADARD;municipio;;;;;;;media
MG;ITAMARANDIBA;municipio;;;;;;;media
MG;MINAS NOVAS;municipio;;;;;;;media
MG;SENADOR MOOEST INO GONÇALVES;municipio;;;;;;;media
MG;TURMALINA;municipio;;;;;;;media
MG;TEOFI LO OTON I;microrregiao;;;;;;;media
MG;FREI GASPAR;municipio;;;;;;;media
MG;MALACACHETA;municipio;;;;;;;media
MG;TEOFILO OTONI;municipio;;;;;;;media
MG;PASTOR( L DE NANUOUE;microrregiao;;;;;;;media
MG;BERTOPOLIS;municipio;;;;;;;media
MG;NANUQUE;municipio;;;;;;;media
MG;SERRA DOS AI MORES;municipio;;;;;;;media
MG;CENTRO-OESTE MINEIRO;mesorregiao;;;209.0;35.0;;;media
MG;MEDIO RIO DAS VELHAS;microrregiao;50.0;36.0;17.0;15.0;;;alta
MG;AUGUSTO DE LIMA;municipio;;;;;;;alta
MG;BUENOPOLIS;municipio;47.0;32.0;;;;;alta
MG;CORINTO;municipio;;;;;;;alta
MG;CURVELO;municipio;;;;;;;alta
MG;INIMUTABA;municipio;;;;;;;alta
MG;JOAQUIM FELICIO;municipio;;;;;;;alta
MG;MONJOLOS;municipio;;;;;;;alta
MG;MORRO DA GARÇA;municipio;;;;;;;alta
MG;PRESIDENTE JUSCEL I NO;municipio;;;;;;;alta
MG;SANTO HIPOLITO;municipio;;;;;;;alta
MG;VARZEA DA PALMA;municipio;;;;;;;alta
MG;ALTO PARANAIB;microrregiao;;;66.0;14.0;;;media
MG;ABADIA DOS DOURADOS;municipio;12.0;;;;;;media
MG;COROMANDEL;municipio;60.0;49.0;;;;;media
MG;DOURADOQUARA;municipio;;;;;;;media
MG;ESTRELA DO SUL;municipio;;;;;;;media
MG;GRUPIARA;municipio;;;;;;;media
MG;INDIANOPOLIS;municipio;;;;;;;media
MG;MONTE CARMELO;municipio;;;;;;;media
MG;PATROCINIO;municipio;;;;;;;media
MG;ROMARIA;municipio;;;;;;;media
MG;MATA DA CORDA;microrregiao;;;26.0;;;;media
MG;ARAPUA;municipio;;;;;;;media
MG;CARMO;municipio;;;;;;;media
MG;GUIMARANIA;municipio;;;;;;;media
MG;LAGOA FORMOSA;municipio;18.0;;;;;;media
MG;MATUTINA;municipio;;;;;;;media
MG;PATOS DE MINAS;municipio;;;15.0;;;;media
MG;RIO PARANAIBA;municipio;;;;;;;media
MG;SÃO GOTARDO;municipio;;;;;;;media
MG;TIROS;municipio;;;;;;;media
MG;TRES MARIAS;microrregiao;;;80.0;;;;media
MG;BIQUINHAS;municipio;16.0;;;;;;media
MG;FELIXLANDIA;municipio;;;;;;;media
MG;MORADA NOVA DE MINAS;municipio;2.0;110.0;55.0;;;;media
MG;PAINEIRAS;municipio;;;;;;;media
MG;POMPEU;municipio;;;;;;;media
MG;TRES MARIAS;municipio;;;14.0;;;;media
MG;TRIANGULO MINEIRO;mesorregiao;;;29186.0;267.0;;;media
MG;UBERLANDIA;microrregiao;;;16753.0;159.0;;;alta
MG;ARAGUARI;municipio;;;;;;;alta
MG;CACHOEIRA DOURADA;municipio;;;1984.0;;;;alta
MG;CANAPOLIS;municipio;;;1858.0;;;;alta
MG;CAPINOPOLIS;municipio;;;6807.0;;;;alta
MG;CENTRALINA;municipio;;;1405.0;;;;alta
MG;GURINHATÃ;municipio;;;491.0;;;;alta
MG;IPIAÇU;municipio;;;953.0;;;;alta
MG;ITUil(TABA;municipio;;;2040.0;151.0;;;alta
MG;"MONTE ALEGRE DE MINAS'""";municipio;4.0;181.0;93.0;;;;alta
MG;MATA E RIO DOCE MINEIRO;mesorregiao;;;161.0;;;;media
MG;BACIA DO SUAÇUI;microrregiao;;;63.0;;;;media
MG;BRAUNAS;municipio;;;;;;;media
MG;CARMES IA;municipio;;;;;;;media
MG;DIVINOLANDIA DE MINAS;municipio;;;;;;;media
MG;DORES DE GUANHÃES;municipio;;;;;;;media
MG;GONZAGA;municipio;;;;;;;media
MG;MESQUITA;municipio;;;;;;;media
MG;PAULISTAS;municipio;;;;;;;media
MG;SABINOPOLIS;municipio;;;;;;;media
MG;SANTA MARIA DO SUAÇU I;municipio;;;;;;;media
MG;SANTO ANTONIO DO ITAMBE;municipio;;;;;;;media
MG;GOVERNADOR VALADARES;microrregiao;;;;;;;media
MG;COROACI;municipio;;;;;;;media
MG;NOVA MODICA;municipio;;;;;;;media
MG;SÃO GERALDO DA PIEDADE;municipio;;;;;;;media
MG;SAROOA;municipio;;;;;;;media
MG;VIRGOLANOIA;municipio;;;;;;;media
MG;MANTENA;microrregiao;;;;;;;media
MG;MANTENA;municipio;;;;;;;media
MG;MATA DE CARATINGA;microrregiao;;;;50.0;;;media
MG;BOM JESUS DO GALHO;municipio;;;;;;;media
MG;CARATINGA;municipio;;;;;;;media
MG;CORREGO NOVO;municipio;;;;;;;media
MG;IAPU;municipio;;;;18.0;;;media
MG;INHAPIM;municipio;;;;14.0;;;media
MG;SOBRA LIA;municipio;;;;;;;media
MG;TARUMIRIM;municipio;;;;;;;media
MG;BACIA DO MANHUAÇU;microrregiao;10.0;;;27.0;;;media
MG;AIMORES;municipio;;;;;;;media
MG;ALVARENGA;municipio;;;;;;;media
MG;CONCEIÇÃO DE IPANEMA;municipio;;;;;;;media
MG;CONSELHEIRO PENA;municipio;;;;;;;media
MG;DIVINO DAS LARANJEIRAS;municipio;;;;;;;media
MG;GALILEIA;municipio;;;;;;;media
MG;IPANEMA;municipio;;;;;;;media
MG;ITANHOMI;municipio;;;;;;;media
MG;ITUETA;municipio;;;;;;;media
MG;MUTUM;municipio;;;;;;;media
MG;POCRANE;municipio;;;;;;;media
MG;RESPLENDOR;municipio;;;;;;;media
MG;TUMIRITINGA;municipio;;;;;;;media
MG;MATA DE PONTE NOVA;microrregiao;;;;18.0;;;media
MG;ABRE CAMPO;municipio;;;;;;;media
MG;AMPARO DO SERRA;municipio;;;;;;;media
MG;BARRA LONGA;municipio;;;;;;;media
MG;DOM SILVERIO;municipio;;;;;;;media
MG;JEQUERI;municipio;;;;;;;media
MG;PONTE NOVA;municipio;;;;;;;media
MG;RAUL SOARES;municipio;;;;;;;media
MG;RIO DOCE;municipio;;;;2.0;;;media
MG;SANTA CRUZ DO ESCALVAOO;municipio;;;;;;;media
MG;VERTENTE OCIDENTAL DO CAPARAO;microrregiao;;;;;;;media
MG;CAIANA;municipio;;;;;;;media
MG;DIVINO;municipio;;;;;;;media
MG;ESPERA FELIZ;municipio;;;;;;;media
MG;LAJINHA;municipio;;;;;;;media
MG;MANHUAÇU;municipio;;;;;;;media
MG;MANHUMIRIM;municipio;;;;;;;media
MG;SANTA MARGARIDA;municipio;;;;2.0;;;media
MG;SANTANA DO MANHUAÇU;municipio;;;;;;;media
MG;SIMONESIA;municipio;;;;;;;media
MG;MATA DE VIÇOSA;microrregiao;;;;22.0;;;media
MG;ALTO RIO DOCE;municipio;;;;;;;media
MG;ARAPONGA;municipio;;;;;;;media
MG;CAJURI;municipio;;;;;;;media
MG;CIPOTANEA;municipio;;;;;;;media
MG;COIMBRA;municipio;;;;;;;media
MG;DORES DO TURVO;municipio;;;;;;;media
MG;ERVALIA;municipio;;;;;;;media
MG;GUARACIABA;municipio;;;;;;;media
MG;PEDRA DO ANTA;municipio;;;;;;;media
MG;PIRANGA;municipio;;;;;;;media
MG;PORTO FIRME;municipio;;;;2.0;;;media
MG;PRESIDENTE BERNARDES;municipio;;;;;;;media
MG;MIRAI;municipio;;;;;;;media
MG;MURIAE;municipio;;;10.0;11.0;;;media
MG;TOMBOS;municipio;;;;;;;media
MG;VI E l RAS;municipio;;;;;;;media
MG;MATA DE UBA;microrregiao;;;26.0;;;;media
MG;GUIOOVAL;municipio;;;;;;;media
MG;SÂO GERALDO;municipio;;;;;;;media
MG;MATA DE CATAGUASES;microrregiao;;;;;;;media
MG;SANTANA DE CATAGUASES;municipio;;;;;;;media
MG;SUDOESTE MINEIRO;mesorregiao;;440.0;460.0;148.0;;;media
MG;PLANALTO DE ARAXA;microrregiao;;15.0;;;;;media
MG;PERDIZES;municipio;;;;;;;media
MG;SACRAMENTO;municipio;;;;;;;media
MG;TAP IRA;municipio;;;;;;;media
MG;ALTO SÃO FRANCISCO;microrregiao;;78.0;47.0;20.0;;;media
MG;BAMBU(;municipio;;;;;;;media
MG;BOM DESPACHO;municipio;;;;;;;media
MG;CONCEIÇÃO DO PARA;municipio;;;;;;;media
MG;DORESOPOLIS;municipio;;;;;;;media
MG;ESTRELA DO INDAIA;municipio;;;;;;;media
MG;IGUATAMA;municipio;;;;;;;media
MG;MOEMA;municipio;;;;;;;media
MG;NOVA SERRANA;municipio;;;;;;;media
MG;PAINS;municipio;;;;;;;media
MG;PERDIGÃO;municipio;;;;;;;media
MG;PIMENTA;municipio;;;;;;;media
MG;PITANGUI;municipio;;25.0;;;;;media
MG;PIUI;municipio;;;;;;;media
MG;SANTO ANTONIO;municipio;;;;;;;media
MG;FURNAS;microrregiao;19.0;263.0;61.0;;;;media
MG;ALFENAS;municipio;;;;;;;media
MG;ALPINOPOLIS;municipio;;;;;;;media
MG;ALTEROSA;municipio;;;;;;;media
MG;AREADO;municipio;;;;;;;media
MG;BOA ESPERANÇA;municipio;;;;;;;media
MG;CAMPO DO MEIO;municipio;;;;;;;media
MG;CAMPOS GERAIS;municipio;48.0;29.0;;;;;media
MG;CAPITOLIO;municipio;;;;;;;media
MG;CARMO DO RIO CLARO;municipio;27.0;;;;;;media
MG;CASSIA;municipio;;;;;;;media
MG;CONCEIÇÃO DA APARECIDA;municipio;;;;;;;media
MG;COQUEIRAL;municipio;;;;;;;media
MG;DELFINOPOLIS;municipio;;;;;;;media
MG;DIVISA NOVA;municipio;30.0;12.0;;;;;media
MG;GUAPE;municipio;;;;;;;media
MG;ILICINEA;municipio;;;;;;;media
MG;MACHADO;municipio;;;;;;;media
MG;PARAGUAÇU;municipio;;217.0;;;;;media
MG;PASSOS;municipio;;;40.0;;;;media
MG;PRATAPOLIS;municipio;;;;;;;media
MG;SANTANA DA VARGEM;municipio;;;;;;;media
MG;SERRANIA;municipio;;;;;;;media
MG;TRES PONT t'.S;municipio;;;;;;;media
MG;VARGINHA;municipio;;;;;;;media
MG;FORMIGA;microrregiao;18.0;15.0;35.0;;;;media
MG;AGUANIL;municipio;;;;;;;media
MG;CAMPO BELO;municipio;;;;;;;media
MG;CANDEIAS;municipio;;;;;;;media
MG;CARMOPOLIS DE MINAS;municipio;;;;;;;media
MG;CLAUDIO;municipio;;;;;;;media
MG;CRISTAIS;municipio;;;;;;;media
MG;FORMIGA;municipio;26.0;12.0;;;;;media
MG;IBITURUNA;municipio;;;;;;;media
MG;ITAGUARA;municipio;40.0;;;;;;media
MG;ITAPECERICA;municipio;;;;;;;media
MG;OLIVEIRA;municipio;;;;;;;media
MG;PASSA TEMPO;municipio;11.0;;;;;;media
MG;PEDRA DO INDAIA;municipio;;;;;;;media
MG;PERDÕES;municipio;;;;;;;media
MG;PIRACEMA;municipio;;;;;;;media
MG;RIBEIRÃO VERMELHO;municipio;;;;;;;media
MG;SÃO SEBASTIÃO DO OESTE;municipio;;;;;;;media
MG;BOM jESUS DA PENHA;municipio;;;;;;;media
MG;CABO VERDE;municipio;;;;;;;media
MG;CAPETINGA;municipio;;;;;;;media
MG;CLARAYAL;municipio;;;;;;;media
MG;GUARANES IA;municipio;;;;;;;media
MG;JACU(;municipio;;;;;;;media
MG;MONTE SANTO DE MINAS;municipio;22.0;;;;;;media
MG;SÃO SEBASTIÃO DO PARAISO;municipio;;;;;;;media
MG;SÃO TOMAS DE AQUINO;municipio;;;;;;;media
MG;PLANALTO DE POÇOS DE CALDAS;mesorregiao;;;;;;;media
MG;BANDEIRA DO SUL;mesorregiao;;;;;;;media
MG;BOTELHOS;mesorregiao;;;;;;;media
MG;CAMPESTRE;mesorregiao;;;;;;;media
MG;SANTA RITA DE CALDAS;mesorregiao;;;;;;;media
MG;PLANALTO MINEIRO;mesorregiao;37.0;15.0;;;;;media
MG;CAMBUQUIRA;mesorregiao;;;;;;;media
MG;CAMPANHA;mesorregiao;;;;;;;media
MG;CARVALHOPOLIS;mesorregiao;13.0;;;;;;media
MG;ESTIVA;mesorregiao;;;;;;;media
MG;HELIODORA;mesorregiao;;;;;;;media
MG;I NCONF (DENTES;mesorregiao;;;;;;;media
MG;JESUANIA;mesorregiao;;;;;;;media
MG;LAMBARI;mesorregiao;;;;;;;media
MG;MONSENHOR PAULO;mesorregiao;;;;;;;media
MG;PIRANGUINHO;mesorregiao;;;;;;;media
MG;POÇO FUNDO;mesorregiao;;;;;;;media
MG;SÃO GONCALO DO SAPUCAI;mesorregiao;;;;;;;media
MG;SENADOR JOSE BENTO;mesorregiao;;;;;;;media
MG;ALTO RIO GRANDE;mesorregiao;;;37.0;;;;media
MG;AIURUOCA;mesorregiao;;;;;;;media
MG;ANDRELANDIA;mesorregiao;;;;;;;media
MG;BAEPENDI;mesorregiao;12.0;;;;;;media
MG;BOCAINA DE MINAS;mesorregiao;;;;;;;media
MG;CARVALHOS;mesorregiao;;;;;;;media
MG;CRUZILIA;mesorregiao;;;;;;;media
MG;IJACI;mesorregiao;;;;;;;media
MG;ITUMIRIM;mesorregiao;;;;;;;media
MG;LAVRAS;mesorregiao;;;;;;;media
MG;LUMINAR IAS;mesorregiao;;;;;;;media
MG;SANTANA;mesorregiao;;;;;;;media
MG;SÃO TOME DAS LETRAS;mesorregiao;;;;;;;media
MG;SÃO VICENTE DE MINAS;mesorregiao;;;;;;;media
MG;ALTA MANTIQUEIRA;mesorregiao;27.0;11.0;;;;;media
MG;BRAZOPOLIS;mesorregiao;;;;;;;media
MG;BUENO BRANDÃO;mesorregiao;;;;;;;media
MG;CAMBUI;mesorregiao;;;;;;;media
MG;DOM VIÇOSO;mesorregiao;;;;;;;media
MG;EXTREMA;mesorregiao;;;;;;;media
MG;ITAJUBA;mesorregiao;;;;;;;media
MG;ITAMONTE;mesorregiao;;;;;;;media
MG;ITANHANDU;mesorregiao;;;;;;;media
MG;MARIA DA FE;mesorregiao;;;;;;;media
MG;MARMELOPOLI S;mesorregiao;;;;;;;media
MG;PASSA QUATRO;mesorregiao;;;;;;;media
MG;PIRANGUÇU;mesorregiao;;;;;;;media
MG;POUSO ALTO;mesorregiao;;;;;;;media
MG;TOLEDO;mesorregiao;;;;;;;media
MG;WENCESLAU BRAZ;mesorregiao;;;;;;;media
MG;CENTRO-LESTE MINEIRO;mesorregiao;;145.0;325.0;104.0;;;media
MG;CALCAR I OS DE SETE LAGOAS;mesorregiao;;131.0;54.0;14.0;;;media
MG;BALOIM;mesorregiao;;;;;;;media
MG;CORDISBURGO;mesorregiao;130.0;231.0;;;;;media
MG;SI DERURG I CA;microrregiao;;;;71.0;;;media
MG;CONCEIÇÃO DO MATO DENTRO;municipio;;;;;;;media
MG;CONGONHAS DO NORTE;municipio;;;;;;;media
MG;DIONISIO;municipio;;;;;;;media
MG;FERROS;municipio;;;;30.0;;;media
MG;ITAMBE;municipio;;;;;;;media
MG;JOÃO MONLEVADE;municipio;;;;;;;media
MG;SANTA MARIA DE ITABIRA;municipio;;;;;;;media
MG;SANTO ANTONIO DO RIO ABAIXO;municipio;2.0;;;;;;media
MG;SÃO DOMINGOS DO PRATA;municipio;;;;;;;media
MG;SÃO GONÇALO DO RIO ABAIXO;municipio;;;;;;;media
MG;TI MOTE;municipio;;;;;;;media
MG;DIVINOPOLIS;microrregiao;18.0;;;;;;media
MG;CARMO DO CAJURU;municipio;;;;;;;media
MG;OIVINOPOLIS;municipio;;;;;;;media
MG;FLORESTAL;municipio;2.0;;;;;;media
MG;IGARAPE;municipio;;;;;;;media
MG;PARA DE MINAS;municipio;;;;;;;media
MG;SÃO JOSE DA VARGINHA;municipio;;;;;;;media
MG;ESPINHAÇO MERIDIONAL;microrregiao;56.0;11.0;23.0;;;;media
MG;ALVINOPOLIS;municipio;;;;11.0;;;media
MG;BELO VALE;municipio;;;;;;;media
MG;BRUMADINHO;municipio;;;;;;;media
MG;CATAS ALTAS DA NORUEGA;municipio;;;;;;;media
MG;CONSELHEIRO LAFAIETE;municipio;;;;;;;media
MG;CRUCILANDIA;municipio;;;;;;;media
MG;ITATIAIUÇU;municipio;;;;;;;media
MG;MARIANA;municipio;;;;;;;media
MG;MOEDA;municipio;;;;;;;media
MG;PIEDADE DOS GERAIS;municipio;;;;;;;media
MG;RIO MANSO;municipio;;;;;;;media
MG;CAMPOS DA MANTIQUEIRA;microrregiao;;;51.0;;10.0;;media
MG;ANTONIO CARLOS;municipio;;;;;;;media
MG;BARROSO;municipio;;;;;;;media
MG;CORONEL XAVIER CHAVES;municipio;;;;;;;media
MG;DESTERRO DE ENTRE RIOS;municipio;12.0;;;;;;media
MG;DESTERRO DO MELO;municipio;;;;;;;media
MG;LAGOA DOURADA;municipio;;;;;;;media
MG;NAZARENO;municipio;11.0;;;;;;media
MG;PRADOS;municipio;2.0;;;;;;media
MG;RESENDE COSTA;municipio;;;;;;;media
MG;RESSAQU I NHA;municipio;;;;;;;media
MG;RITAPOLIS;municipio;;;;;3.0;;media
MG;SANTA BARBARA DO TUGURIO;municipio;;;;;;;media
MG;SÃO JOÃO DEL REI;municipio;;;;;;;media
MG;JUIZ DE FORA;microrregiao;;;16.0;;;;alta
MG;CHACAR;municipio;;;;;;;alta
MG;DESCOBERTO;municipio;;;;;;;alta
MG;JUIZ DE FORA;municipio;;;;;;;alta
MG;MATIAS BARBOSA;municipio;;;;;;;alta
MG;MERCES;municipio;;;;;;;alta
MG;OLARIA;municipio;;;;;;;alta
MG;RIO PRETO;municipio;;;;;;;alta
MG;SANTOS DUMONT;municipio;;;;;;;alta
MG;SENADOR CORTES;municipio;;;;;;;alta
MG;SIMÃO PEREIRA;municipio;;;;6.0;;;alta
MG;CAPIM BRANCO;municipio;;;;;;;alta
MG;CONTAGEM;municipio;;;;;2.0;;alta
MG;ESMERALDAS;municipio;;;10.0;;2.0;;alta
MG;.JOSE DE MELO;municipio;;;;;;;alta
MG;LAGOA SANTA;municipio;;;11.0;;;;alta
MG;PRUDENTE DE MORAIS;municipio;;;;24.0;10.0;;alta
MG;SABARA;municipio;;;;;;;alta
MG;SANTA LUZIA;municipio;;;;;;;alta
MG;TOTAIS;total;;;;;;;media
MG;NORDESTE MINEIRO;mesorregiao;;;;43.0;;;media
MG;SANFRANCISCANA DE JANUARIA;microrregiao;;;;12.0;;;media
MG;ITACARAMBI;municipio;;;;;;;media
MG;JANUARIA;municipio;;;;;;;media
MG;MANGA;municipio;460.0;1566.0;1464.0;;;;media
MG;SÃO FRANCISCO;municipio;;;;;;;media
MG;SERRA GERAL DE MINAS;microrregiao;;;;;;;media
MG;ESPINOSA;municipio;539.0;832.0;653.0;;;;media
MG;MATO VERDE;municipio;;;;;;;media
MG;MONTE AZUL;municipio;;;;;;;media
MG;PORTEI R;municipio;;;;;;;media
MG;RIACHO DOS MACHADOS;municipio;;;;;;;media
MG;CHAPADÕES;microrregiao;;;;12.0;;;media
MG;ARINOS;municipio;557.0;4043.0;4056.0;;;;media
MG;BONFINOPOLIS DE MINAS;municipio;529.0;4151.0;4168.0;;;;media
MG;BURITIS;municipio;;;;;;;media
MG;GUARDA-MOR;municipio;257.0;5759.0;5890.0;;;;media
MG;LAGAMAR;municipio;377.0;3648.0;3384.0;;;;media
MG;PRESIDENTE OLEGARIO;municipio;945.0;6103.0;6725.0;;;;media
MG;UNAI;municipio;;;;;;;media
MG;ALTO-MEDIO SÃO FRANCISCO;microrregiao;;;;12.0;;;alta
MG;BURITIZEIRO;municipio;;;;10.0;;;alta
MG;PIRAPORA;municipio;38.0;741.0;1066.0;;;;alta
MG;NORDESTE MINEIRO;mesorregiao;;;;181.0;;;media
MG;ALTO RIO PARDO;microrregiao;;;;12.0;;;media
MG;AGUAS VERMELHAS;municipio;138.0;143.0;220.0;;;;media
MG;RIO PARDO DE MINAS;municipio;971.0;4009.0;4405.0;;;;media
MG;RUBELITA;municipio;;;;;;;media
MG;SALINAS;municipio;;;;;;;media
