_uf;_label;_level;val_1;val_2;val_3;confianca
MG;SANTANA DA VARGEM;microrregiao;25.0;;;baixa
MG;SÂO JOÃO BATISTA DO GLORIA;microrregiao;;22.0;;baixa
MG;SERRANIA;microrregiao;;50.0;;baixa
MG;TRES PONTAS;microrregiao;;;;baixa
MG;VARGINHA;microrregiao;160.0;;;baixa
MG;FORMIGA;mesorregiao;;717.0;;baixa
MG;AGUANIL;microrregiao;34.0;15.0;;baixa
MG;BOM SUCESSO;microrregiao;;;;baixa
MG;CAMACHO;microrregiao;52.0;;;baixa
MG;CAMPO BELO;microrregiao;21.0;193.0;;baixa
MG;CANA VERDE;microrregiao;;;;baixa
MG;CANDEIAS;microrregiao;23.0;88.0;;baixa
MG;CARMO DA MATA;microrregiao;;;;baixa
MG;CARMOPOLIS DE MINAS;microrregiao;11.0;76.0;;baixa
MG;CLAUDIO;microrregiao;36.0;292.0;;baixa
MG;CRISTAIS;microrregiao;;43.0;;baixa
MG;FORMIGA;microrregiao;;227.0;;baixa
MG;IBITURUNA;microrregiao;;35.0;;baixa
MG;ITAGUARA;microrregiao;;18.0;;baixa
MG;ITAPECERICA;microrregiao;;36.0;;baixa
MG;OLIVEIRA;microrregiao;55.0;56.0;;baixa
MG;PASSA TEMPO;microrregiao;70.0;10.0;;baixa
MG;PEDRA DO INDAIA;microrregiao;59.0;;;baixa
MG;PERDÔES;microrregiao;14.0;69.0;;baixa
MG;RIBEIRÃO VERMELHO;microrregiao;;;;baixa
MG;SANTO ANTONIO DO AMPARO;microrregiao;;;;baixa
MG;SÃO FRANCISCO DE PAULA;microrregiao;14.0;25.0;;baixa
MG;SÃO SEBASTIÃO DO OESTE;microrregiao;10.0;46.0;;baixa
MG;MOGIANA MINEIRA;mesorregiao;;696.0;;baixa
MG;ARCEBURGO;microrregiao;49.0;20.0;;baixa
MG;BOM JESUS DA PENHA;microrregiao;36.0;;;baixa
MG;CABO VERDE;microrregiao;96.0;;;baixa
MG;CAPETINGA;microrregiao;;;;baixa
MG;CLARAVAL;microrregiao;13.0;;;baixa
MG;GUARANES IA;microrregiao;12.0;;;baixa
MG;GUAXUPE;microrregiao;12.0;88.0;;baixa
MG;IBIRACI;microrregiao;;;;baixa
MG;ITAMOGI;microrregiao;63.0;;;baixa
MG;JACUI;microrregiao;77.0;;;baixa
MG;JURUAIA;microrregiao;52.0;49.0;;baixa
MG;MONTE BELO;microrregiao;138.0;;;baixa
MG;MONTE SANTO DE MINAS;microrregiao;;;;baixa
MG;MUZAMBINHO;microrregiao;47.0;169.0;;baixa
MG;PLANALTO MINEIRO;mesorregiao;828.0;2019.0;19.0;baixa
MG;BOM REPOUSO;microrregiao;;;;baixa
MG;BORDA DA MATA;microrregiao;138.0;129.0;;baixa
MG;CACHOEIRA DE MINAS;microrregiao;27.0;100.0;;baixa
MG;CAMBUQUIRA;microrregiao;80.0;;;baixa
MG;CAMPANHA;microrregiao;26.0;;;baixa
MG;CAREAÇU;microrregiao;78.0;;;baixa
MG;CARMO DA CACHOEIRA;microrregiao;78.0;;;baixa
MG;CARMO DE MINAS;microrregiao;32.0;93.0;;baixa
MG;CARVALHOPOLIS;microrregiao;30.0;;;baixa
MG;CAXAMBU;microrregiao;75.0;;;baixa
MG;CONCEIÇÃO DAS PEDRAS;microrregiao;13.0;22.0;;baixa
MG;CONCEIÇÃO;microrregiao;;;;baixa
MG;CONCEIÇÃO DOS OUROS;microrregiao;;;;baixa
MG;CONGONHAL;microrregiao;54.0;10.0;;baixa
MG;CORDISLANDIA;microrregiao;;;;baixa
MG;ESPIRITO SANTO DO DOURADO;microrregiao;;;;baixa
MG;ESTIVA;microrregiao;;;;baixa
MG;HELIODORA;microrregiao;40.0;;;baixa
MG;INCONFIOENTES;microrregiao;26.0;82.0;;baixa
MG;JACUTINGA;microrregiao;58.0;;;baixa
MG;JESUANIA;microrregiao;;;;baixa
MG;LAMBARI;microrregiao;;;;baixa
MG;MONSENHOR PAULO;microrregiao;17.0;;;baixa
MG;MONTE SIÃO;microrregiao;;;;baixa
MG;NATERCIA;microrregiao;;;;baixa
MG;OURO FINO;microrregiao;10.0;84.0;;baixa
MG;PEDRALVA;microrregiao;;;;baixa
MG;PIRANGUINHO;microrregiao;;;;baixa
MG;FUNDO;municipio;45.0;31.0;;baixa
MG;POUSO ALEGRE;microrregiao;;;;baixa
MG;SANTA RITA DO SAPUCAI;microrregiao;;;;baixa
MG;SÃO GONÇALO DO SAPUCAI;microrregiao;;;;baixa
MG;SÃO JOÃO DA MATA;microrregiao;;;;baixa
MG;SÃO JOSE DO ALEGRE;microrregiao;;;;baixa
MG;SÃO LOURENÇO;microrregiao;;;;baixa
MG;SÃO SEBASTIÃO DA BELA VISTA;microrregiao;15.0;;;baixa
MG;SENADOR JOSE BENTO;microrregiao;;;;baixa
MG;SILVIANOPOLIS;microrregiao;100.0;28.0;;baixa
MG;SOLEDADE DE MINAS;microrregiao;23.0;;;baixa
MG;TRES CORAÇÕES;microrregiao;61.0;;;baixa
MG;TURVOLANDIA;microrregiao;29.0;;;baixa
MG;ALTO RIO GRANDE;mesorregiao;;;;baixa
MG;AIURUOCA;microrregiao;;;;baixa
MG;ALAGOA;microrregiao;146.0;;;baixa
MG;ANDRELANOIA;microrregiao;;;;baixa
MG;MESORREGIÔES, MICRORREGIÔES CASULOS DE NUMERO;municipio;;;;baixa
MG;ARANT I NA;municipio;;27.0;;baixa
MG;BAEPENDI;municipio;33.0;324.0;;baixa
MG;BOCAINA DE MINAS;municipio;827.0;;;baixa
MG;BOM JARDIM DE MINAS;municipio;423.0;;;baixa
MG;CARRANCAS;municipio;;23.0;;baixa
MG;CARVALHOS;municipio;88.0;20.0;;baixa
MG;CRUZILIA;municipio;16.0;43.0;;baixa
MG;IJACI;municipio;87.0;;;baixa
MG;INGAI;municipio;25.0;;;baixa
MG;ITUMIRIM;municipio;34.0;;;baixa
MG;ITUTINGA;municipio;;;;baixa
MG;LAVRAS;municipio;50.0;298.0;;baixa
MG;LIBERDADE;municipio;;90.0;;baixa
MG;LUMINARIAS;municipio;;15.0;;baixa
MG;MADRE DE DEUS OE MI NAS;municipio;15.0;;;baixa
MG;MINDURI;municipio;;;;baixa
MG;PASSA VINTE;municipio;70.0;;;baixa
MG;PIEDADE DO RIO GRANDE;municipio;15.0;;;baixa
MG;SANTANA;municipio;;;;baixa
MG;SÃO TOME DAS LETRAS;municipio;30.0;;;baixa
MG;SÃO VICENTE DE MINAS;municipio;31.0;;;baixa
MG;SERITINGA;municipio;;;;baixa
MG;ALTA MANTIQUEIRA;microrregiao;;553.0;;baixa
MG;BRAZOPO LI S;municipio;171.0;;;baixa
MG;BUENO BRANDÃO;municipio;10.0;;;baixa
MG;CAMANDUCAIA;municipio;15.0;55.0;;baixa
MG;CAMBUI;municipio;;;;baixa
MG;CONSOLAÇÃO;municipio;;;;baixa
MG;CORREGO DO BOM JESUS;municipio;33.0;;;baixa
MG;CRISTINA;municipio;39.0;32.0;;baixa
MG;DELFIM MOREIRA;municipio;26.0;222.0;;baixa
MG;DOM VIÇOSO;municipio;372.0;;;baixa
MG;EXTREMA;municipio;51.0;45.0;;baixa
MG;GONÇALVES;municipio;25.0;51.0;;baixa
MG;ITAJUBA;municipio;14.0;155.0;;baixa
MG;ITAMONTE;municipio;;42.0;;baixa
MG;ITANHANDU;municipio;75.0;;;baixa
MG;(TAPEI/A;municipio;;;;baixa
MG;MARIA DA FE;municipio;149.0;;;baixa
MG;MARMELOPOLIS;municipio;;;;baixa
MG;MUNHOZ;municipio;;35.0;;baixa
MG;PARAISOPOLIS;municipio;10.0;156.0;;baixa
MG;PASSA QUATRO;municipio;258.0;;;baixa
MG;PIRANGUÇU;municipio;159.0;110.0;;baixa
MG;POUSO ALTO;municipio;42.0;88.0;;baixa
MG;SÃO SEBASTIÃO DO RIO VERDE;municipio;;;;baixa
MG;SAPUCAI-MIRIM;municipio;89.0;;;baixa
MG;VIRGINIA;municipio;;24.0;;baixa
MG;WENCESLAU BRAZ;municipio;11.0;;;baixa
MG;CENTRO-LESTE MINEIRO;mesorregiao;513.0;;;baixa
MG;CALCARIOS DE SETE LAGOAS;microrregiao;13.0;904.0;140.0;baixa
MG;BALOIM;municipio;101.0;;;baixa
MG;CACHOEIRA DA PRATA;municipio;40.0;;;baixa
MG;COROISBURGO;municipio;38.0;;;baixa
MG;FORTUNA DE MINAS;municipio;83.0;;;baixa
MG;FUNILANDIA;municipio;34.0;;;baixa
MG;INHAUMA;municipio;13.0;;;baixa
MG;JABOTICATUBAS;municipio;103.0;;;baixa
MG;JEQUITIBA;municipio;25.0;;;baixa
MG;MARAVILHAS;municipio;45.0;;;baixa
MG;ANTONIO DIAS;microrregiao;153.0;;;baixa
MG;BARÃO DE COCAIS;microrregiao;171.0;;;baixa
MG;BELA VISTA DE MINAS;microrregiao;66.0;;;baixa
MG;BOM JESUS DO AMPARO;microrregiao;331.0;;;baixa
MG;CONCEIÇÃO DO MATO DENTRO;microrregiao;58.0;;;baixa
MG;CONGONHAS DO NORTE;microrregiao;;;;baixa
MG;CORONEL FABRICIANO;microrregiao;;;;baixa
MG;DIONISIO;microrregiao;;;;baixa
MG;FERROS;microrregiao;101.0;;;baixa
MG;IPATINGA;microrregiao;78.0;;;baixa
MG;ITABIRA;microrregiao;;;140.0;baixa
MG;JOÃO MONLEVADE;microrregiao;22.0;;;baixa
MG;MARLIERIA;microrregiao;;;;baixa
MG;NOVA ERA;microrregiao;16.0;97.0;;baixa
MG;PASSABEM;microrregiao;15.0;;;baixa
MG;RIO PIRACICABA;microrregiao;33.0;;;baixa
MG;SANTA BARBARA;microrregiao;;;110.0;baixa
MG;SANTA MARIA DE ITABIRA;microrregiao;232.0;;;baixa
MG;SANTO ANTONIO;microrregiao;;;;baixa
MG;SÃO DOMINGOS PRATA;microrregiao;;;;baixa
MG;SÃO GONÇALO ABAIXO;microrregiao;;;;baixa
MG;SÃO JOSE DO GOIABAL;microrregiao;;;;baixa
MG;TIMOTEO;microrregiao;;;;baixa
MG;DIVINOPOLIS;mesorregiao;61.0;;32.0;baixa
MG;CARMO DO CAJURU;microrregiao;219.0;;;baixa
MG;OIVINOPOLIS;microrregiao;37.0;358.0;;baixa
MG;FLORESTAL;microrregiao;553.0;;;baixa
MG;IGARAPE;microrregiao;;;;baixa
MG;IGARATINGA;microrregiao;;;;baixa
MG;ITAUNA;microrregiao;184.0;;;baixa
MG;MATEUS;microrregiao;;;;baixa
MG;PARA MINAS;microrregiao;;;;baixa
MG;JOSE DA;municipio;135.0;;;baixa
MG;SÃO VARGINHA;microrregiao;;;;baixa
MG;ESPINHAÇO MERIDIONAL;mesorregiao;125.0;;15.0;baixa
MG;ALVINOPOLIS;microrregiao;15.0;;;baixa
MG;BELO VALE;microrregiao;;;;baixa
MG;BONFIM;microrregiao;12.0;;;baixa
MG;BRUMADINHO;microrregiao;;;;baixa
MG;CASA GRANDE;microrregiao;;;;baixa
MG;CATAS ALTAS;microrregiao;;;;baixa
MG;CONGONHAS;microrregiao;27.0;;;baixa
MG;CONSELHEIRO LAFAIETE;microrregiao;;;;baixa
MG;CRISTIANO OTONI;microrregiao;;;;baixa
MG;CRUCILANDIA;microrregiao;;;;baixa
MG;ITABIRITO;microrregiao;148.0;;;baixa
MG;ITATIAIUÇU;microrregiao;121.0;;;baixa
MG;ITAVERAVA;microrregiao;;;;baixa
MG;JECEABA;microrregiao;;;;baixa
MG;MARIANA;microrregiao;;;;baixa
MG;MOEDA;microrregiao;;;;baixa
MG;OURO BRANCO;microrregiao;;;;baixa
MG;OURO PRETO;microrregiao;;;;baixa
MG;PIEDADE GERAIS;microrregiao;;;;baixa
MG;CAMPOS DA MANTIQUEIRA;microrregiao;183.0;986.0;10.0;baixa
MG;ANTONIO CARLOS;municipio;94.0;;;baixa
MG;BARBACENA;municipio;265.0;;;baixa
MG;CAPELA NOVA;municipio;20.0;;;baixa
MG;CARANDAI;municipio;116.0;;;baixa
MG;CASSITERITA;municipio;;;;baixa
MG;CORONEL XAVIER CHAVES;municipio;13.0;;;baixa
MG;DESTERRO DE ENTRE RIOS;municipio;36.0;;;baixa
MG;DESTERRO DO MELO;municipio;30.0;;;baixa
MG;ENTRE RIOS DE MINAS;municipio;21.0;67.0;;baixa
MG;IBERTIOGA;municipio;41.0;;;baixa
MG;LAGOA DOURADA;municipio;50.0;32.0;;baixa
MG;NAZARENO;municipio;19.0;;;baixa
MG;PRADOS;municipio;18.0;;;baixa
MG;RESENDE COSTA;municipio;26.0;;;baixa
MG;RESSAQUINHA;municipio;55.0;;;baixa
MG;RITAPOLIS;municipio;12.0;18.0;;baixa
MG;SANTA BARBARA DO TUGURIO;municipio;29.0;;;baixa
MG;SÃO JOÃO DEL REI;municipio;29.0;;;baixa
MG;SÃO TIAGO;municipio;22.0;31.0;;baixa
MG;SENHORA DOS REMEDI OS;municipio;89.0;;;baixa
MG;JUIZ DE FORA;microrregiao;112.0;;22.0;baixa
MG;ARACITABA;municipio;10.0;;;baixa
MG;BELMIRO BRAGA;municipio;94.0;;;baixa
MG;BIAS FORTES;municipio;;;;baixa
MG;BICAS;municipio;25.0;;;baixa
MG;CHACARA;municipio;28.0;47.0;;baixa
MG;CHIADOR;municipio;95.0;;;baixa
MG;DESCOBERTO;municipio;;;;baixa
MG;GUARARA;municipio;39.0;;;baixa
MG;JUIZ DE FORA;municipio;37.0;447.0;;baixa
MG;LIMA DUARTE;municipio;42.0;;;baixa
MG;MAR DE ESPANHA;municipio;205.0;;;baixa
MG;MAP IPA DE MINAS;municipio;79.0;;;baixa
MG;MATIAS BARBOSA;municipio;190.0;;;baixa
MG;MERCES;municipio;45.0;;;baixa
MG;OLARIA;municipio;;;;baixa
MG;PEDRO TEIXEIRA;municipio;30.0;;;baixa
MG;PEQUERI;municipio;;;;baixa
MG;RIO PRETO;municipio;146.0;;;baixa
