_uf;_label;_level;efetivo_total;nascidos;vitimados;comprados;vendidos;confianca
AC;TOTAIS;total;2416.0;95.0;109.0;453.0;173.0;alta
AC;ACRE;mesorregiao;2416.0;95.0;109.0;453.0;173.0;alta
AC;ALTO JURUA;microrregiao;255.0;12.0;14.0;55.0;;alta
AC;CRUZEIRO DO SUL;municipio;36.0;;;32.0;;alta
AC;FEIJO;municipio;129.0;;11.0;18.0;;alta
AC;TARAUACA;municipio;90.0;;;;;alta
AC;ALTO PURUS;microrregiao;2161.0;83.0;95.0;398.0;173.0;alta
AC;ASSIS BRASIL;municipio;22.0;;;;;alta
AC;BRAS I LEI A;municipio;360.0;;16.0;97.0;77.0;alta
AC;MANOEL URBANO;municipio;54.0;;;12.0;17.0;alta
AC;PLACIDO DE CASTRO;municipio;212.0;;;32.0;;alta
AC;SENADOR GUIOMARD;municipio;122.0;;;23.0;;alta
AC;SENA MADUREIRA;municipio;347.0;;35.0;68.0;;alta
AC;XAPURI;municipio;569.0;31.0;21.0;77.0;28.0;alta
AL;TOTAIS;total;20674.0;173.0;490.0;1855.0;370.0;media
AL;SERTÃO E AGRESTE ALAGOANO s;microrregiao;5306.0;105.0;64.0;;137.0;media
AL;SERTÃO ALAGOANO;microrregiao;1300.0;22.0;13.0;109.0;29.0;media
AL;AGUA BRANCA;municipio;739.0;12.0;;76.0;23.0;media
AL;CANAPI;municipio;64.0;;;;;media
AL;DELMIRO GOUVEIA;municipio;107.0;;;10.0;;media
AL;INHAPI;municipio;27.0;;;;;media
AL;MATA GRANDE;municipio;309.0;;;12.0;;media
AL;OLHO O' AGUA DO CASADO;municipio;;;;;;media
AL;PIRANHAS;municipio;45.0;;;;;media
AL;BATALHA;municipio;659.0;19.0;;61.0;;media
AL;BATALHA;municipio;35.0;;;;;media
AL;BELO MONTE;municipio;13.0;;;;;media
AL;CARNEIROS;municipio;16.0;;;;;media
AL;DOIS RIACHOS;municipio;27.0;;;;;media
AL;JACARE DOS HOMENS;municipio;;;;;;media
AL;JARAMATAIA;municipio;;;;;;media
AL;MAJOR ISIDORO;municipio;114.0;;;19.0;;media
AL;MARAVILHA;municipio;41.0;;;;;media
AL;MONTEIROPOLIS;municipio;10.0;;;;;media
AL;OLHO O' AGUA DAS FLORES;municipio;;;;;;media
AL;OLIVENÇA;municipio;25.0;;;;;media
AL;OURO BRANCO;municipio;54.0;;;;;media
AL;PALESTINA;municipio;;;;;;media
AL;PÃO OE AÇUCAR;municipio;77.0;;;;;media
AL;POÇO DAS TRINCHEIRAS;municipio;36.0;;;;;media
AL;SANTANA;municipio;82.0;;;;;media
AL;SÃO JOSE DA TA PERA;municipio;71.0;;;;;media
AL;SENADOR RUI PALMEIRA;municipio;28.0;;;;;media
AL;PALMEIRA DOS INOIOS;municipio;1594.0;45.0;25.0;168.0;33.0;media
AL;RELEM;municipio;27.0;;;;;media
AL;CACIMBINHAS;municipio;57.0;;;;;media
AL;IGACI;municipio;81.0;;;;;media
AL;MARIBONOO;municipio;217.0;;;23.0;;media
AL;MAR VERMELHO;municipio;83.0;;;;;media
AL;MINADOR DO NEGRÃO;municipio;43.0;;;;;media
AL;PALMEIRA DOS INDIOS;municipio;560.0;12.0;10.0;45.0;13.0;media
AL;PAULO JACINTO;municipio;110.0;;;12.0;;media
AL;QUEBRANGULO;municipio;313.0;18.0;;37.0;;media
AL;TANQUE D' ARCA;municipio;103.0;;;34.0;;media
AL;ARAPIRACA;municipio;14.0;18.0;133.0;56.0;;media
AL;ANADIA;municipio;94.0;;;33.0;30.0;media
AL;ARAPIRACA;municipio;167.0;;;17.0;;media
AL;COITE DO NOIA;municipio;54.0;;;10.0;;media
AL;CRAIBAS;municipio;242.0;;;10.0;;media
AL;FEIRA GRANDE;municipio;107.0;;;12.0;;media
AL;GIRAU DO PONCIANO;municipio;152.0;;;14.0;;media
AL;JUNQUEIRO;municipio;147.0;;;;;media
AL;LAGOA DA CANOA;municipio;19.0;;;;;media
AL;LIMOEIRO OE ANADIA;municipio;46.0;;;;;media
AL;OLHO O' AGUA GRANDE;municipio;54.0;;;;;media
AL;SÃO BRAS;municipio;79.0;;;;;media
AL;T AQUARANA;municipio;80.0;;;;;media
AL;MATA ALAGOANA;mesorregiao;;404.0;1251.0;215.0;;media
AL;MATA ALAGOANA;microrregiao;;303.0;868.0;163.0;;media
AL;ATALAIA;municipio;;;41.0;;;media
AL;BRANOU I NHA;municipio;;;;;;media
AL;CAJUEIRO;municipio;;;13.0;;;media
AL;CAPELA;municipio;;;33.0;;;media
AL;CHÃ PRETA;municipio;;;39.0;11.0;;media
AL;COLONIA LEOPOLDINA;municipio;;;92.0;;;media
AL;FLEXEIRAS;municipio;;;13.0;;;media
AL;IBATEGUARA;municipio;;24.0;59.0;10.0;;media
AL;JACUIPE;municipio;;11.0;23.0;;;media
AL;JOAQUIM GOMES;municipio;;17.0;66.0;21.0;;media
AL;JUNOIA;municipio;;;20.0;;;media
AL;MESSIAS;municipio;;;;;;media
AL;MURICI;municipio;;;;;;media
AL;NOVO LINO;municipio;;16.0;103.0;;;media
AL;PINOOBA;municipio;;;24.0;;;media
AL;SANTANA DO MUNDAU;municipio;;19.0;83.0;67.0;;media
AL;SÃO JOSE DA LAJE;municipio;;134.0;48.0;;;media
AL;VlÇOSA;municipio;;;80.0;13.0;;media
AL;LITO-AL N'ORTE A,LAGOANO;microrregiao;;84.0;303.0;40.0;;media
AL;BARRA OE SANTO ANTONIO;municipio;;;;;;media
AL;JAPARATINGA;municipio;;10.0;22.0;;;media
AL;MARAGOGI;municipio;;22.0;57.0;;;media
AL;MATRIZ DE CAMARAGIBE;municipio;;;37.0;;;media
AL;PASSO DE CAMARAGI BE;municipio;;;;;;media
AL;PORTO CALVO;municipio;;40.0;103.0;19.0;;media
AL;PORTO DE PEDRAS;municipio;;;71.0;;;media
AL;SÃO MIGUEL DOS MILAGRES;municipio;;;;;;media
AL;TABULEIROS DE S MIGUEL DOS CAMPOS;microrregiao;;17.0;80.0;;;media
AL;BARRA OE SÂO MIGUEL;municipio;;;;;;media
AL;BOCA DA MATA;municipio;;13.0;20.0;12.0;;media
AL;CAMPO ALEGRE;municipio;;;;;;media
AL;CORURIPE;municipio;;;;;;media
AL;ROTEIRO;municipio;;;49.0;;;media
AL;SÃO MIGUEL DOS CAMPOS;municipio;;;;;;media
AL;COOU E IRO SECO;municipio;;;;;;media
AL;MARECHAL DEODORO;municipio;;;;;;media
BA;TOTAIS;total;219969.0;7442.0;3303.0;13182.0;5805.0;baixa
BA;OESTE BAIANO;mesorregiao;38698.0;2052.0;606.0;3488.0;2130.0;baixa
BA;CHAPADÕES DO ALTO RIO GRANDE;microrregiao;2354.0;506.0;66.0;125.0;119.0;baixa
BA;ANGICAL;municipio;103.0;;;12.0;14.0;baixa
BA;BAIANOPOLIS;municipio;28.0;;;;;baixa
BA;BARREIRAS;municipio;204.0;16.0;;;;baixa
BA;BREJOLANOIA;municipio;73.0;10.0;;;2.0;baixa
BA;CATOLANDIA;municipio;22.0;;;;;baixa
BA;COTEGIPE;municipio;356.0;39.0;21.0;19.0;14.0;baixa
BA;CRISTOPOLIS;municipio;43.0;;;;;baixa
BA;FORMOSA;municipio;;30.0;12.0;22.0;12.0;baixa
BA;RIACHÃO DAS NEVES;municipio;218.0;;;11.0;;baixa
BA;SANTA RITA OE CASSIA;municipio;585.0;360.0;;39.0;49.0;baixa
BA;SÃO OESIOERIO;municipio;347.0;15.0;10.0;;11.0;baixa
BA;TABOCAS;municipio;;;;;;baixa
BA;CHAPADÕES oo RIO CORRENTE;microrregiao;1956.0;;;;;baixa
BA;CANAPOLIS;municipio;143.0;;;20.0;23.0;baixa
BA;cocos;municipio;156.0;;;;;baixa
BA;CORIBE;municipio;451.0;72.0;;23.0;;baixa
BA;CORRENT I NA;municipio;403.0;23.0;;28.0;26.0;baixa
BA;SANTA MARIA DA VITORIA;municipio;501.0;32.0;;63.0;23.0;baixa
BA;SANTANA;municipio;212.0;;;24.0;;baixa
BA;SERRA DOURADA;municipio;90.0;;;;4.0;baixa
BA;BAIXO-MEDI O SÃO FRANCISCO;microrregiao;9123.0;324.0;121.0;515.0;212.0;baixa
BA;BARRA;municipio;1443.0;70.0;30.0;170.0;67.0;baixa
BA;CAMPO ALEGRE OE LOUROES;municipio;578.0;;11.0;66.0;20.0;baixa
BA;CASA NOVA;municipio;4540.0;122.0;37.0;139.0;52.0;baixa
BA;IBOTIRAMA;municipio;84.0;26.0;;;;baixa
BA;MORPARA;municipio;37.0;;;;;baixa
BA;PILÃO ARCADO;municipio;1406.0;11.0;19.0;83.0;20.0;baixa
BA;REMANSO;municipio;592.0;48.0;14.0;23.0;34.0;baixa
BA;SENTO SE;municipio;170.0;;;17.0;;baixa
BA;XIOUE-XIOUE;municipio;273.0;21.0;;;15.0;baixa
BA;MEDI O SÃO FRANCISCO;microrregiao;1946.0;151.0;38.0;184.0;175.0;baixa
BA;BOM JESUS DA LAPA;municipio;903.0;68.0;16.0;124.0;;baixa
BA;CARINHANHA;municipio;245.0;;;16.0;17.0;baixa
BA;MALHADA;municipio;359.0;42.0;11.0;20.0;;baixa
BA;PARATINGA;municipio;439.0;37.0;;24.0;;baixa
BA;CHAPADA DIAMANTINA SETENTRIONAL;microrregiao;3052.0;91.0;33.0;291.0;;baixa
BA;BARRA DO MENDES;municipio;167.0;;;;;baixa
BA;CAFARNAUM;municipio;198.0;;;;;baixa
BA;CANARANA;municipio;390.0;;;38.0;;baixa
BA;CENTRAL;municipio;76.0;;;;;baixa
BA;GENTIO;municipio;142.0;;;10.0;;baixa
BA;IBIPEBA;municipio;85.0;;;;;baixa
BA;IBITITA;municipio;202.0;;;17.0;;baixa
BA;IRECE;municipio;1021.0;44.0;10.0;97.0;24.0;baixa
BA;JUSSARA;municipio;105.0;10.0;;24.0;;baixa
BA;MORRO;municipio;294.0;;;24.0;;baixa
BA;PRESIDENTE OUTRA;municipio;134.0;;;30.0;18.0;baixa
BA;SOUTO SOARES;municipio;102.0;;;;;baixa
BA;UIBAI;municipio;136.0;;2.0;23.0;;baixa
BA;LESTE BAIANO;mesorregiao;;1017.0;;4683.0;2631.0;baixa
BA;PIEMONTE DA DIAMANTINA;microrregiao;;;69.0;244.0;288.0;baixa
BA;BAIXA GRANDE;municipio;;;;;;baixa
BA;BOA VISTA;municipio;;;17.0;28.0;17.0;baixa
BA;CAEM;municipio;;;;;5.0;baixa
BA;(BIQUERA;municipio;;;;;;baixa
BA;ITABERABA;municipio;;;;;24.0;baixa
BA;JACOBINA;municipio;;;;36.0;41.0;baixa
BA;LAJEDINHO;municipio;;;;;2.0;baixa
BA;MACAJUBA;municipio;;;;;;baixa
BA;MAIRI;municipio;;;;26.0;32.0;baixa
BA;MIGUEL CALMON;municipio;;;;19.0;14.0;baixa
BA;MUNDO ftOVO;municipio;;;;10.0;5.0;baixa
BA;PIRITIBA;municipio;;;;13.0;;baixa
BA;RUY BARBOSA;municipio;;;12.0;67.0;118.0;baixa
BA;SERROLANDIA;municipio;;;;17.0;8.0;baixa
BA;TAPIRAMUTA;municipio;;;;;;baixa
BA;VARZEA DO POÇO;municipio;;;;;;baixa
BA;SERTÃO DE CANUDOS;microrregiao;;;;574.0;314.0;baixa
BA;CANSANÇÃO;municipio;;;;74.0;16.0;baixa
BA;EUCLIDES OA CUNHA;municipio;;;12.0;62.0;49.0;baixa
BA;ITIUBA;municipio;;;17.0;48.0;31.0;baixa
BA;MONTE SANTO;municipio;;;19.0;252.0;171.0;baixa
BA;QUEIMADAS;municipio;;;;40.0;3.0;baixa
BA;OUI JINGUE;municipio;;;;25.0;20.0;baixa
BA;TUCANO;municipio;;;;34.0;;baixa
BA;SERRINHA;microrregiao;;;52.0;417.0;173.0;baixa
BA;ARACI;municipio;;;;25.0;;baixa
BA;BIRITINGA;municipio;;;;;;baixa
BA;CANDEAL;municipio;;;;19.0;16.0;baixa
BA;CONCEIÇÃO DO COITE;municipio;;;;;17.0;baixa
BA;ICHU;municipio;;;;11.0;2.0;baixa
BA;LAMARÃO;municipio;;;;;;baixa
BA;RETIROLANDIA;municipio;;;;20.0;;baixa
BA;RIACHÃO DO JACU IPE;municipio;;;;77.0;49.0;baixa
BA;SANTALUZ;municipio;;;;51.0;23.0;baixa
BA;SERRINHA;municipio;;;17.0;99.0;25.0;baixa
BA;TEOFI LANOIA;municipio;;;3.0;13.0;5.0;baixa
BA;VALENTE;municipio;;;;45.0;10.0;baixa
BA;PASTORIL DE ITAPETINGA;microrregiao;;;838.0;135.0;331.0;baixa
BA;ENCRUZILHADA;municipio;;;159.0;43.0;137.0;baixa
BA;ITAMBE;municipio;;;157.0;21.0;43.0;baixa
BA;ITAPETINGA;municipio;;;148.0;20.0;17.0;baixa
BA;ITARANTIM;municipio;;;254.0;31.0;63.0;baixa
BA;MACARANI;municipio;;;101.0;16.0;61.0;baixa
BA;MAIQUINIQUE;municipio;;;19.0;;10.0;baixa
BA;SERTÃO OE PAULO AFONSO;microrregiao;;;43.0;19.0;198.0;baixa
BA;CORONEL JOÃO SA;municipio;;;;;14.0;baixa
BA;GLORIA;municipio;;;;;22.0;baixa
BA;JEREMOABO;municipio;;;18.0;;121.0;baixa
BA;PAULO AFONSO;municipio;;;;;;baixa
BA;PEDRO ALEXANDRE;municipio;;;;;19.0;baixa
BA;SANTA BRIGIDA;municipio;;;;;;baixa
BA;AGRESTE DE ALAGOINHAS;microrregiao;;;157.0;57.0;694.0;baixa
BA;ACAJUTIBA;municipio;;;;;26.0;baixa
BA;ALAGOINHAS;municipio;;;;;19.0;baixa
BA;ANTAS;municipio;;;;;;baixa
BA;APORA;municipio;;;;;21.0;baixa
BA;ARAMARI;municipio;;;;;;baixa
BA;CICERO DANTAS;municipio;;;12.0;;52.0;baixa
BA;CIPO;municipio;;;;;17.0;baixa
BA;CRISOPOLIS;municipio;;;;;30.0;baixa
BA;INHAMBUPE;municipio;;;;;12.0;baixa
BA;ITAPICURU;municipio;;;12.0;;14.0;baixa
BA;NOVA SOURE;municipio;;;;;;baixa
BA;OLINDINA;municipio;;;;;;baixa
BA;PARIPIRANGA;municipio;;;30.0;17.0;249.0;baixa
BA;RIBEIRA DO AMPARO;municipio;;;24.0;;94.0;baixa
BA;RIBEIRA;municipio;;;12.0;;98.0;baixa
BA;RIO REAL;municipio;;;18.0;;36.0;baixa
BA;SATIRO DIAS;municipio;;;;;;baixa
BA;LITORAL NORTE BAIANO;microrregiao;;;122.0;41.0;104.0;baixa
BA;CARDEAL DA SILVA;municipio;;;10.0;;12.0;baixa
BA;CONDE;municipio;;;20.0;;30.0;baixa
BA;ENTRE RIOS;municipio;;;16.0;;12.0;baixa
BA;ESPLANADA;municipio;;;56.0;;12.0;baixa
BA;ITANAGRA;municipio;;;17.0;;15.0;baixa
BA;.JANDAIRA;municipio;;;;;23.0;baixa
BA;RECONCAVO BAIANO;microrregiao;;;137.0;262.0;792.0;baixa
BA;AMELIA RODRIGUES;municipio;;;;;12.0;baixa
BA;ARA TU IPE;municipio;;;;22.0;98.0;baixa
BA;CACHOEIRA;municipio;;;18.0;23.0;53.0;baixa
BA;CONCEIÇÃO DA FEIRA;municipio;;;;;29.0;baixa
BA;CONCEIÇÃO DO ALMEIDA;municipio;;;;;15.0;baixa
BA;CONCEIÇÃO DO JACUIPE;municipio;;;17.0;;66.0;baixa
BA;CRUZ DAS ALMAS;municipio;;;;;;baixa
BA;DOM MACEDO COSTA;municipio;;;;;;baixa
BA;GOVERNADOR MANGABEIRA;municipio;;;;;16.0;baixa
BA;ITAPARICA;municipio;;;;;;baixa
BA;JAGUARIPE;municipio;;;;;32.0;baixa
BA;MARAGOGIPE;municipio;;;;24.0;33.0;baixa
BA;MUNIZ FERREIRA;municipio;;;;22.0;28.0;baixa
BA;MURITIBA;municipio;;;;;22.0;baixa
BA;NAZARE;municipio;;;;14.0;16.0;baixa
BA;SALINAS DA MARGARIDA;municipio;;;;2.0;;baixa
BA;CAMAÇARI;municipio;;;;;;baixa
BA;CANDEIAS;municipio;;;13.0;;;baixa
BA;CATU;municipio;;;21.0;;;baixa
BA;LAURO DE FREITAS;municipio;;;;;;baixa
BA;MATA DE SÃO JOÃO;municipio;;;;;;baixa
BA;POJUCA;municipio;;;;;;baixa
BA;SÃO FRANCISCO DO CONDE;municipio;;;26.0;;;baixa
BA;SIMÕES FILHO;municipio;;;;;;baixa
BA;LITORAL SUL BAIANO;mesorregiao;;1656.0;4926.0;1026.0;;baixa
BA;TABULEIROS DE VALENÇA;microrregiao;;176.0;606.0;31.0;;baixa
BA;CAIRU;municipio;;13.0;43.0;;;baixa
BA;CAMAMU;municipio;;44.0;155.0;;;baixa
BA;IBIRAPITANGA;municipio;;;19.0;;;baixa
BA;ITUBERA;municipio;;;;;;baixa
BA;MARAU;municipio;;40.0;102.0;;;baixa
BA;NILO PEÇANHA;municipio;;2.0;40.0;;;baixa
BA;TAPEADA;municipio;;18.0;29.0;;;baixa
BA;VALENÇA;municipio;1676.0;12.0;47.0;;;baixa
BA;ENCOSTA DO PLANALTO DE CONQUISTA;microrregiao;;220.0;572.0;252.0;;baixa
BA;FIRMINO ALVES;municipio;;;55.0;15.0;;baixa
BA;FLORESTA AZUL;municipio;;;24.0;;;baixa
BA;IBICUI;municipio;;25.0;53.0;19.0;;baixa
BA;IGUAi;municipio;;;66.0;59.0;;baixa
BA;ITAGIBA;municipio;;17.0;80.0;35.0;;baixa
BA;ITAGIMIRIM;municipio;;17.0;;60.0;;baixa
BA;ITAJU DO COLONIA;municipio;;52.0;46.0;6.0;;baixa
BA;ITAPEBI;municipio;;48.0;66.0;;;baixa
BA;ITORORO;municipio;;;80.0;;;baixa
BA;PAU BRASIL;municipio;;;75.0;31.0;;baixa
BA;POTIRAGUA;municipio;;26.0;13.0;;;baixa
BA;SANTA CRUZ DA VITORIA;municipio;;;;;;baixa
BA;CACAUEIRA;microrregiao;;493.0;2724.0;316.0;;baixa
BA;ALMADINA;municipio;;21.0;102.0;;;baixa
BA;AURELINO LEAL;municipio;;12.0;80.0;11.0;;baixa
BA;BARRA DO ROCHA;municipio;;7.0;40.0;;;baixa
BA;BARRO PRETO;municipio;;;131.0;;;baixa
BA;BELMONTE;municipio;;40.0;91.0;24.0;;baixa
BA;BUERAREMA;municipio;;;62.0;5.0;;baixa
BA;CAMACAN;municipio;;11.0;185.0;78.0;;baixa
BA;CANAVIEIRAS;municipio;;41.0;120.0;10.0;;baixa
BA;COARACI;municipio;;27.0;49.0;;;baixa
BA;GANDU;municipio;;35.0;261.0;34.0;;baixa
BA;INTERIORANA EXTREMO SUL DA BAHIA;mesorregiao;;676.0;831.0;;348.0;baixa
BA;QUARATINQA;microrregiao;;285.0;188.0;;79.0;baixa
BA;IBIRAPUÃ;microrregiao;;;21.0;;28.0;baixa
BA;ITAMARAJU s;microrregiao;;309.0;527.0;;136.0;baixa
BA;ITANHEM;microrregiao;;35.0;72.0;;75.0;baixa
BA;LAJEOÃO;microrregiao;;11.0;10.0;;2.0;baixa
BA;MEDE;microrregiao;;28.0;13.0;;28.0;baixa
BA;LITORANEA DO EXTREMO SUL DA BAHIA;mesorregiao;;91.0;193.0;;79.0;baixa
BA;ALCOBAÇA;microrregiao;;;11.0;;;baixa
BA;CARAVELAS;microrregiao;;;12.0;;;baixa
BA;MUCURI;microrregiao;;11.0;28.0;;;baixa
BA;NOVA VIÇOSA;microrregiao;;;;;12.0;baixa
BA;PORTO SEGURO;microrregiao;;34.0;103.0;;22.0;baixa
BA;PRADO;microrregiao;;;;;;baixa
BA;SANTA CRUZ CABRALIA;microrregiao;;;;;;baixa
ES;TOTAIS;total;23125.0;947.0;450.0;330.0;503.0;media
ES;ESPIRITO-SANTENSE;mesorregiao;22798.0;933.0;443.0;1306.0;501.0;media
ES;ALTO SÃO MATEUS;microrregiao;2416.0;263.0;52.0;106.0;103.0;media
ES;ECOPORANGA;municipio;1391.0;133.0;36.0;74.0;34.0;media
ES;MONTANHA;municipio;534.0;56.0;;13.0;10.0;media
ES;MUCURICI;municipio;491.0;74.0;10.0;19.0;59.0;media
ES;COLATINA;microrregiao;4588.0;176.0;55.0;301.0;86.0;media
ES;BAIXO GUANDU;municipio;778.0;32.0;;53.0;21.0;media
ES;BARRA DE SÃO FRANCISCO;municipio;947.0;24.0;14.0;91.0;13.0;media
ES;BOA ESPERANÇA;municipio;165.0;;;;;media
ES;COLATINA;municipio;648.0;24.0;;16.0;;media
ES;MANTENOPOLIS;municipio;204.0;;;25.0;;media
ES;MARILANDIA;municipio;18.0;;;;;media
ES;NOVA VENECIA;municipio;924.0;69.0;14.0;42.0;16.0;media
ES;PANCAS;municipio;536.0;;;42.0;17.0;media
ES;SÃO GABRIEL DA PALHA;municipio;368.0;12.0;;23.0;;media
ES;BAIXADA ESPIRITO-SANTENSE;microrregiao;3692.0;211.0;62.0;98.0;62.0;media
ES;ARACRUZ;municipio;313.0;;;;;media
ES;CONCEIÇÃO DA BARRA;municipio;116.0;26.0;;;;media
ES;FUNDÃO;municipio;173.0;;;;;media
ES;JAGUARE;municipio;72.0;;;;;media
ES;LINHARES;municipio;1640.0;68.0;18.0;20.0;33.0;media
ES;PEDRO CANARIO;municipio;179.0;23.0;;;;media
ES;PINHEIROS;municipio;322.0;40.0;11.0;13.0;;media
ES;RIO BANANAL;municipio;147.0;;;;;media
ES;SÃO MATEUS;municipio;730.0;48.0;20.0;45.0;14.0;media
ES;COL. SERRANA ESPIRITO-SANTENSE;microrregiao;3145.0;49.0;119.0;196.0;66.0;media
ES;AFONSO CLAUDI;municipio;1153.0;13.0;35.0;86.0;35.0;media
ES;ALFREDO CHAVES;municipio;271.0;;;22.0;;media
ES;DOMINGOS MARTINS;municipio;353.0;;;11.0;;media
ES;IBIRAÇU;municipio;172.0;;;;;media
ES;IT AGUAÇU;municipio;299.0;27.0;;22.0;;media
ES;ITARANA;municipio;118.0;;;;;media
ES;SANTA LEOPOLDINA;municipio;440.0;;45.0;35.0;;media
ES;SANTA TERESA;municipio;339.0;;;10.0;;media
ES;VERTENTE ORIENTAL DO CAPARAO;microrregiao;2156.0;44.0;25.0;198.0;56.0;media
ES;CASTELO;municipio;689.0;11.0;;81.0;16.0;media
ES;IBATIBA;municipio;179.0;;;12.0;;media
ES;IUNA;municipio;301.0;;;31.0;;media
ES;MUNIZ FREIRE;municipio;652.0;31.0;;64.0;30.0;media
ES;CACHOEIRO OE ITAPEMIRIM;microrregiao;5570.0;126.0;103.0;286.0;111.0;media
ES;ALEGRE;municipio;1234.0;28.0;10.0;86.0;58.0;media
ES;APIACA;municipio;393.0;14.0;13.0;27.0;11.0;media
ES;ATILIO VIVACQUA;municipio;298.0;;;19.0;;media
ES;BOM JESUS DO NORTE;municipio;57.0;;;;;media
ES;CACHOEIRO DE ITAPEMIRIM;municipio;833.0;14.0;22.0;43.0;22.0;media
ES;GUAÇU;municipio;305.0;;;;;media
ES;JERONIMO MONTEIRO;municipio;224.0;;;;;media
GO;TOTAIS;total;34787.0;2578.0;801.0;2819.0;1386.0;baixa
GO;CERES;municipio;;;;;;baixa
GO;GOIANESIA;municipio;;;44.0;25.0;18.0;baixa
GO;HIOROLINA;municipio;;;15.0;;13.0;baixa
GO;ITAPACI;municipio;;;12.0;;;baixa
GO;T APURANGA;municipio;;;37.0;;;baixa
GO;NOVA AMERICA;municipio;;;;;;baixa
GO;NOVA GLORIA;municipio;;;;;;baixa
GO;PI LAR DE GOIAS;municipio;;;27.0;;;baixa
GO;RIALMA;municipio;;;;;;baixa
GO;RIANAPOLIS;municipio;;;;;;baixa
GO;RUBIATABA;municipio;;;;;;baixa
GO;SANTA ISABEL;municipio;;;27.0;;24.0;baixa
GO;URUANA;municipio;;;;;;baixa
GO;ANAPOLIS;microrregiao;;;92.0;24.0;52.0;baixa
GO;ANAPOLIS;municipio;;;;;;baixa
GO;ARAÇU;municipio;;;;;;baixa
GO;BRAZABRANTES;municipio;;;;;;baixa
GO;CATURAI;municipio;;;;;;baixa
GO;DAMOLANOIA;municipio;;;;;;baixa
GO;HEI TORAI;municipio;;;;;;baixa
GO;INHUMAS;municipio;;;11.0;;11.0;baixa
GO;ITABERAI;municipio;;;14.0;;11.0;baixa
GO;ITAGUARU;municipio;;;;;;baixa
GO;ITAUÇU;municipio;;;29.0;;;baixa
GO;.JARAGUA;municipio;;;;;;baixa
GO;NOVA VENEZA;municipio;;;;;;baixa
GO;OURO VERDE DE GOIAS;municipio;;;;;;baixa
GO;PETROLINA OE GOIAS;municipio;;;;;;baixa
GO;SANTA ROSA OE GOIAS;municipio;;;;;;baixa
GO;SÃO FRANCISCO DE GOIAS;municipio;;;;;;baixa
GO;TAQUARAL DE GO IAS;municipio;;;;;;baixa
GO;IPORA;microrregiao;;;94.0;19.0;65.0;baixa
GO;AMORINOPOLIS;municipio;;;;;;baixa
GO;CACHOEIRA DE GOIAS;municipio;;;;;;baixa
GO;CORREGO;municipio;;;;;;baixa
GO;FAZENDA NOVA;municipio;;;19.0;;;baixa
GO;IPORA;municipio;;;11.0;;45.0;baixa
GO;ISRAELANDIA;municipio;;;10.0;;;baixa
GO;IVOLANDIA;municipio;;;11.0;;;baixa
GO;.JAUPACI;municipio;;;11.0;;;baixa
GO;MOIPORA;municipio;;;16.0;;10.0;baixa
GO;NOVO BRASIL;municipio;;;;;;baixa
GO;ANICUNS;microrregiao;;;84.0;15.0;37.0;baixa
GO;AMERICANO DO BRASIL;municipio;;;;;;baixa
GO;ANICUNS;municipio;;;18.0;;19.0;baixa
GO;AURILANDIA;municipio;;;28.0;;;baixa
GO;AVELINOPOLIS;municipio;;;;;;baixa
GO;FIRMINOPOLIS;municipio;;;;;;baixa
GO;MOSSAMEOES;municipio;;;;;;baixa
GO;NAZARIO;municipio;;;;;;baixa
GO;SANCLERLANDI A;municipio;;;;;;baixa
GO;SANTA BARBARA OE GOIAS;municipio;;;;;;baixa
GO;TURVANIA;municipio;;;;;;baixa
GO;ARAGO IANIA;municipio;;;;;;baixa
GO;BELA VISTA OE GOIAS;municipio;;;;;;baixa
GO;LESTE GOIANO;mesorregiao;;93.0;343.0;151.0;;baixa
GO;VÃO DO PARANÃ;microrregiao;;23.0;133.0;104.0;;baixa
GO;ALVORADA DO NORTE;municipio;;;;19.0;;baixa
GO;DAMIANOPOLIS;municipio;;;;;;baixa
GO;FLORES DE GO IAS;municipio;;;28.0;;;baixa
GO;GALHE I ROS;municipio;;;;;;baixa
GO;GUARANI DE GOIAS;municipio;;;;;;baixa
GO;IACIARA;municipio;;;;18.0;;baixa
GO;MAMBAI;municipio;;;11.0;;;baixa
GO;POSSE;municipio;;;27.0;8.0;;baixa
GO;SÃO DOMINGOS;municipio;;;43.0;26.0;;baixa
GO;SITIO D' ABADIA;municipio;;;;18.0;;baixa
GO;ENTORNO DE BRASILIA;microrregiao;;70.0;210.0;47.0;;baixa
GO;ABADIANIA;municipio;;;;;;baixa
GO;ALEXANIA;municipio;;;;;;baixa
GO;CABECEIRAS;municipio;;;;;;baixa
GO;CORUMBA DE GOIAS;municipio;;;15.0;;;baixa
GO;CRISTALINA;municipio;;;22.0;;;baixa
GO;FORMOSA;municipio;;21.0;24.0;;;baixa
GO;LUZIANIA;municipio;;;26.0;;;baixa
GO;PADRE BERNARDO SOS;municipio;;19.0;36.0;18.0;;baixa
GO;PIRENOPOLIS;municipio;;;46.0;;;baixa
GO;PLANALTINA;municipio;;;16.0;;;baixa
GO;SANTO ANTONIO DO DESCOBERTO;municipio;;;;;;baixa
GO;SUL GOIANO;mesorregiao;;177.0;527.0;391.0;;baixa
GO;SUDOESTE DE GOIAS;microrregiao;;53.0;192.0;88.0;;baixa
GO;APORE;municipio;;;;;;baixa
