_uf;_label;_level;estab_total;area_ha_total;estab_individual;area_ha_individual;estab_soc_condominio;area_ha_soc_condominio;confianca
SP;NOVA DOESSA;mesorregiao;106.0;;4931.0;87.0;2947.0;;media
SP;PAULINIA;mesorregiao;177.0;;6190.0;124.0;2164.0;40.0;media
SP;SANTO ANTONIO DE POSSE;mesorregiao;291.0;;14052.0;214.0;8939.0;74.0;media
SP;SUMARE;mesorregiao;367.0;;12666.0;295.0;6920.0;38.0;media
SP;VALINHOS;mesorregiao;689.0;;7228.0;540.0;5772.0;129.0;media
SP;VINHEDO;mesorregiao;278.0;;4220.0;203.0;2820.0;67.0;media
SP;AÇUCAREIRA DE PIRACICABA;mesorregiao;2617.0;;249814.0;1826.0;97067.0;649.0;media
SP;CAPIVARI;mesorregiao;197.0;;22382.0;144.0;7545.0;45.0;media
SP;CHARQUEADA;mesorregiao;273.0;;17494.0;195.0;7065.0;70.0;media
SP;IRACEMAPOLIS;mesorregiao;76.0;;12419.0;42.0;1164.0;23.0;media
SP;MOMBUCA;mesorregiao;110.0;;11038.0;53.0;3563.0;50.0;media
SP;PIRACICABA;mesorregiao;1497.0;;121668.0;1082.0;58046.0;341.0;media
SP;RAFARD;mesorregiao;80.0;;13804.0;70.0;4606.0;;media
SP;RIO DAS PEDRAS;mesorregiao;150.0;;18779.0;73.0;3553.0;65.0;media
SP;SANTA BARBARA O' OESTE;mesorregiao;172.0;;23437.0;123.0;5414.0;36.0;media
SP;SANTA GERTRUDES;mesorregiao;62.0;;8791.0;44.0;6108.0;14.0;media
SP;TATU(;mesorregiao;5673.0;;232829.0;5065.0;176099.0;515.0;media
SP;BOITUVA;mesorregiao;435.0;;19911.0;395.0;13390.0;24.0;media
SP;CERQUILHO;mesorregiao;319.0;;11665.0;245.0;6776.0;69.0;media
SP;CESAR I O LANGE;mesorregiao;541.0;;16596.0;483.0;10118.0;50.0;media
SP;LARANJAL PAULISTA;mesorregiao;645.0;;31832.0;548.0;22728.0;89.0;media
SP;PEREIRAS;mesorregiao;579.0;528.0;17519.0;49.0;2686.0;;media
SP;PORANGABA;mesorregiao;919.0;;29252.0;892.0;27324.0;24.0;media
SP;TATU(;mesorregiao;1443.0;;63525.0;1365.0;52849.0;47.0;media
SP;TIETE;mesorregiao;792.0;;39391.0;609.0;25390.0;163.0;media
SP;SOROCABA;mesorregiao;5317.0;;280658.0;4714.0;174819.0;418.0;media
SP;ARAÇOIABA DA SERRA;mesorregiao;299.0;;13648.0;268.0;10092.0;22.0;media
SP;CABREUVA;mesorregiao;293.0;;17459.0;260.0;12949.0;30.0;media
SP;CAPELA DO ALTO;mesorregiao;561.0;;14028.0;496.0;9665.0;53.0;media
SP;(PERO;mesorregiao;191.0;;14507.0;163.0;6440.0;21.0;media
SP;MAIRINOUE;mesorregiao;301.0;;17545.0;282.0;7156.0;;media
SP;PORTO FELIZ;mesorregiao;682.0;;47803.0;594.0;26204.0;72.0;media
SP;SALTO;mesorregiao;123.0;;9606.0;86.0;6034.0;27.0;media
SP;SAL TO DE PIRAPORA;mesorregiao;486.0;;24373.0;446.0;17473.0;21.0;media
SP;SÃO ROQUE;mesorregiao;687.0;;13539.0;633.0;9430.0;37.0;media
SP;SARAPUI;mesorregiao;688.0;;33059.0;668.0;27022.0;13.0;media
SP;SOROCABA;mesorregiao;506.0;;21954.0;439.0;17074.0;38.0;media
SP;VOTORANTIM;mesorregiao;97.0;;11199.0;81.0;2901.0;12.0;media
SP;JUNDIAI;mesorregiao;;;;;;;media
SP;CAMPO LIMPO PAULISTA;mesorregiao;16.0;;2078.0;13.0;1728.0;2.0;media
SP;ITATIBA;mesorregiao;598.0;;27008.0;468.0;18146.0;100.0;media
SP;lTUPEVA;mesorregiao;708.0;;14265.0;570.0;9498.0;122.0;media
SP;JARINU;mesorregiao;472.0;;11332.0;371.0;8117.0;94.0;media
SP;JUNDIAI;mesorregiao;1224.0;;20777.0;1091.0;14624.0;105.0;media
SP;LOUVEIRA;mesorregiao;449.0;;3209.0;345.0;1999.0;92.0;media
SP;MORUNGABA;mesorregiao;221.0;;11768.0;194.0;9196.0;22.0;media
SP;VARZEA PAULISTA;mesorregiao;19.0;;677.0;11.0;143.0;;media
SP;MANTIQUEIRA PAULISTA;mesorregiao;30591.0;;1820017.0;26111.0;1283400.0;3812.0;media
SP;PLANALTO DE FRANCA;microrregiao;3274.0;;313579.0;2768.0;235527.0;458.0;media
SP;CRISTAIS PAULISTA;municipio;380.0;;37059.0;319.0;26589.0;55.0;media
SP;FRANCA;municipio;652.0;;52252.0;528.0;37021.0;101.0;media
SP;ITIRAPUÃ;municipio;173.0;;13597.0;151.0;10365.0;22.0;media
SP;JERIQUARA;municipio;150.0;;13089.0;129.0;10354.0;21.0;media
SP;PATROCINIO PAULISTA;municipio;603.0;;57792.0;537.0;46436.0;61.0;media
SP;PEDREGULHO;municipio;536.0;;65229.0;451.0;50641.0;81.0;media
SP;RESTINGA;municipio;91.0;;18903.0;75.0;12924.0;11.0;media
SP;RIBEIRÃO CORRENTE;municipio;260.0;;15339.0;219.0;11163.0;40.0;media
SP;RIFAINA;municipio;61.0;;11641.0;57.0;8634.0;;media
SP;SÃO JOSE DA BELA VISTA;municipio;28674.0;302.0;21394.0;64.0;7108.0;;media
SP;SERRA DE BATATAIS;microrregiao;3530.0;;334607.0;2961.0;248147.0;508.0;alta
SP;AL TINOPOLIS;municipio;448.0;;84544.0;357.0;53630.0;67.0;alta
SP;BATATAIS;municipio;689.0;;75378.0;594.0;60091.0;86.0;alta
SP;BRODOSQUI;municipio;380.0;;28819.0;317.0;23995.0;51.0;alta
SP;CAJURU;municipio;654.0;;66649.0;566.0;44437.0;80.0;alta
SP;CASS IA DOS COQUEIROS;municipio;502.0;;18297.0;423.0;14800.0;77.0;alta
SP;NUPORANGA;municipio;412.0;;32404.0;332.0;26612.0;78.0;alta
SP;SANTO ANTONIO DA ALEGRIA;municipio;445.0;;28512.0;372.0;24579.0;69.0;alta
SP;DEPRESSÃO PERIFERICA SETENTRIONAL;microrregiao;5593.0;;454427.0;4496.0;266064.0;830.0;alta
SP;AGUAI;municipio;402.0;;37609.0;367.0;30096.0;23.0;alta
SP;CASA BRANCA;municipio;734.0;;80230.0;543.0;38612.0;132.0;alta
SP;LEME;municipio;527.0;;35373.0;434.0;17253.0;73.0;alta
SP;MOJI-GUAÇU;municipio;995.0;;80084.0;859.0;40963.0;72.0;alta
SP;MOJI-MIRIM;municipio;796.0;;45401.0;658.0;30452.0;115.0;alta
SP;PIRASSUNUNGA;municipio;916.0;;66252.0;741.0;42348.0;137.0;alta
SP;PORTO FERREIRA;municipio;342.0;;20863.0;248.0;11363.0;83.0;alta
SP;SANTA CRUZ DA CONCEIÇÃO;municipio;241.0;;12961.0;189.0;9453.0;51.0;alta
SP;SANTA CRUZ DAS PALMEIRAS;municipio;235.0;;27372.0;158.0;16868.0;55.0;alta
SP;TAMBAU;municipio;405.0;;48277.0;299.0;28650.0;89.0;alta
SP;ENCOSTA OCID. DA MANTIQ. PAULISTA;microrregiao;6962.0;;367152.0;5877.0;253793.0;950.0;media
SP;AGUAS DA PRATA;municipio;147.0;;11708.0;130.0;9695.0;15.0;media
SP;CACONOE;municipio;975.0;;38985.0;857.0;31417.0;109.0;media
SP;OIVINOLANOIA;municipio;1295.0;;24239.0;1214.0;20157.0;64.0;media
SP;ESPIRITO SANTO DO PINHAL;municipio;497.0;;40569.0;391.0;23352.0;81.0;media
SP;ITOBI;municipio;299.0;;12255.0;226.0;9540.0;70.0;media
SP;MOCOCA;municipio;697.0;;81724.0;557.0;50496.0;108.0;media
SP;SANTO ANTONIO DO JARDIM;municipio;324.0;;10847.0;289.0;564.0;34.0;media
SP;SÃO JOSE DO RIO PARDO;municipio;1110.0;;41558.0;895.0;31004.0;203.0;media
SP;SÃO SEBASTIÃO DA GRAMA;municipio;365.0;;19570.0;322.0;13997.0;41.0;media
SP;TAPIRATIBA;municipio;152.0;;17895.0;107.0;8435.0;35.0;media
SP;VARGEM GRANDE DO SUL;municipio;377.0;;23500.0;296.0;16985.0;76.0;media
SP;ESTANCIAS HIDROMINERAIS PAULISTAS;microrregiao;4957.0;;164701.0;4323.0;131222.0;551.0;media
SP;AGUAS DE LINDOIA;municipio;143.0;;4492.0;124.0;3915.0;16.0;media
SP;AMPARO;municipio;617.0;;41960.0;491.0;31485.0;99.0;media
SP;ITAPIRA;municipio;773.0;;43770.0;608.0;35810.0;142.0;media
SP;LINOOIA;municipio;107.0;;3031.0;87.0;2324.0;16.0;media
SP;SUDOESTE PAULISTA;mesorregiao;103277.0;;8636718.0;87075.0;6076463.0;12897.0;media
SP;ALTA NORDESTE DE ARAÇATUBA;microrregiao;8884.0;;1157459.0;7487.0;864171.0;1103.0;alta
SP;ANDRAOINA;municipio;922.0;;83761.0;854.0;57349.0;54.0;alta
SP;ARAÇATUBA;municipio;1484.0;;241498.0;1238.0;182530.0;187.0;alta
SP;BENTO DE ABREU;municipio;175.0;;29521.0;141.0;18020.0;26.0;alta
SP;CASTILHO;municipio;497.0;;98346.0;449.0;78726.0;36.0;alta
SP;GUARAÇAI;municipio;1108.0;;75061.0;907.0;42536.0;153.0;alta
SP;GUARARAPES;municipio;719.0;;88266.0;583.0;70599.0;114.0;alta
SP;ITAPURA;municipio;71.0;;26157.0;60.0;20731.0;;alta
SP;LAVINIA;municipio;424.0;;53750.0;354.0;43188.0;65.0;alta
SP;MIRANDOPOLIS;municipio;1065.0;;78596.0;874.0;63625.0;158.0;alta
SP;MURUTINGA DO SUL;municipio;386.0;;25478.0;327.0;23313.0;52.0;alta
SP;NOVA INDEPENOENCIA;municipio;159.0;;24274.0;145.0;18549.0;13.0;alta
SP;PEREIRA BARRETO;municipio;881.0;;171897.0;790.0;147809.0;52.0;alta
SP;RUBIACEA;municipio;213.0;;27206.0;166.0;19476.0;43.0;alta
SP;SUO MENUCCI;municipio;385.0;;56884.0;284.0;27156.0;97.0;alta
SP;VALPARAI SO;municipio;395.0;;76757.0;315.0;50556.0;46.0;alta
SP;NOVA ALTA PAULISTA;microrregiao;16794.0;;625121.0;13234.0;467109.0;3448.0;media
SP;AOAMANT I NA;municipio;1131.0;;40303.0;865.0;29302.0;258.0;media
SP;DRACENA;municipio;1344.0;;46220.0;1079.0;35200.0;261.0;media
SP;FLORA RICA;municipio;241.0;;20629.0;205.0;17785.0;35.0;media
SP;FLORIDA PAULISTA;municipio;1470.0;;52930.0;127.0;33284.0;333.0;media
SP;INUBIA PAULISTA;municipio;338.0;141.0;107.0;8689.0;30.0;854.0;media
SP;lRAPURU;municipio;794.0;;25066.0;643.0;15647.0;147.0;media
SP;.JUNQUEIROPOLIS;municipio;1698.0;;56569.0;1397.0;42101.0;291.0;media
SP;LUCELIA;municipio;870.0;;34249.0;704.0;24959.0;160.0;media
SP;MARIAPOLIS;municipio;579.0;;18345.0;464.0;13886.0;114.0;media
SP;MONTE CASTELO;municipio;674.0;;24220.0;515.0;18699.0;149.0;media
SP;NOVA GUATAPORANGA;municipio;344.0;242.0;184.0;2400.0;58.0;806.0;media
SP;OURO VERDE;municipio;599.0;;24489.0;450.0;16729.0;146.0;media
SP;PACAEMBU;municipio;1128.0;;30024.0;886.0;21025.0;239.0;media
SP;PANORAMA;municipio;251.0;;32741.0;210.0;29036.0;23.0;media
SP;PARAPUÃ;municipio;825.0;;33617.0;679.0;24364.0;141.0;media
SP;PAULICEIA;municipio;206.0;;36099.0;185.0;30052.0;18.0;media
SP;RINOPOLIS;municipio;1104.0;;32119.0;869.0;27229.0;231.0;media
SP;SAGRES;municipio;307.0;;13546.0;251.0;11315.0;56.0;media
SP;SALMOURÃO;municipio;288.0;;18987.0;191.0;11563.0;97.0;media
SP;SANTA MERCEDES;municipio;294.0;;14764.0;234.0;12187.0;57.0;media
SP;SÃO .JOÃO DO PAU D' ALHO;municipio;437.0;;11807.0;291.0;7104.0;146.0;media
SP;TUPI PAULISTA;municipio;1292.0;23998.0;1051.0;18656.0;230.0;5301.0;media
SP;ALTA NORDESTE DE PENAPOLIS;microrregiao;7492.0;413772.0;6327.0;313547.0;1081.0;80921.0;media
SP;ALTO ALEGRE;municipio;1169.0;30662.0;999.0;24227.0;167.0;5806.0;media
SP;AVANHANOAVA;municipio;222.0;31987.0;182.0;25222.0;31.0;4458.0;media
SP;BARBOSA;municipio;166.0;19603.0;139.0;13388.0;24.0;3337.0;media
SP;BILAC;municipio;378.0;14570.0;312.0;12500.0;64.0;2062.0;media
SP;BIRIGUI;municipio;126.0;53718.0;535.0;34815.0;181.0;18492.0;media
SP;BRAUNA;municipio;413.0;16882.0;311.0;13259.0;90.0;3328.0;media
SP;BURITAMA;municipio;399.0;25953.0;369.0;21310.0;26.0;3048.0;media
SP;CLEMENTINA;municipio;462.0;16271.0;435.0;15412.0;26.0;842.0;media
SP;COROADOS;municipio;394.0;30672.0;341.0;25756.0;52.0;4913.0;media
SP;GABRIEL MONTEIRO;municipio;399.0;19565.0;325.0;12596.0;72.0;6957.0;media
SP;GLICERIO;municipio;510.0;21634.0;439.0;16006.0;67.0;3620.0;media
SP;LUIZIANIA;municipio;164.0;14608.0;157.0;12956.0;;1651.0;media
SP;PENAPOLIS;municipio;1056.0;59920.0;906.0;44770.0;122.0;6065.0;media
SP;PIACATU;municipio;400.0;19392.0;329.0;13585.0;67.0;5772.0;media
SP;SANTOPOLIS;municipio;150.0;12120.0;142.0;11089.0;;1030.0;media
SP;TURIUBA;municipio;484.0;26208.0;406.0;16647.0;77.0;9532.0;media
SP;BAURU;microrregiao;9497.0;1086108.0;7494.0;644812.0;1631.0;;media
SP;AGUDOS;municipio;520.0;97985.0;448.0;60912.0;13288.0;;media
SP;AREALVA;municipio;733.0;42095.0;656.0;34122.0;70.0;69419.0;media
SP;AVAI;municipio;536.0;44096.0;383.0;28182.0;51.0;6708.0;media
SP;BALBINOS;municipio;70.0;10180.0;50.0;8026.0;20.0;2154.0;media
SP;BAURU;municipio;568.0;59777.0;38057.0;43.0;10200.0;;media
SP;CABRALIA PAULISTA;municipio;114.0;22998.0;131.0;15254.0;38.0;7220.0;media
SP;CAFELANOIA;municipio;622.0;78797.0;467.0;52133.0;150.0;;media
SP;DUARTINA;municipio;599.0;28028.0;482.0;17395.0;106.0;8038.0;media
SP;GETULINA;municipio;616.0;61948.0;492.0;38833.0;91.0;17251.0;media
SP;GUAIÇARA;municipio;235.0;18140.0;175.0;10328.0;56.0;5373.0;media
SP;GUAIMBE;municipio;218.0;21836.0;164.0;14593.0;38.0;6421.0;media
SP;GUARANTÃ;municipio;168.0;48218.0;6.0;29537.0;49.0;17686.0;media
SP;lACANGA;municipio;346.0;48086.0;266.0;31338.0;76.0;16463.0;media
SP;.JULIO MESQUITA;municipio;94.0;11418.0;69.0;3676.0;17.0;2722.0;media
SP;LENÇOIS PAULISTA;municipio;326.0;108618.0;213.0;26590.0;81.0;15598.0;media
SP;LINS;municipio;395.0;50105.0;292.0;32954.0;90.0;15859.0;media
SP;LUCIANOPOLIS;municipio;199.0;17340.0;158.0;13430.0;41.0;3910.0;media
SP;PIRATININGA;municipio;403.0;40177.0;327.0;22152.0;67.0;14304.0;media
SP;PONGAI;municipio;315.0;16369.0;226.0;9480.0;87.0;6886.0;media
SP;PRESIDENTE ALVES;municipio;215.0;29213.0;170.0;18544.0;39.0;6269.0;media
SP;PROMISSÃO;municipio;120.0;67162.0;586.0;38920.0;93.0;24860.0;media
SP;REGINDPOL(S;municipio;256.0;;192.0;;;;media
SP;SABINO;municipio;397.0;33454.0;334.0;25094.0;62.0;8342.0;media
SP;ALTA PAULISTA;microrregiao;6875.0;628626.0;5475.0;466362.0;1264.0;123392.0;media
SP;ALVARO DE CARVALHO;municipio;5.0;15029.0;88.0;10927.0;23.0;2621.0;media
SP;ALVINLANDIA;municipio;109.0;8361.0;6385.0;22.0;1953.0;;media
SP;BASTOS;municipio;362.0;16517.0;316.0;14209.0;21.0;1726.0;media
SP;GALIA;municipio;445.0;42050.0;363.0;33137.0;64.0;4965.0;media
SP;GARÇA;mesorregiao;550.0;50952.0;412.0;34591.0;117.0;11867.0;media
SP;HERCULANDIA;municipio;417.0;34853.0;350.0;28182.0;66.0;6593.0;media
SP;IACRI;municipio;684.0;28478.0;509.0;21826.0;171.0;586.0;media
SP;LUPERCIO;municipio;125.0;15418.0;100.0;12762.0;24.0;656.0;media
SP;NARILIA;municipio;971.0;111151.0;789.0;78786.0;164.0;25168.0;media
SP;SOCIEDADE ANONIMA OU NUMERO;mesorregiao;;;;;;;media
SP;POR COTAS DE RESPON- COOPERATIVA ENTIDADE PUBLICA SEM DECLARAÇÃO DE;mesorregiao;;;;;;;media
SP;SABILIDADE LIMITADA ORDEM;mesorregiao;;;;;;;media
SP;CIMENTOS CIMENTOS CIMENTOS CIMENTOS CIMENTOS;mesorregiao;;;;;;;media
SP;ALTA SOROCABANA DE PRES. PRUDENTE;mesorregiao;15638.0;1678763.0;13064.0;1239872.0;1438.0;256202.0;media
SP;ALFREDO MARCONOES;microrregiao;369.0;10925.0;334.0;9973.0;35.0;951.0;media
SP;ALVARES MACHADO;microrregiao;991.0;33162.0;910.0;28183.0;76.0;4970.0;media
SP;ANHUMAS;microrregiao;300.0;31191.0;265.0;29442.0;34.0;1736.0;media
SP;CAIABU;microrregiao;505.0;23249.0;456.0;17656.0;48.0;5552.0;media
SP;CAIUA;microrregiao;419.0;56225.0;404.0;47588.0;12.0;7252.0;media
SP;ESTRELA;microrregiao;233.0;24183.0;193.0;15857.0;39.0;5423.0;media
SP;IEPE;microrregiao;523.0;69800.0;445.0;47610.0;61.0;14753.0;media
SP;INDIANA;microrregiao;267.0;11260.0;215.0;8419.0;49.0;2704.0;media
SP;JOÃO RAMALHO;microrregiao;365.0;42848.0;315.0;33703.0;49.0;9141.0;media
SP;MARABA PAULISTA;microrregiao;338.0;86964.0;297.0;67600.0;34.0;11344.0;media
SP;MARTINOPOLIS;microrregiao;1072.0;126699.0;885.0;76024.0;109.0;19663.0;media
SP;MIRANTE DO PARANAPANEMA;microrregiao;1078.0;120056.0;1028.0;108957.0;41.0;10716.0;media
SP;NARANDIBA;microrregiao;175.0;41884.0;125.0;14974.0;14.0;2517.0;media
SP;PIQUEROBI;microrregiao;315.0;40083.0;276.0;30391.0;38.0;8965.0;media
SP;PIRAPOZINHO;microrregiao;408.0;37700.0;333.0;22278.0;74.0;15312.0;media
SP;PRESIDENTE BERNARDES;microrregiao;1214.0;84968.0;1034.0;166.0;13348.0;;media
SP;PRESIDENTE EPITACIO;microrregiao;864.0;113018.0;651.0;81059.0;72.0;25437.0;media
SP;PRESIDENTE PRUDENTE;microrregiao;1031.0;48480.0;896.0;36924.0;129.0;10732.0;media
SP;PRESIDENTE VENCESLAU;microrregiao;565.0;76635.0;512.0;63100.0;35.0;6806.0;media
SP;RANCHARIA;microrregiao;738.0;119640.0;641.0;90202.0;75.0;17066.0;media
SP;REGENTE FEljO;microrregiao;385.0;26702.0;337.0;20328.0;47.0;6364.0;media
SP;SANDOVALINA;microrregiao;135.0;46484.0;123.0;44730.0;;1699.0;media
SP;SANTO ANASTACIO;microrregiao;1150.0;77831.0;1079.0;72227.0;61.0;4124.0;media
SP;SANTO EXPEDITO;microrregiao;158.0;9720.0;149.0;6288.0;;3401.0;media
SP;TACIBA;microrregiao;396.0;51583.0;377.0;39543.0;16.0;6659.0;media
SP;TARABAI;microrregiao;171.0;14636.0;155.0;13141.0;16.0;1495.0;media
SP;TEODORO SAMPAIO;microrregiao;1473.0;252823.0;629.0;144752.0;96.0;38061.0;media
SP;ALTA SOROCABANA DE ASSIS;mesorregiao;7131.0;639973.0;6224.0;468181.0;804.0;;media
SP;ASSIS;microrregiao;916.0;74996.0;856.0;52981.0;40.0;6229.0;media
SP;BORA;microrregiao;80.0;12318.0;76.0;9422.0;;2896.0;media
SP;CAMPOS NOVOS PAULISTA;microrregiao;380.0;38413.0;339.0;27283.0;40.0;8080.0;media
SP;CANDIDO MOTA;microrregiao;957.0;53558.0;831.0;44803.0;110.0;7578.0;media
SP;CRUZALIA;microrregiao;;;;;;;media
SP;ECHAPORÃ;microrregiao;379.0;53245.0;273.0;27606.0;103.0;21817.0;media
SP;FLORINIA;microrregiao;184.0;19151.0;159.0;17908.0;9.0;747.0;media
SP;IBIRAREMA;microrregiao;313.0;19612.0;288.0;17132.0;25.0;2479.0;media
SP;LUTECIA;microrregiao;279.0;42243.0;237.0;35965.0;42.0;6278.0;media
SP;MARACAI;microrregiao;627.0;46680.0;595.0;36564.0;24.0;3966.0;media
SP;OSCAR BRESSANE;microrregiao;290.0;214.0;16645.0;75.0;4448.0;;media
SP;PALMITAL;microrregiao;948.0;51314.0;787.0;38223.0;156.0;12959.0;media
SP;PARAGUAÇU PAULISTA;microrregiao;995.0;101229.0;896.0;73227.0;74.0;11775.0;media
SP;PLATINA;microrregiao;242.0;30353.0;209.0;24357.0;31.0;497.0;media
SP;OUATA;microrregiao;249.0;53574.0;209.0;30184.0;38.0;11494.0;media
SP;OURINHOS;mesorregiao;6536.0;517253.0;586.0;361105.0;868.0;104665.0;media
SP;BERNARDINO DE CAMPOS;microrregiao;369.0;22891.0;293.0;18226.0;76.0;4665.0;media
SP;CIMENTOS CIMENTOS CIMENTOS;municipio;;;;;;;media
SP;CHAVANTES;microrregiao;118.0;;22968.0;70.0;9084.0;39.0;media
SP;FARTURA;microrregiao;677.0;;31804.0;585.0;24246.0;85.0;media
SP;IPAUÇU;microrregiao;118.0;;18259.0;89.0;8694.0;22.0;media
SP;MANDURI;microrregiao;284.0;;21310.0;234.0;11277.0;44.0;media
SP;OLEO;microrregiao;346.0;;19577.0;297.0;16217.0;46.0;media
SP;OURINHOS;microrregiao;325.0;;27100.0;273.0;17066.0;38.0;media
SP;PIRAJU;microrregiao;588.0;;44537.0;507.0;32634.0;73.0;media
SP;RIBEIRÃO DO SUL;microrregiao;247.0;;14480.0;225.0;9864.0;21.0;media
SP;SAL TO GRANDE;microrregiao;285.0;;19379.0;259.0;17427.0;26.0;media
SP;SANTA CRUZ DO RIO PARDO;microrregiao;1366.0;;129102.0;1191.0;83965.0;159.0;media
SP;SÃO PEDRO DO TURVO;microrregiao;791.0;;74553.0;706.0;58358.0;77.0;media
SP;SARUTAIA;microrregiao;172.0;;12065.0;136.0;9569.0;35.0;media
SP;TAGUAI;microrregiao;319.0;;15021.0;276.0;10340.0;41.0;media
SP;TEJUPA;microrregiao;414.0;;26448.0;348.0;22327.0;66.0;media
SP;TIMBURI;microrregiao;117.0;;17751.0;97.0;11804.0;20.0;media
SP;SERRA DE BOTUCATU;mesorregiao;8391.0;;926986.0;7386.0;629761.0;739.0;media
SP;AGUAS DE SANTA BARBARA;microrregiao;362.0;;73108.0;258.0;47855.0;76.0;media
SP;ANHEMBI;microrregiao;320.0;;56064.0;264.0;34944.0;38.0;media
SP;ARANOU;microrregiao;251.0;;25318.0;227.0;22005.0;20.0;media
SP;AREIOPOLIS;microrregiao;80.0;;8929.0;55.0;3030.0;21.0;media
SP;AVARE;microrregiao;739.0;;97928.0;680.0;68919.0;31.0;media
SP;BOFETE;microrregiao;455.0;;52870.0;429.0;38247.0;16.0;media
SP;BOTUCATU;microrregiao;1058.0;;130136.0;917.0;77313.0;96.0;media
SP;CERQUEIRA CESAR;microrregiao;492.0;;42704.0;425.0;32879.0;58.0;media
SP;CONCHAS;microrregiao;623.0;;;;34371.0;;media
SP;CORONEL MACEDO;microrregiao;505.0;;28885.0;468.0;23904.0;33.0;media
SP;ITAI;microrregiao;897.0;;75467.0;804.0;61730.0;64.0;media
SP;ITATINGA;microrregiao;253.0;;79298.0;188.0;35395.0;41.0;media
SP;PARANAPANEMA;microrregiao;583.0;;81759.0;540.0;70114.0;29.0;media
SP;PAROINHO;microrregiao;214.0;;18705.0;172.0;14913.0;39.0;media
SP;SÃO MANUEL;microrregiao;491.0;;74518.0;357.0;26328.0;96.0;media
SP;TAQUARITUBA;microrregiao;1068.0;;41552.0;1036.0;37808.0;28.0;media
SP;CAMPOS DE ITAPETININGA;mesorregiao;16039.0;;962652.0;14798.0;621539.0;521.0;alta
SP;ANGATUBA;microrregiao;1247.0;;105805.0;1133.0;61646.0;71.0;alta
SP;BARÃO DE ANTONINA;microrregiao;441.0;;10297.0;432.0;10207.0;;alta
SP;BURI;microrregiao;865.0;;103989.0;804.0;74359.0;23.0;alta
SP;GUARE(;microrregiao;1541.0;;73265.0;1297.0;48577.0;69.0;alta
SP;ITABERA;microrregiao;1539.0;;102254.0;1361.0;69936.0;17.0;alta
SP;ITAPETININGA;microrregiao;2411.0;;182128.0;2225.0;116438.0;99.0;alta
SP;ITAPEVA;microrregiao;3740.0;;216845.0;3409.0;125593.0;161.0;alta
SP;ITAPORANGA;microrregiao;1267.0;;34979.0;1240.0;31978.0;25.0;alta
SP;ITARARE;microrregiao;1794.0;;100710.0;1716.0;51756.0;41.0;alta
SP;RIVERSUL;microrregiao;1194.0;;32375.0;1181.0;31045.0;13.0;alta
SP;VALE DO PARAIBA PAULISTA;mesorregiao;214.0;;561921.0;5503.0;404408.0;387.0;media
SP;VALE DO PARAIBA PAULISTA;microrregiao;6214.0;;561921.0;5503.0;404408.0;387.0;media
SP;APARECIDA;microrregiao;76.0;;7930.0;70.0;7083.0;;media
SP;CAÇAPAVA;microrregiao;320.0;;27855.0;285.0;17370.0;18.0;media
SP;CACHOEIRA PAULISTA;microrregiao;243.0;;25265.0;215.0;20488.0;20.0;media
SP;CAMPOS DO JORDÃO;microrregiao;81.0;;12590.0;67.0;3357.0;;media
SP;CRUZEIRO;microrregiao;421.0;347.0;20947.0;14.0;1511.0;;media
SP;GUARA TI NGUET A;microrregiao;558.0;;56771.0;513.0;45840.0;25.0;media
SP;IGARATA;microrregiao;225.0;;25233.0;205.0;13436.0;17.0;media
SP;JACAREI;microrregiao;317.0;;21181.0;268.0;14005.0;26.0;media
SP;SABILIOAOE LIMITADA ORDEM;mesorregiao;;;;;;;media
SP;SUL PAULISTA;mesorregiao;;1124030.0;23141.0;784115.0;1163.0;103061.0;media
SP;PARANAP IA CABA;mesorregiao;;461504.0;12683.0;313009.0;578.0;32078.0;media
SP;CAPÃO BONITO;mesorregiao;;141139.0;2232.0;95808.0;104.0;5957.0;media
SP;GUAPIARA;mesorregiao;;28087.0;1751.0;26597.0;80.0;1130.0;media
SP;IBIUNA;mesorregiao;;26605.0;1416.0;19284.0;64.0;3076.0;media
SP;PIEDADE;mesorregiao;;32477.0;2175.0;29467.0;56.0;1671.0;media
SP;PILAR DO SUL;mesorregiao;;63540.0;1093.0;40249.0;22.0;66.0;media
SP;RIBEIRÃO BRANCO;mesorregiao;;60071.0;2551.0;39745.0;169.0;5816.0;media
SP;TAP IRAI;mesorregiao;;25775.0;283.0;11502.0;49.0;2992.0;media
SP;APIAI;mesorregiao;;238148.0;4429.0;179298.0;263.0;16558.0;media
SP;APIAI;mesorregiao;;96916.0;2501.0;72524.0;158.0;7967.0;media
SP;BARRA DO TURVO;mesorregiao;;42696.0;369.0;18504.0;23.0;1289.0;media
SP;IPORANGA;mesorregiao;;41008.0;696.0;34013.0;74.0;6841.0;media
SP;RIBEIRA;mesorregiao;;57527.0;863.0;54257.0;;159.0;media
SP;BAIXADA DO RIBEIRA;mesorregiao;;424376.0;6029.0;291806.0;322.0;54424.0;media
SP;CANANEIA;mesorregiao;;27480.0;76.0;10630.0;30.0;16293.0;media
SP;ELDORADO;mesorregiao;;83066.0;1040.0;69223.0;24.0;2296.0;media
SP;IGUAPE;mesorregiao;;67103.0;592.0;36764.0;49.0;4747.0;media
SP;JACUPIRANGA;mesorregiao;;68112.0;1299.0;50388.0;46.0;5138.0;media
