_uf;_label;_level;estab_total;num_pessoas_total;estab_menos_5;num_pessoas_menos_5;estab_5_a_10;num_pessoas_5_a_10;confianca
PB;ALAGOA GRANDE;municipio;1199.0;325.0;2048.0;;;;media
PB;ALAGOINHA;municipio;730.0;182.0;1086.0;;;;media
PB;ARAÇAGI;municipio;4333.0;472.0;2821.0;;;;media
PB;CAIÇARA;municipio;1801.0;525.0;3146.0;;;;media
PB;CUITEGI;municipio;322.0;53.0;311.0;;;;media
PB;DUAS ESTRADAS;municipio;544.0;165.0;1034.0;;;;media
PB;GUARABIRA;municipio;1641.0;238.0;432.0;;;;media
PB;GURINHEM;municipio;1087.0;232.0;417.0;;;;media
PB;INGA;municipio;2047.0;226.0;1357.0;;;;media
PB;ITATUBA;municipio;1288.0;183.0;1110.0;;;;media
PB;JUAREZ TAVORA;municipio;485.0;94.0;582.0;;;;media
PB;LAGOA DE DENTRO;municipio;888.0;238.0;1454.0;;;;media
PB;MULUNGU;municipio;966.0;131.0;800.0;;;;media
PB;PILÕEZINHOS;municipio;380.0;89.0;505.0;;;;media
PB;SERRA DA RAIZ;municipio;334.0;46.0;287.0;;;;media
PB;SERRA REDONDA;municipio;1170.0;208.0;1241.0;;;;media
PB;AGRESTE DA BORBOREMA;microrregiao;21176.0;4923.0;30497.0;;;;alta
PB;AREIAL;municipio;391.0;204.0;1312.0;;;;alta
PB;CAMPINA GRANDE;municipio;3618.0;514.0;3149.0;;;;alta
PB;ESPERANÇA;municipio;344.0;337.0;2131.0;;;;alta
PB;FAGUNDES;municipio;1465.0;411.0;2616.0;;;;alta
PB;LAGOA SECA;municipio;2412.0;304.0;1867.0;;;;alta
PB;MASSARANDUBA;municipio;2212.0;311.0;1875.0;;;;alta
PB;MONTADAS;municipio;321.0;141.0;883.0;;;;alta
PB;POCINHOS;municipio;1418.0;362.0;2285.0;;;;alta
PB;PUXINANÃ;municipio;1116.0;483.0;3023.0;;;;alta
PB;QUEIMADAS;municipio;3211.0;791.0;4788.0;;;;alta
PB;REMIGIO;municipio;1655.0;374.0;2199.0;;;;alta
PB;SOLANEA;municipio;2013.0;691.0;4369.0;;;;alta
PB;BREJO PARAIBANO;microrregiao;10273.0;183.0;13456.0;;;;media
PB;ALAGOA NOVA;municipio;2154.0;401.0;2384.0;;;;media
PB;AREIA;municipio;1363.0;313.0;1965.0;;;;media
PB;BANANEIRAS;municipio;3485.0;574.0;3565.0;;;;media
PB;BORBOREMA;municipio;171.0;52.0;326.0;;;;media
PB;PILÕES;municipio;174.0;42.0;264.0;;;;media
PB;PIRPIRITUBA;municipio;356.0;191.0;1209.0;;;;media
PB;SÃO SEBASTIÃO DE LAGOA DE ROÇA;municipio;1141.0;278.0;1733.0;;;;media
PB;SERRARIA;municipio;764.0;196.0;1188.0;;;;media
PB;AGRO-PASTORIL DO BAIXO PARAIBA;microrregiao;7027.0;1707.0;10635.0;;;;media
PB;CALDAS BRANDÃO;municipio;226.0;52.0;321.0;;;;media
PB;ITABAIANA;municipio;722.0;156.0;948.0;;;;media
PB;JURIPIRANGA;municipio;396.0;97.0;626.0;;;;media
PB;JOÃO PESSOA;mesorregiao;13448.0;19439.0;;;;;alta
PB;LITORAL PARAIBANO;microrregiao;13448.0;19439.0;;;;;alta
PB;ALHANDRA;municipio;370.0;1117.0;;;;;alta
PB;BAIA DA TRAIÇÃO;municipio;331.0;1279.0;;;;;alta
PB;BAYEUX;municipio;44.0;;;;;;alta
PB;CAAPORÂ;municipio;496.0;231.0;;;;;alta
PB;CABEDELO;municipio;;100.0;;;;;alta
PB;CONDE;municipio;316.0;1397.0;;;;;alta
PB;CRUZ DO ESPIR(TO SANTO;municipio;621.0;810.0;;;;;alta
PB;I T APOROROCA;municipio;1687.0;2105.0;;;;;alta
PB;.JACARAU;municipio;3247.0;2184.0;;;;;alta
PB;.JOÃO PESSOA;municipio;209.0;447.0;;;;;alta
PB;LUCENA;municipio;113.0;53.0;;;;;alta
PB;MAMANGUAPE;municipio;2281.0;4929.0;;;;;alta
PB;MATARACA;municipio;137.0;223.0;;;;;alta
PB;PEDRAS DE FOGO;municipio;1307.0;1780.0;;;;;alta
PB;PITIMBU;municipio;119.0;580.0;;;;;alta
PB;RIO TINTO;municipio;1379.0;1609.0;;;;;alta
PB;SANTA RITA;municipio;784.0;595.0;;;;;alta
PE;TOTAIS;total;356041.0;1307173.0;280131.0;606805.0;63053.0;391754.0;media
PE;SERT ÂO PERNAMBUCANO;microrregiao;122325.0;427574.0;92351.0;204360.0;25541.0;160256.0;media
PE;ARARIPINA;microrregiao;30484.0;108864.0;22569.0;51105.0;6825.0;43058.0;media
PE;ARARIPINA;municipio;6789.0;21379.0;5438.0;11242.0;1149.0;7183.0;media
PE;BODOCO;municipio;3408.0;11830.0;2567.0;5820.0;725.0;4558.0;media
PE;GRANITO;municipio;466.0;2393.0;231.0;614.0;191.0;1225.0;media
PE;IPUBI;municipio;2864.0;9632.0;2200.0;5278.0;616.0;3780.0;media
PE;OURICURI;municipio;9368.0;31250.0;7146.0;16349.0;2031.0;12702.0;media
PE;SITIO DOS MORE IRAS;municipio;1401.0;7901.0;733.0;1776.0;457.0;3039.0;media
PE;TRINDADE;municipio;962.0;2954.0;759.0;1652.0;197.0;1236.0;media
PE;SALGUEIRO;municipio;15391.0;53009.0;11731.0;24745.0;2997.0;18909.0;media
PE;CEDRO;municipio;944.0;2412.0;810.0;1559.0;125.0;756.0;media
PE;MIRANDIBA;municipio;1786.0;7602.0;1264.0;2762.0;361.0;2294.0;media
PE;PARNAMIRIM;municipio;2176.0;7986.0;1580.0;3279.0;473.0;3038.0;media
PE;SALGUEIRO;municipio;2174.0;7449.0;1655.0;3668.0;452.0;2794.0;media
PE;SÃO JOSE DO BELMONTE;municipio;3522.0;11986.0;2710.0;5793.0;675.0;4250.0;media
PE;SERRITA;municipio;3095.0;10812.0;2258.0;4658.0;700.0;4495.0;media
PE;VERDEJANTE;municipio;1360.0;;102.0;2432.0;141.0;833.0;media
PE;SERTÃO PERNAMBUCANO SÃO FRANCISCO;municipio;23283.0;89060.0;16722.0;37601.0;5438.0;34415.0;media
PE;AFRANIO;municipio;2086.0;10502.0;252.0;3044.0;579.0;3734.0;media
PE;SELEM DE SÃO FRANCISCO;municipio;2873.0;13178.0;1763.0;4435.0;903.0;5820.0;media
PE;CABROBO;municipio;1916.0;7178.0;1340.0;2943.0;472.0;2978.0;media
PE;FLORESTA;municipio;5452.0;15944.0;4505.0;9487.0;851.0;5271.0;media
PE;ITACURUBA;municipio;772.0;2046.0;644.0;1185.0;112.0;685.0;media
PE;OROCO;municipio;746.0;2173.0;616.0;1280.0;115.0;713.0;media
PE;PETROLANOIA;municipio;1309.0;4002.0;1061.0;2343.0;228.0;1393.0;media
PE;PETROLINA;municipio;5968.0;23418.0;4131.0;9510.0;1585.0;10116.0;media
PE;SANTA MARIA DA BOA VISTA;municipio;2161.0;10619.0;1410.0;3374.0;593.0;3705.0;media
PE;ALTO PAJEU;municipio;37194.0;116598.0;29799.0;63125.0;6454.0;39809.0;media
PE;AFOGADOS DA INGAZEIRA;municipio;2618.0;419.0;2312.0;4484.0;287.0;1685.0;media
PE;BREJINHO;municipio;1202.0;3508.0;982.0;2048.0;198.0;1211.0;media
PE;CALUMBI;municipio;1022.0;3156.0;846.0;2007.0;162.0;974.0;media
PE;CARNAIBA;municipio;419.0;16194.0;4331.0;8705.0;954.0;5962.0;media
PE;FLORES;municipio;857.0;12769.0;3030.0;6557.0;705.0;4370.0;media
PE;IGUARACI;municipio;1856.0;952.0;1372.0;3315.0;420.0;2607.0;media
PE;INGAZEIRA;municipio;692.0;893.0;586.0;1218.0;99.0;582.0;media
PE;ITAPETIM;municipio;2180.0;546.0;1704.0;3728.0;400.0;2502.0;media
PE;SANTA TEREZINHA;municipio;1523.0;618.0;239.0;2635.0;249.0;1501.0;media
PE;SÃO JOSE DO EGITO;municipio;2641.0;8296.0;2122.0;4720.0;468.0;2891.0;media
PE;SERRA TALHADA;municipio;6209.0;21530.0;4708.0;10356.0;1303.0;8200.0;media
PE;SOLIDÃO;municipio;43.0;1045.0;80.0;217.0;1300.0;;media
PE;TABIRA;municipio;44.0;2594.0;7554.0;85.0;4125.0;21729.0;media
PE;TRIUNFO;municipio;871.0;11486.0;3263.0;6479.0;491.0;995.0;media
PE;TUPARETAMA;municipio;465.0;1269.0;405.0;805.0;51.0;300.0;media
PE;SERTÃO DO MOXOTO;municipio;15973.0;60043.0;11530.0;27784.0;3827.0;24065.0;media
PE;BETANIA;municipio;1956.0;9235.0;1131.0;102.0;703.0;4486.0;media
PE;CUSTODIA;municipio;3421.0;13248.0;2502.0;574.0;812.0;4977.0;media
PE;IBIMIRIM;municipio;1926.0;410.0;404.0;3339.0;401.0;556.0;media
PE;AGRESTE PERNAMBUCANO;mesorregiao;;164601.0;;351851.0;31258.0;191772.0;media
PE;ARCOVERDE;microrregiao;;15028.0;;36265.0;4476.0;27610.0;media
PE;AGUAS BELAS;municipio;;3587.0;;8086.0;782.0;4756.0;media
PE;ARCOVEROE;municipio;;646.0;;1682.0;234.0;1441.0;media
PE;BUIQUE;municipio;5186.0;20495.0;3543.0;8933.0;1451.0;;media
PE;ITAIBA;municipio;;2883.0;;6983.0;922.0;5715.0;media
PE;PEDRA;municipio;;1367.0;;3353.0;389.0;2359.0;media
PE;TUPANATINGA;municipio;;2517.0;;5947.0;464.0;2810.0;media
PE;VENTUROSA;municipio;;485.0;;1281.0;234.0;1478.0;media
PE;AGRESTE SETENTRIONAL PERNAMBUCANO;microrregiao;;45146.0;;96363.0;6252.0;37452.0;media
PE;BOM JARDIM;municipio;;4824.0;;11112.0;538.0;2997.0;media
PE;CHÃ GRANDE;municipio;;1735.0;;3430.0;160.0;922.0;media
PE;CUMARU;municipio;;3699.0;;30.0;619.0;3709.0;media
PE;FEIRA NOVA;municipio;;1532.0;;275.0;518.0;3247.0;media
PE;FREI MIGUELINHO;municipio;;2159.0;;4159.0;119.0;653.0;media
PE;GLORIA DO GOITA;municipio;;2822.0;;6251.0;684.0;4246.0;media
PE;JOÃO ALFREDO;municipio;4596.0;12161.0;4080.0;9052.0;2895.0;;media
PE;LIMOEIRO;municipio;;2476.0;;5706.0;303.0;1799.0;media
PE;MACHADOS;municipio;;1019.0;;2341.0;180.0;1103.0;media
PE;OROBO;municipio;;2482.0;;6077.0;719.0;4422.0;media
PE;PASSIRA;municipio;;4020.0;;6678.0;18.0;100.0;media
PE;POMBOS;municipio;;2414.0;;4957.0;345.0;2087.0;media
PE;SALGADINHO;municipio;;1175.0;;2599.0;79.0;451.0;media
PE;SANTA MARIA DO CAMBUCA;municipio;;1696.0;;3562.0;173.0;1025.0;media
PE;SÃO VICENTE FERRER;municipio;;588.0;;307.0;169.0;1077.0;media
PE;SURUBIM;municipio;;4872.0;;11339.0;747.0;4419.0;media
PE;TAQUARITINGA DO NORTE;municipio;;1781.0;;766.0;70.0;433.0;media
PE;TORITAMA;municipio;;173.0;;324.0;44.0;288.0;media
PE;VERTENTES;municipio;;1599.0;;403.0;262.0;1579.0;media
PE;VALE DO IPOJUCA;microrregiao;;;;;;;media
PE;ALAGOINHA;municipio;;1251.0;;2607.0;167.0;1010.0;media
PE;BELO JARDIM;municipio;;3481.0;;8022.0;987.0;51.0;media
PE;BEZERROS;municipio;;3354.0;;7464.0;1010.0;352.0;media
PE;BREJO DA MADRE DE DEUS;municipio;;4248.0;;9129.0;841.0;157.0;media
PE;CACHOE(RINHA;municipio;;550.0;;1455.0;374.0;418.0;media
PE;CAPOEIRAS;municipio;;1862.0;;4632.0;525.0;3294.0;media
PE;CARUARU;municipio;;807.0;;12184.0;550.0;3276.0;media
PE;GRAVATA;municipio;;3013.0;;6753.0;599.0;3619.0;media
PE;JATAUBA;municipio;;2019.0;;4134.0;566.0;3581.0;media
PE;PESQUEIRA;municipio;;;;;;;media
PE;POÇÃO;municipio;;1537.0;;2917.0;105.0;623.0;media
PE;RIACHO DAS ALMAS;municipio;;3118.0;;6450.0;582.0;3609.0;media
PE;SANHARO;municipio;;97.0;;381.0;291.0;736.0;media
PE;SANTA CRUZ DO CAPIBARIBE;municipio;;618.0;;194.0;38.0;222.0;media
PE;SÃO BENTO DO UNA;municipio;;3266.0;;7676.0;868.0;360.0;media
PE;SÃO CAIT ANO;municipio;;3870.0;;7875.0;531.0;225.0;media
PE;TACAIMBO;municipio;;678.0;;1892.0;484.0;3074.0;media
PE;AGRESTE MERIDIONAL PERNAMBUCANO;microrregiao;;59909.0;;124328.0;11075.0;68194.0;media
PE;AGREST(NA;municipio;;792.0;;3736.0;397.0;2482.0;media
PE;ALTINHO s;municipio;;240.0;;539.0;641.0;896.0;media
PE;ANGELIM;municipio;;801.0;;1703.0;95.0;560.0;media
PE;BARRA DE GUABIRABA;municipio;458.0;2772.0;316.0;686.0;;76.0;media
PE;BOM CONSELHO;municipio;2613.0;10406.0;1873.0;4321.0;;597.0;media
PE;BONITO;municipio;2727.0;10416.0;2132.0;4566.0;;452.0;media
PE;BREJÃO;municipio;832.0;4291.0;504.0;1254.0;;230.0;media
PE;CAETES;municipio;3841.0;12418.0;2985.0;6826.0;;789.0;media
PE;CALÇADO;municipio;371.0;4186.0;1085.0;2349.0;;266.0;media
PE;CAMOCIM DE SÃO FELIX;municipio;898.0;3885.0;697.0;1421.0;;122.0;media
PE;CANHOT I NHO;municipio;3079.0;11331.0;2338.0;5528.0;;621.0;media
PE;CORRENTES;municipio;1579.0;5767.0;1171.0;2678.0;;338.0;media
PE;CUPIRA;municipio;952.0;5060.0;1693.0;3196.0;;219.0;media
PE;GARANHUNS;municipio;2480.0;9104.0;1854.0;4489.0;;552.0;media
PE;IATI;municipio;2977.0;6850.0;2678.0;4723.0;;265.0;media
PE;IBIRA JUBA;municipio;1908.0;7253.0;1389.0;3379.0;;434.0;media
PE;JUPI;municipio;3190.0;7009.0;2966.0;5585.0;;213.0;media
PE;JUREMA;municipio;2799.0;6911.0;2475.0;4876.0;;308.0;media
PE;LAGOA DO OURO;municipio;2209.0;6400.0;1884.0;4357.0;;305.0;media
PE;LAGOA DOS GATOS;municipio;5049.0;9723.0;4798.0;7813.0;;223.0;media
PE;LAJEDO;municipio;2426.0;7507.0;1971.0;4281.0;;401.0;media
PE;PALMEIRINA;municipio;1154.0;3912.0;862.0;1793.0;;248.0;media
PE;PANELAS;municipio;7213.0;22163.0;5857.0;12690.0;;1204.0;media
PE;PARANATAMA;municipio;2549.0;6747.0;2182.0;4480.0;;349.0;media
PE;SAIRE;municipio;695.0;5210.0;1408.0;2855.0;;235.0;media
PE;SALDA;municipio;2323.0;9399.0;1555.0;3887.0;;660.0;media
PE;SÃO .JOÃO;municipio;2824.0;6681.0;2564.0;5028.0;;246.0;media
PE;SÃO JOAQUIM DO MONTE;municipio;2782.0;10449.0;2100.0;4885.0;;542.0;media
PE;TEREZINHA;municipio;792.0;1748.0;739.0;1404.0;;47.0;media
PE;MATA PERNAMBUCANA;microrregiao;27988.0;232576.0;19208.0;42237.0;;5291.0;media
PE;MATA SECA PERNAMBUCANA;municipio;14522.0;89104.0;11295.0;23375.0;;2032.0;media
PE;ALIANÇA;municipio;510.0;7184.0;373.0;667.0;;34.0;media
PE;BUENOS AIRES;municipio;823.0;3416.0;667.0;1275.0;;116.0;media
PE;CAMUTANGA;municipio;310.0;1768.0;218.0;586.0;;74.0;media
PE;CARPINA;municipio;1321.0;6.0;1022.0;2182.0;;201.0;media
PE;CHÃ D- ALEGRIA;municipio;403.0;417.0;355.0;436.0;;23.0;media
PE;CONOAO;municipio;441.0;2261.0;398.0;605.0;;20.0;media
PE;FERREIROS;municipio;331.0;2796.0;168.0;445.0;;102.0;media
PE;GOIANA;municipio;1249.0;6529.0;1125.0;2145.0;;65.0;media
PE;IGARASSU;municipio;329.0;9343.0;1004.0;2290.0;;236.0;media
PE;ITAMARACA;municipio;145.0;779.0;159.0;35.0;227.0;;media
PE;ITAMBE;municipio;1965.0;7968.0;1686.0;3270.0;;185.0;media
PE;ITAPISSUMA;municipio;92.0;547.0;53.0;117.0;;28.0;media
PE;ITAQUITINGA;municipio;356.0;2773.0;256.0;557.0;;53.0;media
PE;LAGOA DO IT AENGA;municipio;757.0;112.0;581.0;151.0;924.0;;media
PE;MACAPARANA;municipio;965.0;4648.0;770.0;662.0;;21.0;media
PE;NAZARE DA MATA;municipio;352.0;4043.0;224.0;582.0;;60.0;media
PE;PAUDALHO;municipio;926.0;820.0;663.0;331.0;;174.0;media
PE;T(MBAUBA;municipio;1305.0;641.0;1043.0;211.0;;167.0;media
PE;TRACUNHAEM;municipio;160.0;2606.0;110.0;255.0;;17.0;media
PE;VICENCIA;municipio;782.0;7447.0;487.0;1247.0;;170.0;media
PE;MATA UMIDA PERNAMBUCANA;municipio;13466.0;143472.0;7913.0;18862.0;;3259.0;media
PE;AGUA PRETA;municipio;578.0;13137.0;163.0;357.0;;110.0;media
PE;AMARAJI;municipio;862.0;8066.0;373.0;910.0;;267.0;media
PE;BARREIROS;municipio;239.0;74.0;151.0;216.0;;19.0;media
PE;CATENDE;municipio;106.0;976.0;55.0;117.0;;17.0;media
PE;CORTES;municipio;372.0;2507.0;185.0;576.0;;156.0;media
PE;ESCADA;municipio;454.0;492.0;213.0;503.0;;126.0;media
PE;GAMELEIRA;municipio;93.0;425.0;21.0;41.0;;;media
PE;IPOJUCA;municipio;451.0;11118.0;102.0;287.0;;177.0;media
PE;CENSO AGROPECUARIO - PERNAMBUCO;municipio;;;;;;;media
PE;CIMENTOS DE PESSOAS CIMENTOS DE PESSOAS CIMENTOS DE PESSOAS CIMENTOS DE PESSOAS;mesorregiao;;;;;;;media
PE;RECIFE;mesorregiao;5371.0;34881.0;3971.0;;8357.0;963.0;alta
PE;RECIFE;microrregiao;5371.0;34881.0;3971.0;;8357.0;963.0;alta
PE;ABREU E LIMA;municipio;447.0;2295.0;230.0;;489.0;143.0;alta
PE;CABO;municipio;2173.0;12144.0;1593.0;;3555.0;410.0;alta
PE;CAMARAG I BE;municipio;309.0;963.0;258.0;;552.0;45.0;alta
PE;.JABOATÃO;municipio;566.0;4716.0;450.0;;813.0;73.0;alta
PE;MORENO;municipio;353.0;6424.0;211.0;;472.0;72.0;alta
PE;OLINDA;municipio;308.0;820.0;258.0;;441.0;40.0;alta
PE;PAULISTA;municipio;380.0;1206.0;307.0;;580.0;60.0;alta
PE;RECIFE;municipio;331.0;995.0;277.0;;565.0;43.0;alta
PE;SÃO LOURENÇO DA MATA;municipio;504.0;5318.0;387.0;;890.0;77.0;alta
PR;TOTAIS;total;466397.0;1855070.0;338989.0;786762.0;106085.0;653472.0;alta
PR;CURITIBA;mesorregiao;16837.0;62431.0;12728.0;30923.0;3480.0;21243.0;alta
PR;CURITIBA;microrregiao;16837.0;62431.0;12728.0;30923.0;3480.0;21243.0;alta
PR;ALMIRANTE T AMANDARE;municipio;1289.0;4154.0;1043.0;2391.0;221.0;315.0;alta
PR;ARAUCARIA;municipio;1327.0;5101.0;973.0;2452.0;313.0;1919.0;alta
PR;BALSA NOVA;municipio;444.0;1616.0;354.0;836.0;69.0;416.0;alta
PR;BOCAIUVA;municipio;1027.0;3379.0;831.0;2122.0;188.0;1131.0;alta
PR;CAMPINA GRANDE;municipio;734.0;2418.0;572.0;1330.0;146.0;865.0;alta
PR;CAMPO LARGO;municipio;2732.0;9162.0;2175.0;5096.0;490.0;2954.0;alta
PR;COLOMBO;municipio;20.0;3090.0;864.0;2028.0;138.0;818.0;alta
PR;CONTENDA;municipio;744.0;3388.0;412.0;1056.0;288.0;1823.0;alta
PR;CURITIBA;municipio;690.0;129.0;582.0;1252.0;89.0;557.0;alta
PR;MANOIRITUBA;municipio;732.0;9132.0;1025.0;2589.0;494.0;3140.0;alta
PR;PIRAQUARA;municipio;435.0;116.0;323.0;817.0;89.0;544.0;alta
PR;QUATRO BARRAS;municipio;173.0;679.0;130.0;335.0;31.0;187.0;alta
PR;LESTE PARANAENSE;mesorregiao;92479.0;340088.0;70329.0;159833.0;18809.0;115750.0;alta
PR;LITORAL PARANAENSE;microrregiao;4714.0;18374.0;3314.0;8143.0;1214.0;7647.0;alta
PR;ANTONINA;municipio;20.0;1061.0;5481.0;495.0;1374.0;493.0;alta
PR;GUARAQUEÇABA;municipio;813.0;2498.0;706.0;1536.0;84.0;519.0;alta
PR;GUARATUBA;municipio;475.0;1641.0;377.0;922.0;85.0;543.0;alta
PR;MATINHOS;municipio;95.0;338.0;77.0;198.0;15.0;90.0;alta
PR;MORRETES;municipio;1156.0;4468.0;832.0;1943.0;262.0;1685.0;alta
PR;PARANAGUA;municipio;1114.0;3948.0;827.0;2170.0;275.0;1610.0;alta
PR;ALTO RIBEIRA;microrregiao;4307.0;15546.0;3270.0;7578.0;904.0;5734.0;alta
PR;ADRIANOPOLIS;municipio;1031.0;4752.0;642.0;1679.0;317.0;2068.0;alta
PR;CERRO AZUL;municipio;3276.0;10794.0;2628.0;5899.0;587.0;3666.0;alta
PR;ALTO RIO NEGRO PARANAENSE;microrregiao;5443.0;22522.0;3825.0;9365.0;1319.0;8148.0;alta
PR;AGUDOS DO SUL;municipio;30.0;834.0;627.0;1474.0;169.0;1063.0;alta
PR;PIEN;municipio;52.0;3833.0;760.0;1993.0;281.0;1709.0;alta
PR;QUITANDINHA;municipio;2370.0;9687.0;1630.0;4095.0;632.0;3924.0;alta
PR;TIJUCAS DO SUL;municipio;1187.0;5970.0;808.0;1803.0;237.0;1452.0;alta
PR;CAMPOS DE LAPA;microrregiao;7524.0;31764.0;5257.0;12536.0;1825.0;11245.0;alta
PR;CAMPO DO TENENTE;municipio;348.0;1670.0;246.0;585.0;79.0;486.0;alta
PR;LAPA;municipio;3880.0;17253.0;2660.0;6194.0;907.0;5633.0;alta
PR;PALMEIRA;municipio;2094.0;8091.0;1505.0;3713.0;534.0;3238.0;alta
PR;PORTO AMAZONAS;municipio;107.0;557.0;83.0;171.0;13.0;86.0;alta
PR;RIO NEGRO;municipio;1095.0;4193.0;763.0;1873.0;292.0;1802.0;alta
PR;CAMPOS DE PONTA GROSSA;microrregiao;9308.0;44814.0;6637.0;15250.0;2075.0;12915.0;alta
PR;CASTRO;municipio;3736.0;18355.0;2389.0;5864.0;1050.0;6589.0;alta
PR;PIRAI DO SUL;municipio;1361.0;4978.0;1016.0;2195.0;293.0;1792.0;alta
PR;PONTA GROSSA;municipio;1606.0;6757.0;1244.0;2759.0;265.0;1664.0;alta
PR;TELEMACO BORBA;municipio;694.0;6823.0;525.0;1197.0;145.0;912.0;alta
PR;TIBAGI;municipio;1911.0;7901.0;1463.0;3235.0;322.0;1958.0;alta
PR;CAMPOS DE JAGUARIAIVA A;microrregiao;16980.0;7678.0;897.0;5604.0;;;alta
PR;ARAPOT;municipio;7966.0;2640.0;510.0;3255.0;;;alta
PR;JAGUARIAIVA;municipio;4649.0;2362.0;258.0;1583.0;;;alta
PR;SENGES;municipio;4365.0;2676.0;129.0;766.0;;;alta
PR;SÃO MATEUS DO SUL;microrregiao;22050.0;11965.0;1230.0;7513.0;;;alta
PR;ANTONIO OLINTO;municipio;4239.0;264.0;242.0;1458.0;;;alta
PR;SÃO JOÂO DO TRIUNFO;municipio;6378.0;3886.0;365.0;2169.0;;;alta
PR;SÃO MATEUS DO SUL;municipio;11433.0;5815.0;623.0;3886.0;;;alta
PR;COLONIAL DO IRATI;microrregiao;65805.0;33608.0;4079.0;24963.0;;;alta
PR;IMBITUVA;municipio;10189.0;3641.0;781.0;4857.0;;;alta
PR;IRATI;municipio;10033.0;5077.0;679.0;4128.0;;;alta
PR;MALLET;municipio;4670.0;2990.0;255.0;1524.0;;;alta
PR;PRUDENTOPOLIS;municipio;21226.0;12491.0;1157.0;7023.0;;;alta
PR;REBOUÇAS;municipio;5691.0;3492.0;335.0;1997.0;;;alta
PR;RIO AZUL;municipio;6523.0;3570.0;419.0;2558.0;;;alta
PR;TEIXEIRA SOARES;municipio;7473.0;2347.0;453.0;2876.0;;;alta
PR;NORTE VELHO DE VENCESLAU BRAZ;microrregiao;55011.0;33312.0;2395.0;14260.0;;;alta
PR;CARLOPOLIS;municipio;4204.0;2424.0;172.0;1031.0;;;alta
PR;CONSELHEIRO MAIRINCK;municipio;816.0;485.0;17.0;103.0;;;alta
PR;CURIUVA;municipio;3492.0;2425.0;154.0;905.0;;;alta
PR;FIGUEIRA;municipio;1026.0;630.0;47.0;269.0;;;alta
PR;GUAPIRAMA;municipio;1631.0;443.0;88.0;528.0;;;alta
PR;IBAITI;municipio;6633.0;3349.0;341.0;2057.0;;;alta
PR;JABOTI;municipio;1435.0;942.0;54.0;305.0;;;alta
PR;JAPIR.t;municipio;2285.0;972.0;130.0;785.0;;;alta
PR;JOAQUIM TAVORA;municipio;2662.0;1765.0;110.0;673.0;;;alta
PR;PINHALÂO;municipio;2096.0;1348.0;81.0;471.0;;;alta
PR;QUATIGUA;municipio;875.0;530.0;40.0;239.0;;;alta
PR;SALTO DO ITARARE;municipio;2090.0;1688.0;63.0;357.0;;;alta
PR;SANTANA DO ITARARE;municipio;2579.0;1748.0;107.0;626.0;;;alta
PR;SÃO JOSE DA BOA VISTA;municipio;4206.0;2797.0;222.0;1295.0;;;alta
PR;SAPOPEMA;municipio;3218.0;1768.0;167.0;1063.0;;;alta
PR;SIQUEIRA CAMPOS;municipio;4547.0;2852.0;170.0;986.0;;;alta
PR;TOMAZI NA;municipio;5844.0;4041.0;200.0;1156.0;;;alta
PR;VENCESLAU BRAZ;municipio;5372.0;3105.0;232.0;1411.0;;;alta
PR;MEDI O IGUACU;microrregiao;47222.0;20398.0;2871.0;17721.0;;;alta
PR;BITURUNA;municipio;3612.0;1703.0;284.0;1700.0;;;alta
PR;CLEVELANDI A;municipio;3860.0;1686.0;235.0;1441.0;;;alta
PR;CRUZ MACHADO;municipio;9098.0;4744.0;549.0;3325.0;;;alta
PR;GENERAL CARNEIRO;municipio;2078.0;833.0;85.0;504.0;;;alta
PR;MANGUEI R l NHA;municipio;10356.0;4212.0;622.0;3933.0;;;alta
PR;PALMAS;municipio;7457.0;2060.0;417.0;2677.0;;;alta
PR;PAULA FREITAS;municipio;2657.0;1182.0;167.0;1027.0;;;alta
PR;PAULO FRONTIN;municipio;3693.0;1986.0;200.0;1200.0;;;alta
PR;PORTO VITORIA;municipio;1327.0;691.0;87.0;543.0;;;alta
PR;UNIÃO DA VITORIA;municipio;3084.0;1301.0;225.0;371.0;;;alta
PR;OESTE PARANAENSE;microrregiao;868790.0;378757.0;53986.0;331949.0;;;alta
PR;ALTO (VAI;microrregiao;53242.0;9421.0;2999.0;18215.0;;;alta
PR;CANDIDO DE ABREU;municipio;11825.0;6853.0;711.0;4318.0;;;alta
PR;IPIRANGA;municipio;5116.0;2725.0;317.0;1969.0;;;alta
PR;CAMPO MOURÃO;microrregiao;32458.0;142592.0;22653.0;;50111.0;7432.0;alta
PR;ARARUNA;municipio;1366.0;6743.0;815.0;;2005.0;419.0;alta
PR;BARBOSA FERRAZ;municipio;3220.0;14226.0;2079.0;;4766.0;928.0;alta
PR;BOA ESPERANÇA;municipio;890.0;3190.0;653.0;;1435.0;200.0;alta
PR;CAMPINA DA LAGOA;municipio;2264.0;7587.0;1724.0;;3571.0;467.0;alta
PR;CAMPO MOURÃO;municipio;2556.0;11653.0;924.0;;4452.0;464.0;alta
PR;ENGENHEIRO BEL TRÀO;municipio;1252.0;5960.0;923.0;;2061.0;216.0;alta
PR;FENIX;municipio;668.0;2146.0;533.0;;1050.0;113.0;alta
PR;GOIO-ERE;municipio;2711.0;13955.0;1758.0;;4076.0;679.0;alta
PR;IRETAMA;municipio;2902.0;8835.0;2345.0;;5150.0;520.0;alta
