_uf;_label;_level;estab_proprietario;area_ha_proprietario;estab_arrendatario;area_ha_arrendatario;estab_parceiro;area_ha_parceiro;estab_ocupante;area_ha_ocupante;confianca
SE;ITABI;municipio;629.0;19322.0;;;;;;;alta
SE;JAPOATÃ;municipio;901.0;26346.0;149.0;375.0;;;348.0;876.0;alta
SE;MALHADA DOS BOIS;municipio;370.0;6150.0;188.0;168.0;;;117.0;179.0;alta
SE;MURIBECA;municipio;450.0;7163.0;231.0;189.0;;;97.0;502.0;alta
SE;NOSSA SENHORA APARECIDA;municipio;1377.0;37467.0;933.0;986.0;;;243.0;589.0;alta
SE;NOSSA SENHORA DAS DORES;municipio;1777.0;51779.0;302.0;181.0;;;132.0;118.0;alta
SE;PEDRA MOLE;municipio;126.0;6476.0;219.0;153.0;;;34.0;31.0;alta
SE;PINHÃO;municipio;313.0;13967.0;456.0;348.0;;;125.0;161.0;alta
SE;RIBEIROPOLIS;municipio;1667.0;22450.0;340.0;180.0;;;704.0;353.0;alta
SE;SÃO FRANCISCO;municipio;107.0;6470.0;144.0;107.0;;;14.0;;alta
SE;SÃO MIGUEL DO ALEIXO;municipio;302.0;12084.0;241.0;155.0;;;;;alta
SE;COTINGUIBA;microrregiao;5637.0;181376.0;703.0;7433.0;10.0;23.0;931.0;1783.0;alta
SE;CAPELA;municipio;1455.0;43012.0;183.0;657.0;;;54.0;147.0;alta
SE;CARMOPOLIS;municipio;195.0;3594.0;;;;;233.0;130.0;alta
SE;DIVINA PASTORA;municipio;79.0;9572.0;33.0;23.0;;;;;alta
SE;GENERAL MAVNARO;municipio;228.0;2050.0;;;;;49.0;26.0;alta
SE;JAPARATUBA;municipio;1015.0;34904.0;69.0;150.0;77.0;111.0;;;alta
SE;LARANJEIRAS;municipio;474.0;19504.0;;;;22.0;39.0;70.0;alta
SE;MARUIM;municipio;215.0;6285.0;;3142.0;;;11.0;;alta
SE;PIRAMBU;municipio;386.0;9553.0;41.0;74.0;;;;;alta
SE;RIACHUELO;municipio;115.0;6482.0;27.0;75.0;;;;;alta
SE;ROSARIO DO CATETE;municipio;116.0;7195.0;62.0;549.0;;;80.0;66.0;alta
SE;SANTA ROSA DE LIMA;municipio;241.0;7312.0;221.0;287.0;16.0;12.0;;;alta
SE;SANTO AMARO DAS BROTAS;municipio;691.0;17049.0;;2473.0;;;224.0;911.0;alta
SE;SIRIRI;municipio;427.0;14858.0;83.0;;;;;;alta
SE;AGRESTE DE ITABAIANA;microrregiao;;;;12328.0;84720.0;;473.0;460.0;alta
SE;AREI A BRANCA;municipio;;;;630.0;5824.0;;35.0;24.0;alta
SE;CAMPO DO BRITO;municipio;;;;1868.0;14603.0;;22.0;;alta
SE;ITABAIANA;municipio;;;;4532.0;27348.0;;83.0;213.0;alta
SE;MACAMBIRA;municipio;;;;851.0;14035.0;;45.0;25.0;alta
SE;MALHADOR;municipio;;;;1188.0;8112.0;;114.0;98.0;alta
SE;MOITA BONITA;municipio;;;;1980.0;7334.0;;42.0;20.0;alta
SE;SÃO OOMI NGOS;municipio;;;;1279.0;7461.0;;132.0;68.0;alta
SE;AGRESTE DE LAGARTO;microrregiao;;;;23271.0;296602.0;;85.0;1710.0;alta
SE;ARAUA;municipio;;;;1228.0;21577.0;;;;alta
SE;BOQUIM;municipio;;;;2140.0;15445.0;;;;alta
SE;ITABAIANINHA;municipio;;;;3228.0;45766.0;;12.0;38.0;alta
SE;LAGARTO;municipio;;;;6071.0;85540.0;;25.0;1332.0;alta
SE;PEDRINHAS;municipio;;;;448.0;3341.0;;;;alta
SE;RIACHÃO DO DANTAS;municipio;3172.0;49344.0;32.0;19.0;188.0;300.0;;;alta
SE;SALGADO;municipio;;;;2066.0;25873.0;;;19.0;alta
SE;SIMÃO DIAS;municipio;;;;4918.0;49712.0;;15.0;299.0;alta
SE;SERTÃO;microrregiao;7077.0;62849.0;10.0;52.0;29.0;163.0;242.0;1439.0;alta
SE;CRISTlNAPOLlS;municipio;;;;851.0;22842.0;;;;alta
SE;POÇO VERDE;municipio;;;;2383.0;34972.0;;10.0;52.0;alta
SE;TOBIAS BARkETO;municipio;;;;918.0;74641.0;;;;alta
SE;TOMAR DO GERU;municipio;;;;1925.0;30392.0;;;;alta
SE;ARACAJU;mesorregiao;;;;10845.0;212126.0;;191.0;200.0;alta
SE;LITORAL SUL SERGIPANO;microrregiao;;;;10845.0;212126.0;;191.0;200.0;alta
SE;/IRACAJU;municipio;;;;928.0;7134.0;;;;alta
SE;BARRA DOS COQUE;municipio;330.0;5075.0;36.0;41.0;904.0;;;;alta
SE;ESTANCIA;municipio;;;;1891.0;47151.0;;;10.0;alta
SE;INOIAROBA;municipio;;;;1378.0;26035.0;;173.0;178.0;alta
SE;ITAPORANGA;municipio;2035.0;51573.0;78.0;4195.0;;;;;alta
SE;NOSSA SENHORA DO SOCORRO;municipio;772.0;6498.0;18.0;32.0;133.0;235.0;;;alta
SE;SANTA Luz-O DO ITANHY;municipio;904.0;27273.0;242.0;232.0;;;;;alta
SE;SÃO CRISTOVÃO;municipio;;;;1521.0;27944.0;;;;alta
SE;UMBAUBA;municipio;;;;1086.0;13439.0;;;;alta
SP;TOTAIS;total;195854.0;17596110.0;30493.0;1500264.0;37231.0;680331.0;18492.0;;media
SP;ALTA E MEDIA ARARAQUARENSE;mesorregiao;32723.0;2351580.0;2955.0;163442.0;9524.0;127020.0;1416.0;;media
SP;ALTA ARARAQUARENSE FERNANOOPOLIS;microrregiao;9424.0;514576.0;987.0;32141.0;5580.0;55600.0;686.0;;media
SP;APARECIDA D'OESTE;municipio;292.0;14080.0;;161.0;186.0;1490.0;22.0;;media
SP;DOLCINOPOLIS;municipio;119.0;4479.0;;243.0;127.0;1327.0;13.0;;media
SP;ESTRELA D'OESTE;municipio;382.0;27056.0;25.0;851.0;330.0;2599.0;12.0;;media
SP;FERNANDOPOLIS;municipio;651.0;46036.0;58.0;1618.0;497.0;5259.0;30.0;;media
SP;GUARANI D' OESTE;municipio;285.0;32276.0;46.0;2135.0;140.0;1535.0;15.0;;media
SP;INDIAPORÃ;municipio;212.0;18215.0;101.0;3619.0;13.0;75.0;21.0;;media
SP;JALES;municipio;1092.0;46480.0;91.0;2285.0;724.0;7618.0;96.0;;media
SP;MACEOONIA;municipio;252.0;23514.0;54.0;2321.0;211.0;2260.0;30.0;;media
SP;MARINOPOLIS;municipio;116.0;6007.0;;29.0;132.0;1402.0;;;media
SP;MERIDIANO;municipio;184.0;19083.0;27.0;1123.0;116.0;1190.0;63.0;;media
SP;MIRA ESTRELA;municipio;169.0;11736.0;49.0;1565.0;89.0;1396.0;15.0;;media
SP;PALMEIRA;municipio;768.0;24961.0;17.0;503.0;640.0;5172.0;40.0;;media
SP;PARANAPUÂ;municipio;365.0;241894.0;112.0;2162.0;64.0;715.0;;;media
SP;PEDRANOPOLIS;municipio;254.0;20339.0;19.0;1135.0;189.0;2444.0;10.0;;media
SP;POPULINA;municipio;220.0;23156.0;76.0;3624.0;10.0;174.0;;;media
SP;RUBINEIA;municipio;168.0;13452.0;;27.0;84.0;1178.0;;;media
SP;SANTA ALBERTINA;municipio;433.0;19379.0;35.0;602.0;244.0;1798.0;1113.0;;media
SP;SANTA CLARA D' OESTE;municipio;180.0;10743.0;47.0;1837.0;87.0;852.0;17.0;;media
SP;SANTA FE DO SUL;municipio;457.0;16507.0;41.0;821.0;194.0;1888.0;20.0;;media
SP;SANTANA DA PONTE PENSA;municipio;301.0;10825.0;;94.0;152.0;200.0;11.0;;media
SP;SANTA RITA D' OESTE;municipio;352.0;16397.0;23.0;699.0;174.0;1719.0;19.0;;media
SP;SÃO FRANCISCO;municipio;415.0;13786.0;;242.0;167.0;2058.0;18.0;;media
SP;SÃO JOÃO DAS DUAS PONTES;municipio;132.0;11098.0;16.0;453.0;120.0;1276.0;21.0;;media
SP;TRES FRONTEIRAS;municipio;684.0;19620.0;24.0;1006.0;252.0;2745.0;38.0;;media
SP;TURMALINA;municipio;173.0;12905.0;75.0;2462.0;77.0;1129.0;;;media
SP;URANIA;municipio;768.0;27541.0;20.0;509.0;561.0;5090.0;45.0;;media
SP;ALTA ARARAOUARENSE DE VOTUPORANGA;microrregiao;3076.0;187758.0;396.0;12574.0;1361.0;14097.0;166.0;;alta
SP;ALVARES FLORENCE;municipio;462.0;26038.0;43.0;1072.0;392.0;4105.0;18.0;;alta
SP;AME RICO DE CAMPOS;municipio;338.0;24906.0;43.0;964.0;203.0;1812.0;;;alta
SP;CARDOSO;municipio;370.0;42336.0;118.0;3703.0;82.0;915.0;23.0;;alta
SP;COSMORAMA;municipio;709.0;35844.0;60.0;1718.0;135.0;1432.0;47.0;;alta
SP;PONTES GESTAL;municipio;138.0;5572.0;41.0;1709.0;57.0;358.0;;;alta
SP;VALENTIM GENTIL;municipio;227.0;11822.0;19.0;1128.0;148.0;1295.0;15.0;;alta
SP;VOTUPORANGA;municipio;832.0;41238.0;72.0;2277.0;344.0;4177.0;58.0;;alta
SP;DIVISOR TURVO-GRANDE;microrregiao;1803.0;294805.0;207.0;25306.0;195.0;15741.0;45.0;;media
SP;ALTAIR;municipio;129.0;27392.0;13.0;5565.0;;1030.0;;;media
SP;GUARACI;municipio;199.0;44752.0;18.0;7838.0;29.0;2412.0;;;media
SP;ICEM;municipio;64.0;25984.0;;2913.0;;892.0;;;media
SP;OLIMPIA;municipio;823.0;74766.0;31.0;1537.0;25.0;1179.0;15.0;;media
SP;ORINDIUVA;municipio;128.0;20953.0;65.0;350.0;;232.0;;;media
SP;PAULO DE FARIA;municipio;224.0;55605.0;25.0;2778.0;60.0;5285.0;5.0;;media
SP;RIOLANOIA;municipio;236.0;45349.0;38.0;322.0;65.0;4709.0;13.0;;media
SP;MEDIO SÃO JOSE DOS DOURADOS;microrregiao;230.0;188825.0;249.0;26140.0;513.0;6138.0;171.0;;media
SP;AURIFLAMA;municipio;458.0;39740.0;28.0;941.0;172.0;1475.0;14.0;;media
SP;FLOREAL;municipio;266.0;17701.0;19.0;616.0;;62.0;;;media
SP;GASTÃO VI OI GAL;municipio;205.0;16300.0;12.0;775.0;26.0;551.0;15.0;;media
SP;GENERAL SALGADO;municipio;758.0;71620.0;87.0;1519.0;194.0;2012.0;46.0;;media
SP;GUZOLANDIA;municipio;225.0;21276.0;46.0;524.0;98.0;423.0;59.0;;media
SP;MAGOA;municipio;211.0;13455.0;33.0;20279.0;13.0;580.0;14.0;;media
SP;NOVA LUZ(TANIA;municipio;107.0;730.0;;24.0;;32.0;17.0;;media
SP;OI VISOR SÃO JOSE OOURADOS-TIETE;microrregiao;;335172.0;;;233.0;6868.0;120.0;;media
SP;ADOLFO;municipio;73.0;11709.0;;20.0;;;;;media
SP;JOSE BONIFACIO;municipio;838.0;78958.0;;73.0;69.0;963.0;34.0;;media
SP;MACAUBAL;municipio;373.0;23109.0;;11.0;;15.0;;;media
SP;MENDONÇA;municipio;274.0;16704.0;;12.0;19.0;189.0;19.0;;media
SP;MONÇÕES;municipio;119.0;7899.0;;;;;;;media
SP;MONTE APRAZIVEL;municipio;851.0;41297.0;;49.0;43.0;912.0;31.0;;media
SP;NEVES PAULISTA;municipio;314.0;20210.0;;35.0;43.0;419.0;;;media
SP;NHANDEARA;municipio;562.0;39947.0;;20.0;;;;;media
SP;NIPOÃ;municipio;154.0;11178.0;;10.0;;233.0;;;media
SP;PLANALTO;municipio;220.0;47237.0;;27.0;47.0;2058.0;;;media
SP;POLONI;municipio;212.0;11889.0;;25.0;;;;;media
SP;SEBASTIANOPOLIS DO SUL;municipio;226.0;15677.0;;;;;;;media
SP;UNIÃO PAULISTA;municipio;114.0;9352.0;;17.0;;75.0;;;media
SP;SÃO .JOSE;microrregiao;6333.0;432016.0;;405.0;1488.0;21076.0;197.0;;media
SP;BADY BASS I TT;municipio;8265.0;15.0;431.0;56.0;777.0;222.0;;;media
SP;BALSAMO;municipio;189.0;12480.0;;;63.0;760.0;21.0;;media
SP;CEDRAL;municipio;306.0;16073.0;;19.0;190.0;1927.0;;;media
SP;GUAPIAÇU;municipio;325.0;24790.0;;;139.0;2778.0;12.0;;media
SP;IBIRA;municipio;339.0;23363.0;;21.0;;100.0;;;media
SP;JACI;municipio;162.0;12371.0;;13.0;179.0;;;;media
SP;MIRASSOL;municipio;326.0;18548.0;;23.0;155.0;1509.0;;;media
SP;MIRASSOLANOIA;municipio;192.0;13902.0;;17.0;79.0;709.0;22.0;;media
SP;NOVA ALIANÇA;municipio;246.0;19581.0;;;24.0;244.0;;;media
SP;NOVA GRANADA;municipio;495.0;51559.0;;54.0;22.0;706.0;;;media
SP;ONDA VERDE;municipio;99.0;18197.0;;10.0;10.0;1386.0;;;media
SP;PALESTINA;municipio;638.0;60461.0;;68.0;106.0;3573.0;22.0;;media
SP;POTIRENOABA;municipio;617.0;28870.0;867.0;24.0;386.0;30.0;439.0;;media
SP;SÃO JOSE DO RIO PRETO;municipio;810.0;40381.0;;43.0;91.0;931.0;20.0;;media
SP;TANABI;municipio;1057.0;65296.0;;38.0;202.0;2178.0;43.0;;media
SP;UCHOA;municipio;314.0;17870.0;;25.0;141.0;1331.0;;;media
SP;MEDIA ARARAQUARENSE;microrregiao;5527.0;398425.0;;403.0;154.0;7497.0;31.0;;media
SP;ARIRANHA;municipio;148.0;11408.0;;17.0;12.0;547.0;;;media
SP;CAJOBI;municipio;328.0;25461.0;;10.0;;;;;media
SP;CATANDUVA;municipio;410.0;30416.0;;41.0;;396.0;;;media
SP;CATIGUA;municipio;110.0;14329.0;;12.0;;26.0;;;media
SP;IRAPUÃ;municipio;304.0;21851.0;;;;307.0;;;media
SP;ITAJOBI;municipio;1096.0;49830.0;;57.0;19.0;619.0;10.0;;media
SP;NOVO HORIZONTE;municipio;776.0;73178.0;;64.0;26.0;934.0;;;media
SP;PALMARES PAULISTA;municipio;43.0;6462.0;;10.0;;;;;media
SP;PARA ISO;municipio;223.0;13785.0;;;10.0;1713.0;;;media
SP;PINDORAMA;municipio;251.0;15139.0;;14.0;;;;;media
SP;SALES;municipio;194.0;22748.0;;23.0;10.0;151.0;;;media
SP;SANTA AOELIA;municipio;373.0;27257.0;;25.0;47.0;2429.0;10.0;;media
SP;SEVERINIA;municipio;133.0;14088.0;;;;103.0;;;media
SP;TABAPUÂ;municipio;505.0;40269.0;;90.0;;139.0;;;media
SP;URUPES;municipio;633.0;32196.0;;25.0;;121.0;;;media
SP;CAMPINAS E RIBEIRÃO PRETO;mesorregiao;42889.0;3886287.0;;6036.0;5178.0;240538.0;1419.0;;media
SP;BARRETOS;microrregiao;1627.0;329911.0;;431.0;140.0;11075.0;103.0;;media
SP;BARRETOS;municipio;783.0;128611.0;;144.0;46.0;1382.0;45.0;;media
SP;COLINA;municipio;188.0;35902.0;;21.0;52.0;3078.0;;;media
SP;COLOMBIA;municipio;128.0;52664.0;;50.0;26.0;5495.0;20.0;;media
SP;GUAIRA;municipio;403.0;91904.0;;162.0;13.0;987.0;35.0;;media
SP;ALTA MOGIANA;mesorregiao;2400.0;401703.0;;;74763.0;157.0;21338.0;;media
SP;ARAMINA;microrregiao;120.0;17376.0;;;1306.0;;346.0;;media
SP;BURITIZAL;microrregiao;206.0;21255.0;56.0;;;;;;media
SP;GUARA;microrregiao;199.0;23176.0;;;10432.0;12.0;585.0;;media
SP;IGARAPAYA;microrregiao;326.0;41328.0;;;2116.0;;120.0;;media
SP;IPUÃ;microrregiao;200.0;31134.0;;;4496.0;31.0;4827.0;;media
SP;ITUYERAYA;microrregiao;429.0;48365.0;;;10840.0;21.0;4761.0;;media
SP;MIGUELOPOLIS;microrregiao;306.0;42109.0;;;21456.0;;79.0;;media
SP;MORRO AGUDO;microrregiao;367.0;115634.0;;;16100.0;60.0;5603.0;;media
SP;ORLANDIA;microrregiao;85.0;29141.0;;;1847.0;;309.0;;media
SP;SÃO .JOAQUIM DA BARRA;microrregiao;162.0;32179.0;;;3586.0;12.0;4698.0;;media
SP;SERRA DE .JABOTICABAL;mesorregiao;5235.0;354559.0;;;49442.0;761.0;40793.0;;media
SP;BEBEDOURO;microrregiao;614.0;58868.0;;;2225.0;24.0;2602.0;;media
SP;CANOIOO RODRIGUES;microrregiao;146.0;5231.0;;;207.0;45.0;959.0;;media
SP;FERNANDO PRESTES;microrregiao;354.0;13342.0;;;666.0;79.0;1343.0;;media
SP;GUARIBA;microrregiao;106.0;11000.0;;;6511.0;22.0;7469.0;;media
SP;.JABOT I CABAL;microrregiao;364.0;52082.0;65.0;102.0;9539.0;153.0;;;media
SP;MONTE ALTO;microrregiao;614.0;24928.0;;;2877.0;213.0;2602.0;;media
SP;MONTE AZUL PAULISTA;microrregiao;366.0;26450.0;;;46.0;;949.0;;media
SP;PI RANGI;microrregiao;395.0;18938.0;;;1123.0;19.0;587.0;;media
SP;PITANGUEIRAS;microrregiao;289.0;41668.0;;;5540.0;26.0;1338.0;;media
SP;SANTA ERNEST(NA;microrregiao;69.0;507.0;;;581.0;;320.0;;media
SP;TAIAÇU;microrregiao;203.0;8620.0;;;579.0;11.0;805.0;;media
SP;TA IUVA;microrregiao;209.0;8993.0;;;1318.0;15.0;2558.0;;media
SP;TAOUARITINGA;microrregiao;801.0;46124.0;;;7108.0;89.0;3604.0;;media
SP;TERRA ROXA;microrregiao;190.0;11269.0;;;2552.0;86.0;5430.0;;media
SP;VIRADOURO;microrregiao;348.0;15954.0;;;2511.0;16.0;528.0;;media
SP;VISTA ALEGRE DO ALTO;microrregiao;167.0;7577.0;;;898.0;;153.0;;media
SP;RIBEIRÃO PRETO;mesorregiao;3179.0;414883.0;;;69434.0;375.0;74909.0;;media
SP;BARRINHA;microrregiao;44.0;6769.0;;;1200.0;10.0;781.0;;media
SP;CRAVINHOS;microrregiao;153.0;20663.0;;;737.0;37.0;371.0;;media
SP;DUMONT;microrregiao;125.0;9744.0;;;837.0;;327.0;;media
SP;JARDI NOPOL IS;microrregiao;323.0;39974.0;;;5109.0;14.0;2664.0;;media
SP;LUIS ANTONIO;microrregiao;69.0;33954.0;;;8025.0;40.0;16592.0;;media
SP;PONTAL;microrregiao;118.0;19547.0;;;1453.0;21.0;5794.0;;media
SP;PRADOPOLIS;microrregiao;33.0;21017.0;;;444.0;14.0;2834.0;;media
SP;RIBEIRÃO PRETO;microrregiao;705.0;46635.0;;;12388.0;89.0;22571.0;;media
SP;SALES OLIVEIRA;microrregiao;175.0;21152.0;;;7496.0;30.0;2897.0;;media
SP;SANTA RITA DO PASSA QUATRO;microrregiao;471.0;53931.0;;;10070.0;10.0;269.0;;media
SP;SANTA ROSA DE V ITERBO;microrregiao;235.0;38706.0;;;3088.0;;147.0;;media
SP;SÃO SIMÃO;microrregiao;244.0;38037.0;;;6197.0;13.0;6246.0;;media
SP;SERRANA;microrregiao;79.0;12937.0;;;257.0;;1168.0;;media
SP;SERTÃOZINHO;microrregiao;312.0;38657.0;;;3245.0;53.0;1709.0;;media
SP;ARARAQUARA;mesorregiao;203.0;709231.0;;;6904.0;326.0;37997.0;;media
SP;AMERICO BRASILIENSE;microrregiao;28.0;12928.0;;;1656.0;3.0;975.0;;media
SP;ARARAQUARA;microrregiao;476.0;81705.0;;;12054.0;75.0;13818.0;;media
SP;BOA ESPERANÇA DO SUL;microrregiao;214.0;48591.0;;;13863.0;24.0;452.0;;media
SP;BORBOREMA;microrregiao;;45096.0;;;3914.0;13.0;295.0;;media
SP;DESCAL YADO;microrregiao;504.0;61490.0;;;3562.0;19.0;842.0;;media
SP;DOBRADA;microrregiao;69.0;8376.0;;;4272.0;;2327.0;;media
SP;DOURADO;microrregiao;94.0;19022.0;;;269.0;10.0;695.0;;media
SP;(BATE;microrregiao;80.0;45599.0;;;234.0;;;;media
SP;IBITINGA;microrregiao;688.0;47150.0;119.0;7030.0;64.0;16.0;274.0;;media
SP;ITAPOL(S;microrregiao;;1395.0;77394.0;;379.0;31.0;450.0;;media
SP;MATÃO;microrregiao;;340.0;55186.0;;9181.0;13.0;2042.0;;media
SP;NOVA EUROPA;microrregiao;;134.0;14151.0;;964.0;;32.0;;media
SP;RIBEIRÃO BONITO;microrregiao;;275.0;33753.0;;2321.0;17.0;1009.0;;media
SP;RINCÃO;microrregiao;;96.0;21989.0;;2638.0;;897.0;;media
SP;SANTA LUCIA;microrregiao;;40.0;22842.0;;536.0;;25.0;;media
SP;SÃO CARLOS;microrregiao;;555.0;87548.0;;3664.0;22.0;1563.0;;media
SP;TABATINGA;microrregiao;;640.0;26403.0;;1000.0;17.0;1326.0;;media
SP;BARIRI;microrregiao;;452.0;39854.0;;1185.0;29.0;813.0;;media
SP;BARRA BONITA;microrregiao;;149.0;14812.0;;2392.0;27.0;291.0;;media
SP;BOCAINA;microrregiao;;171.0;31929.0;;2341.0;;86.0;;media
SP;BORACEIA;microrregiao;;121.0;401.0;;3739.0;49.0;540.0;;media
SP;DOIS CORREGOS;microrregiao;;387.0;52158.0;;964.0;;;;media
SP;IGARAÇU;microrregiao;;109.0;6858.0;;302.0;;68.0;;media
SP;ITAJU;microrregiao;;277.0;14711.0;;3317.0;18.0;442.0;;media
SP;ITAPUI;microrregiao;;131.0;10787.0;;375.0;;258.0;;media
SP;MACATUBA;microrregiao;;177.0;17750.0;;606.0;;1376.0;;media
SP;MINEIROS DO TIETE;microrregiao;;196.0;15955.0;;1811.0;;73.0;;media
SP;PEDERNEIRAS;microrregiao;;422.0;49794.0;;4303.0;12.0;142.0;;media
SP;RIO CLARO;mesorregiao;;2711.0;323211.0;;26855.0;145.0;7424.0;;media
SP;ANALANDIA;microrregiao;;178.0;31062.0;;532.0;;916.0;;media
SP;BROTAS;microrregiao;;437.0;95984.0;;1983.0;23.0;1250.0;;media
SP;CORUMBATAI;microrregiao;;271.0;19968.0;;2737.0;12.0;1739.0;;media
SP;IPEUNA;microrregiao;;204.0;16566.0;;4153.0;28.0;574.0;;media
SP;ITIRAPINA;microrregiao;;221.0;36879.0;;3750.0;;1128.0;;media
SP;RIO CLARO;microrregiao;;570.0;33565.0;;4567.0;36.0;1371.0;;media
SP;SANTA MARIA DA SERRA;microrregiao;;135.0;20118.0;;426.0;21.0;233.0;;media
SP;SÃO PEDRO;microrregiao;;340.0;39956.0;;6276.0;;72.0;;media
SP;TORRINHA;microrregiao;;355.0;29110.0;;1427.0;10.0;137.0;;media
SP;CAMPINAS;mesorregiao;;5473.0;283798.0;;20314.0;1296.0;19783.0;;media
SP;AMERICANA;microrregiao;;42.0;1805.0;;3066.0;;75.0;;media
SP;ARARAS;microrregiao;;435.0;54073.0;;373.0;37.0;3382.0;;media
SP;ARTUR NOGUEIRA;microrregiao;;814.0;25877.0;;680.0;56.0;938.0;;media
SP;CAMPINAS;microrregiao;;419.0;32809.0;;1912.0;119.0;650.0;;media
SP;CONCHAL;microrregiao;;311.0;11098.0;;820.0;170.0;1501.0;;media
SP;CORDEIROPOLIS;microrregiao;;189.0;10671.0;;66.0;19.0;1522.0;;media
SP;COSMOPOLIS;microrregiao;;184.0;13866.0;;317.0;30.0;660.0;;media
SP;ELIAS FAUSTO;microrregiao;;141.0;14384.0;;1666.0;49.0;84.0;;media
SP;INOAIATUBA;microrregiao;;369.0;18320.0;;2000.0;107.0;546.0;;media
SP;JAGUAR I UNA;microrregiao;;205.0;12205.0;;612.0;;;;media
SP;LIMEIRA;microrregiao;;1088.0;34099.0;;1293.0;177.0;6967.0;;media
SP;MONTE MOR;microrregiao;;207.0;14705.0;;2100.0;16.0;617.0;;media
SP;NOVA ODESSA;microrregiao;;76.0;4407.0;;134.0;;;;media
SP;PAULINIA;microrregiao;;98.0;;;;;;;media
SP;SANTO ANTONIO DE POSSE;microrregiao;;243.0;12804.0;;854.0;25.0;342.0;;media
SP;SUMARE;microrregiao;;188.0;8572.0;;3291.0;42.0;189.0;;media
SP;VALINHOS;microrregiao;;323.0;5540.0;;469.0;287.0;921.0;;media
SP;VINHEDO;microrregiao;;141.0;804.0;;71.0;117.0;305.0;;media
SP;AÇUCAREIRA DE PIRACICABA;mesorregiao;;2021.0;208072.0;;29677.0;129.0;10159.0;;media
SP;CAPIVARI;microrregiao;;170.0;21014.0;;1367.0;;;;media
SP;CHARQUEADA;microrregiao;;208.0;14161.0;;1874.0;14.0;157.0;;media
SP;IRACEMAPOLIS;microrregiao;;60.0;10370.0;;821.0;;1223.0;;media
SP;MOMBUCA;microrregiao;;93.0;9546.0;;1491.0;;;;media
SP;TATUI;microrregiao;4821.0;205984.0;;506.0;125.0;3583.0;221.0;;media
SP;BOITUVA;municipio;399.0;18015.0;;32.0;;129.0;;;media
SP;CEROU;municipio;278.0;10753.0;;21.0;;59.0;17.0;;media
SP;CESARIO LANGE;municipio;451.0;14765.0;;46.0;13.0;226.0;31.0;;media
SP;LARANJAL PAULISTA;municipio;587.0;29703.0;;36.0;12.0;317.0;10.0;;media
SP;PEREIRAS;municipio;478.0;17468.0;;33.0;29.0;1121.0;39.0;;media
SP;PORANGABA;municipio;706.0;26174.0;;145.0;37.0;563.0;31.0;;media
SP;TATU(;municipio;1217.0;54521.0;;139.0;;124.0;81.0;;media
SP;TIETE;municipio;705.0;34581.0;;54.0;21.0;41.0;12.0;;media
SP;SOROCABA;microrregiao;3949.0;251467.0;;680.0;396.0;4789.0;292.0;;media
SP;ARAÇOIABA DA SERRA;municipio;217.0;12389.0;;49.0;19.0;165.0;;;media
SP;CABREUVA;municipio;182.0;16691.0;;60.0;50.0;135.0;;;media
SP;CAPELA DO ALTO;municipio;401.0;10682.0;;88.0;16.0;243.0;56.0;;media
SP;(PERO;municipio;155.0;13510.0;;30.0;;49.0;;;media
SP;MAIRINQUE;municipio;262.0;16654.0;;21.0;;349.0;12.0;;media
SP;PORTO FELIZ;municipio;582.0;45100.0;;75.0;19.0;173.0;;;media
SP;SALTO;municipio;77.0;7822.0;;28.0;17.0;78.0;;;media
SP;SALTO DE PIRAPORA;municipio;295.0;21143.0;;37.0;127.0;2028.0;27.0;;media
SP;SÃO ROQUE;municipio;587.0;12516.0;;38.0;17.0;113.0;45.0;;media
SP;SARAPUI;municipio;405.0;28017.0;;116.0;74.0;823.0;93.0;;media
SP;SOROCABA;municipio;370.0;18421.0;;96.0;18.0;359.0;22.0;;media
SP;VOTORANTIM;municipio;77.0;10861.0;;10.0;;69.0;;;media
SP;JUNDIAI;microrregiao;2178.0;80069.0;;253.0;1166.0;4515.0;110.0;;alta
SP;CAMPO LIMPO PAULISTA;municipio;16.0;78.0;;;;;;;alta
SP;ITATIBA;municipio;375.0;24104.0;;64.0;135.0;809.0;24.0;;alta
SP;ITUPEVA;municipio;240.0;12127.0;;43.0;412.0;1524.0;13.0;;alta
SP;JARINU;municipio;300.0;10551.0;;55.0;115.0;386.0;;;alta
SP;JUNDIAI;municipio;801.0;16806.0;;59.0;314.0;1186.0;50.0;;alta
SP;LOUVEIRA;municipio;220.0;2469.0;;19.0;190.0;608.0;20.0;;alta
SP;MORUNGABA;municipio;211.0;11274.0;;10.0;;;;;alta
SP;VARZEA PAULISTA;municipio;15.0;656.0;;;;;;;alta
SP;MANTIQUEIRA PAULISTA;mesorregiao;23924.0;1600231.0;;2124.0;3632.0;73992.0;911.0;;media
SP;PLANALTO DE FRANCA;microrregiao;2831.0;288022.0;;314.0;111.0;2276.0;18.0;;media
SP;CRISTAIS PAULISTA;municipio;353.0;36038.0;;27.0;;;;;media
SP;FRANCA;municipio;;726.0;;32.0;;284.0;;;media
SP;ITIRAPUÃ;municipio;;13.0;;;;;;;media
SP;JERIQUARA;municipio;127.0;10963.0;;22.0;;249.0;;;media
SP;PATROCINIO PAULISTA;municipio;499.0;50883.0;;74.0;29.0;470.0;;;media
SP;PEDREGULHO;municipio;479.0;61467.0;;31.0;18.0;389.0;;;media
SP;RESTINGA;municipio;84.0;17878.0;;;;113.0;;;media
